volume,class_1,class_2,class_3,class_4
1.33,12,1,47,45
4.72,14,4,21,31
2.15,23,11,5,47
3.55,9,2,38,24
4.34,20,10,31,16
4.91,9,13,9,8
1.65,14,9,47,24
2.99,27,6,39,46
3.87,3,10,27,8
2.36,23,11,30,40
4.78,0,7,21,1
1.68,13,11,41,38
3.67,3,0,19,42
2.98,15,8,30,21
2.79,11,12,28,10
4.82,24,13,26,23
3.98,4,7,43,18
1.67,10,7,40,38
4.16,10,1,17,21
4.33,7,10,45,40
3.05,10,1,0,5
1.09,4,5,30,15
4.43,21,11,17,18
4.17,7,4,37,10
1.22,25,2,16,32
4.46,10,6,3,5
3.41,26,6,24,3
2.72,20,0,44,22
4.6,25,6,44,30
1.85,4,2,8,46
4.77,12,13,33,47
2.91,11,3,42,7
3.27,27,8,5,25
2.51,25,13,40,29
3.07,1,3,36,27
4.14,5,6,9,28
1.32,26,9,6,9
2.72,11,5,4,30
3.94,6,0,32,2
4.29,25,1,31,44
1.56,25,11,46,8
1.43,7,8,25,24
2.55,5,2,32,6
2.28,10,5,5,43
4.34,8,9,35,2
2.53,4,7,47,41
2.15,14,9,8,22
1.82,22,2,15,16
1.78,16,2,16,7
3.67,6,9,28,43
2.75,9,5,12,45
1.48,22,0,48,4
2.89,26,3,45,33
1.29,7,1,34,45
1.15,0,0,48,39
2.85,1,6,45,21
2.72,15,2,44,17
3.46,1,9,45,39
1.82,27,0,27,5
4.79,13,13,16,30
4.91,5,9,28,41
4.88,19,8,4,39
2.11,22,9,37,35
1.64,4,2,18,12
3.32,22,9,21,21
3.12,4,2,11,25
4.73,10,12,9,24
3.44,2,11,39,48
2.08,17,1,39,36
3.24,12,9,20,19
2.74,20,8,46,43
3.36,25,12,24,5
3.73,7,11,21,12
1.8,10,12,46,42
2.57,18,3,35,24
3.49,12,5,36,29
1.04,9,8,16,7
1.24,6,13,6,31
1.39,22,3,19,18
4.64,26,8,48,23
4.26,7,7,24,42
1.67,7,13,43,18
3.46,23,1,23,5
2.98,25,2,17,17
1.77,17,5,19,28
1.52,7,5,8,31
2.66,7,3,7,7
4.54,7,0,47,42
3.68,10,7,8,4
1.23,8,8,9,42
3.11,10,2,3,48
4.36,18,8,6,22
3.82,15,5,49,4
2.86,10,5,43,39
1.83,11,13,39,15
2.33,26,12,16,1
1.64,6,2,20,36
1.61,11,12,35,12
3.63,15,13,37,18
4.55,21,7,44,23
2.52,13,6,25,3
4.68,1,12,28,1
1.23,26,3,24,19
1.38,0,0,26,23
2.04,26,13,44,12
3.77,24,10,22,33
1.54,18,9,36,23
4.71,11,10,5,17
1.25,5,5,5,48
4.24,23,6,22,30
2.73,0,11,1,27
2.77,10,5,49,12
1.63,17,7,17,35
2.41,10,6,41,18
3.81,3,8,20,4
4.26,11,1,35,9
1.28,0,13,41,35
1.42,1,6,14,45
4.98,13,3,33,1
3.48,8,11,18,23
3.61,15,7,19,11
4.39,14,13,28,25
3.31,2,13,3,29
4.22,0,4,38,25
3.83,15,2,24,34
3.89,0,1,7,42
1.62,9,2,23,18
2.03,3,10,7,38
3.76,25,10,0,6
2.74,6,4,11,7
1.79,6,5,40,46
3.06,11,1,33,29
4.67,27,10,21,20
3.0,2,13,39,24
4.15,11,12,10,25
4.95,27,12,34,39
1.3,17,0,39,22
4.0,2,8,29,47
3.65,11,0,21,32
2.58,22,7,23,7
3.41,24,2,15,15
4.58,18,1,34,12
4.62,17,8,25,5
