volume,class_1,class_2,class_3
100,0,27,14
90,0,14,23
52,0,9,8
60,0,37,38
73,0,22,39
60,0,41,28
80,0,13,41
71,0,33,25
80,0,19,45
83,0,11,42
57,0,27,5
87,0,42,27
61,0,44,36
66,0,18,11
65,0,41,20
79,0,7,6
64,0,49,29
62,1,20,5
99,1,7,49
53,1,27,4
70,1,36,32
53,1,16,26
63,1,41,10
61,1,44,49
97,1,36,18
63,1,1,35
74,1,39,17
74,1,9,6
97,1,2,48
86,1,38,47
54,1,47,33
96,1,5,17
58,1,26,35
91,1,8,2
56,1,31,33
72,1,33,42
66,1,8,37
97,2,48,17
95,2,15,2
56,2,6,12
51,2,4,27
56,2,23,9
69,2,45,7
71,2,12,47
82,2,9,26
92,2,46,38
58,2,31,7
50,2,41,13
69,2,33,36
61,2,30,39
59,2,0,37
97,2,9,13
74,2,34,47
69,2,32,11
93,2,22,8
59,2,35,5
60,2,46,16
77,2,16,24
81,2,32,41
81,2,22,47
71,3,29,44
82,3,48,44
89,3,26,15
82,3,28,34
76,3,2,32
64,3,45,17
94,3,6,25
69,3,40,46
90,3,36,6
87,3,21,49
78,3,0,1
87,3,1,33
65,3,17,20
73,3,8,30
98,3,29,29
78,3,16,34
80,3,28,7
89,3,42,34
91,3,49,6
91,3,35,2
53,4,31,28
66,4,23,43
63,4,22,16
92,4,25,7
78,4,40,19
86,4,40,35
56,4,12,30
97,4,16,1
65,4,42,18
56,4,38,11
93,4,0,23
80,4,15,11
52,4,25,13
70,4,39,28
62,4,10,27
50,5,21,40
90,5,25,4
89,5,48,1
94,5,24,0
56,5,26,16
77,5,4,8
86,5,17,28
52,5,4,18
72,5,13,48
63,5,10,31
78,5,31,25
97,5,30,41
91,5,47,9
72,5,11,0
70,5,39,14
76,5,27,40
98,5,6,46
86,5,47,38
72,5,44,9
57,5,14,20
51,5,23,46
87,5,23,18
72,5,3,31
50,5,5,26
57,5,45,3
59,6,24,4
56,6,1,39
90,6,38,0
66,6,15,10
59,6,1,36
89,6,46,21
91,6,36,15
50,6,45,16
84,6,30,23
86,6,24,31
99,6,5,37
61,6,12,24
53,6,14,37
77,6,17,8
56,6,32,10
70,6,19,43
54,6,44,29
54,6,28,14
73,6,40,12
82,6,18,42
95,6,25,30
50,6,29,14
95,6,33,35
86,6,29,21
76,6,21,21
61,7,10,5
71,7,28,27
71,7,11,0
75,7,10,2
58,7,5,15
61,7,34,48
79,7,20,12
87,7,39,9
81,7,35,25
95,7,11,43
79,7,3,13
70,7,49,15
96,7,37,22
51,7,7,32
52,7,0,19
93,7,35,45
97,7,2,44
72,7,34,40
94,7,46,34
68,7,34,31
77,8,7,22
54,8,14,38
61,8,43,30
89,8,24,33
89,8,21,48
96,8,3,26
62,8,30,22
96,8,49,12
89,8,43,21
91,8,18,40
82,8,15,29
91,8,3,39
52,8,38,36
66,8,47,3
80,8,20,3
66,8,19,46
84,8,37,24
64,8,12,43
75,9,13,20
59,9,20,45
81,9,37,45
92,9,8,44
86,9,32,10
77,9,26,23
96,9,13,41
94,9,18,4
59,9,42,22
76,9,43,19
50,9,2,42
90,9,19,19
99,9,6,1
72,9,4,49
63,9,43,32
58,9,17,3
74,9,48,24
