volume,class_1,class_2,class_3
3.1,9,16,5
3.4,15,27,19
4.68,13,29,16
4.71,14,9,6
3.2,6,2,20
2.18,11,1,8
1.32,1,30,11
2.72,6,17,0
2.53,2,10,5
4.84,1,15,12
1.96,10,0,13
1.17,5,3,16
2.26,0,0,14
1.3,13,21,10
3.32,2,20,4
1.11,1,8,9
1.85,23,15,1
4.13,5,31,6
1.02,8,27,17
3.0,17,17,2
2.92,8,2,19
3.57,13,0,11
1.2,18,7,20
2.73,21,27,2
2.95,21,25,12
1.82,3,1,10
2.25,24,4,6
4.45,13,4,1
3.67,0,0,14
1.47,3,16,17
1.26,3,15,15
3.01,8,1,15
3.23,2,19,18
1.97,22,26,4
4.34,24,28,12
1.52,4,20,17
4.21,20,8,4
1.53,4,11,6
3.0,2,24,2
1.51,0,17,16
3.14,3,4,7
1.21,16,21,17
1.08,22,8,19
1.54,2,13,12
4.41,11,15,17
2.94,18,21,8
2.34,6,24,6
3.98,2,1,3
3.42,24,30,8
4.47,23,8,11
1.83,16,23,6
4.54,9,25,13
1.76,16,3,8
4.27,23,20,19
2.06,5,26,7
1.7,24,28,15
2.25,3,26,1
4.01,16,11,1
1.01,23,24,8
4.22,6,26,17
1.61,7,6,15
3.53,15,19,0
4.32,5,8,14
2.12,8,8,12
1.38,0,1,17
3.47,23,8,6
2.89,10,24,20
3.91,14,26,10
2.59,4,15,18
4.05,11,7,3
1.31,6,20,19
1.76,8,0,16
4.79,11,3,16
4.61,8,9,2
3.15,24,2,6
3.99,8,19,15
2.48,20,17,3
3.59,23,30,6
1.38,16,8,15
4.62,22,2,5
4.73,4,6,10
4.26,19,16,2
4.78,3,21,11
4.0,24,14,10
4.32,11,10,0
3.53,8,28,2
1.31,4,25,19
4.04,1,20,15
1.99,25,5,8
4.37,24,11,9
1.87,13,17,13
3.41,10,12,3
1.05,20,1,1
2.05,25,6,9
2.33,22,7,4
3.29,1,3,18
1.23,16,8,15
4.56,22,13,3
2.26,15,29,3
4.04,23,12,20
3.19,18,6,2
3.07,23,8,12
2.95,11,5,18
2.82,10,4,15
1.66,24,12,11
3.57,9,5,2
2.33,15,24,18
4.23,3,6,9
1.46,19,0,17
2.36,11,17,5
1.56,20,3,11
1.29,1,11,2
2.24,8,20,16
3.94,22,31,18
3.2,1,30,9
4.57,11,4,7
2.32,23,8,6
2.08,7,8,5
4.39,10,21,2
2.03,18,27,4
1.78,1,11,15
4.06,16,18,2
1.4,12,16,4
3.71,18,30,16
4.72,14,17,1
2.98,8,31,17
2.3,19,22,13
2.37,16,1,16
1.38,10,15,16
4.13,4,6,14
1.29,16,4,17
3.94,23,3,8
1.64,20,27,11
4.84,24,24,18
2.75,11,19,11
3.13,12,18,14
2.68,5,13,0
1.68,6,24,6
1.16,10,14,20
4.93,11,12,12
2.87,23,14,10
1.88,19,24,20
1.17,11,29,0
4.48,24,22,5
2.08,0,16,5
4.48,12,8,1
1.73,11,14,20
4.63,22,20,7
4.66,10,0,4
4.87,17,28,3
1.86,6,9,18
4.58,11,25,11
3.34,12,24,7
1.69,5,27,6
2.68,18,25,16
3.91,13,6,4
2.62,20,14,4
2.48,8,21,13
1.51,7,17,0
4.1,19,28,18
1.58,17,19,11
2.83,23,22,8
1.02,18,6,6
2.69,16,21,7
2.1,5,31,18
1.47,8,15,19
1.18,14,13,6
1.48,7,12,10
3.54,13,7,2
4.47,8,27,12
4.55,4,20,5
4.78,18,27,12
2.74,15,17,18
2.46,19,31,6
2.11,17,26,0
2.12,16,27,11
1.96,0,24,5
3.66,2,8,5
3.8,20,27,14
1.82,14,6,6
2.4,12,5,5
3.59,9,2,13
1.49,25,0,15
3.12,18,3,4
3.91,9,18,20
4.12,21,6,17
3.22,22,12,15
2.37,16,4,3
4.32,14,12,0
3.86,3,13,4
3.51,5,1,9
4.2,9,13,5
2.92,11,0,12
1.7,12,0,6
3.76,18,9,8
1.61,9,3,16
4.66,18,9,4
2.71,20,29,11
4.45,12,13,3
4.82,5,1,0
