volume,class_1,class_2,class_3
1.55,12,2,34
3.01,14,10,37
4.53,26,14,1
4.59,24,10,24
4.43,10,10,6
3.31,3,1,12
3.57,2,10,36
1.52,6,6,13
2.12,20,10,32
3.61,22,0,37
1.85,23,0,13
2.29,25,2,16
3.7,21,12,33
4.13,16,2,30
4.53,25,7,26
1.02,20,2,2
4.56,16,5,35
2.52,16,1,2
4.14,22,4,15
3.24,4,4,33
3.84,13,6,30
2.89,25,9,4
3.84,19,15,12
1.25,22,9,30
2.35,17,6,25
3.34,12,15,25
1.26,4,7,19
2.02,3,12,30
1.59,1,3,14
4.16,17,3,21
2.61,21,15,7
4.45,23,12,41
1.44,13,2,28
4.94,19,2,32
4.05,5,10,13
3.87,18,5,42
2.65,15,9,22
2.7,23,14,1
3.4,0,3,26
2.81,24,9,28
1.48,20,9,32
3.84,10,7,34
1.87,28,12,29
3.4,22,10,20
3.02,5,6,1
4.84,0,1,16
4.26,11,0,1
4.87,27,15,4
1.67,9,10,42
3.65,17,15,26
4.0,27,7,10
3.72,11,5,35
3.62,23,3,3
4.95,21,0,28
3.31,18,6,35
4.23,2,10,18
1.14,28,5,35
1.77,25,11,22
4.41,6,9,9
3.62,27,5,37
3.27,27,10,30
2.4,4,5,33
4.21,6,4,22
4.1,26,3,17
4.05,10,3,31
2.92,21,5,6
2.73,17,11,10
1.09,9,4,1
2.49,8,10,22
1.06,7,7,2
4.85,1,7,21
1.43,14,15,40
3.68,28,13,9
3.44,16,11,27
3.48,28,12,33
2.81,1,3,7
2.55,27,0,25
4.26,14,13,41
1.89,2,13,11
3.92,4,3,16
3.63,18,2,34
2.53,1,2,8
1.32,15,14,4
2.73,6,2,8
2.41,4,13,31
4.57,25,12,18
3.09,3,4,42
3.37,20,4,19
4.76,8,2,28
4.48,13,11,29
3.72,25,7,32
1.59,16,0,39
4.08,8,10,19
2.1,11,14,18
4.7,16,3,20
2.6,28,13,14
1.97,26,9,17
3.93,13,0,19
1.61,26,9,10
3.95,3,12,13
2.26,13,15,37
1.18,5,10,10
3.59,24,12,3
1.98,18,0,5
1.25,7,9,36
2.96,15,15,11
3.02,28,9,5
4.81,18,0,15
4.31,11,6,0
3.31,18,1,34
3.58,17,0,6
4.21,21,9,29
1.21,25,14,23
1.7,11,13,33
1.07,21,14,12
2.99,7,6,30
4.88,26,10,7
4.32,10,1,8
1.68,6,1,31
2.5,23,3,23
1.72,19,5,15
1.16,0,13,26
1.76,28,2,41
4.56,28,8,7
1.91,5,8,38
1.75,2,0,9
4.46,13,12,25
4.45,13,14,18
2.73,11,15,12
2.0,8,5,0
3.82,5,9,28
2.85,28,9,31
1.61,19,4,34
2.84,28,13,30
3.78,0,13,11
2.78,23,12,35
3.21,12,0,41
4.66,5,14,16
3.75,28,14,36
2.57,11,8,36
2.74,4,7,6
1.76,5,8,6
4.89,0,10,41
2.37,28,4,12
3.42,15,1,13
2.93,19,5,38
2.84,12,0,2
3.49,2,11,7
1.46,13,12,12
2.3,25,12,29
4.94,26,5,6
1.72,0,4,39
1.97,4,13,21
4.09,25,13,29
3.52,13,4,24
1.55,18,11,8
3.32,17,10,20
3.15,0,8,0
2.03,23,13,33
3.45,3,12,7
3.52,23,10,28
2.46,17,5,5
2.53,20,1,0
3.57,24,4,11
4.21,18,4,34
1.23,23,5,9
3.9,4,9,40
3.71,17,11,27
4.71,24,5,26
2.58,26,10,17
4.13,16,3,21
4.67,23,11,21
1.99,7,1,27
3.88,17,0,6
3.7,18,11,26
2.46,17,10,40
1.82,0,10,20
1.5,28,11,2
4.28,7,12,26
3.19,23,2,4
2.26,14,8,22
1.06,8,12,37
3.47,24,14,22
1.57,16,10,0
4.91,10,2,5
1.74,11,13,18
3.03,18,14,1
1.35,26,1,14
1.92,3,9,39
4.22,24,6,42
2.86,22,0,14
2.71,4,15,10
4.79,19,4,3
2.15,11,2,34
1.01,21,9,28
3.36,26,8,38
4.98,14,7,22
3.93,2,14,11
2.19,22,10,37
4.89,1,5,18
3.8,7,14,37
4.27,21,3,32
4.25,9,9,28
4.27,21,14,13
1.19,11,11,18
1.71,8,10,12
2.56,21,1,12
4.59,25,7,4
2.56,5,6,5
4.39,26,10,41
2.93,1,15,10
1.76,13,0,6
1.58,25,12,16
3.68,2,11,34
4.94,12,7,29
2.13,8,12,7
1.35,24,13,1
3.65,12,8,15
4.61,11,13,13
1.04,1,11,0
1.38,7,12,17
1.68,3,5,28
4.21,3,5,14
4.57,27,10,4
3.72,25,13,24
2.25,28,13,40
1.01,22,3,26
4.71,0,15,31
4.32,9,15,27
4.56,19,5,18
3.74,20,14,39
2.2,20,5,7
3.52,12,15,16
1.79,7,14,13
3.6,14,4,36
1.12,28,1,11
1.07,9,13,11
4.49,8,4,31
1.51,4,4,4
1.71,19,8,9
3.64,2,10,21
3.37,12,4,19
1.52,2,15,19
1.5,24,9,34
4.34,4,7,20
2.07,2,14,15
