volume,class_1
148,0
140,0
32,0
25,0
149,0
22,0
141,0
138,0
34,0
31,0
4,0
25,0
1,0
11,0
146,0
27,0
137,0
141,0
11,0
21,1
18,1
28,1
136,1
1,1
138,1
134,1
142,1
37,1
37,1
122,1
12,1
130,1
119,1
34,1
35,1
21,1
126,2
19,2
28,2
145,2
28,2
17,2
16,2
18,2
31,2
119,2
2,2
125,2
12,2
36,2
35,2
118,2
9,2
139,2
26,2
6,2
15,2
134,2
35,2
15,2
132,2
31,2
116,2
144,3
10,3
11,3
31,3
131,3
33,3
15,3
139,3
12,3
144,3
25,3
23,3
128,3
136,3
121,4
27,4
12,4
112,4
123,4
25,4
32,4
120,4
20,4
19,4
149,4
125,4
114,4
16,4
135,4
130,4
24,4
31,5
36,5
8,5
29,5
5,5
126,5
143,5
123,5
17,5
150,5
30,5
32,5
123,5
141,5
25,5
21,5
137,5
147,5
150,5
126,5
33,5
112,5
7,5
37,5
32,5
145,5
14,5
126,5
27,5
137,5
31,5
133,6
126,6
30,6
127,6
117,6
143,6
116,6
113,6
24,6
112,6
146,6
3,6
22,6
144,6
5,6
37,6
117,6
37,7
119,7
144,7
148,7
138,7
27,7
35,7
115,7
112,7
23,7
36,7
24,7
4,7
25,7
112,7
10,7
14,7
4,7
133,7
20,7
116,7
143,7
1,7
17,8
121,8
124,8
19,8
8,8
147,8
137,8
27,8
22,8
24,8
127,8
34,8
5,8
117,8
32,8
145,8
14,8
22,8
26,8
142,8
17,8
27,8
3,8
118,9
149,9
34,9
148,9
127,9
30,9
19,9
121,9
3,9
11,9
121,9
13,9
