volume,class_1,class_2,class_3,class_4,class_5
1.97,63,9,62,39,76
3.34,26,36,19,33,77
2.28,31,19,57,51,13
1.96,71,28,16,31,24
4.43,12,14,53,13,33
2.99,19,2,68,13,8
4.01,45,3,44,56,25
4.47,31,25,49,52,18
1.79,27,12,79,48,33
2.09,69,38,59,42,41
2.47,9,20,62,38,77
1.77,56,13,74,37,39
1.96,60,0,28,21,63
4.37,3,26,61,34,53
1.39,9,15,16,55,25
1.39,55,13,0,50,7
4.33,59,6,16,56,71
2.51,77,25,53,36,62
3.42,35,37,43,16,55
1.84,31,5,55,19,68
2.22,55,19,20,48,38
3.85,61,19,54,45,51
4.34,61,3,20,38,35
3.92,25,22,37,36,77
2.85,80,21,30,30,20
3.08,62,27,73,39,24
3.29,0,31,57,32,73
3.71,74,36,23,9,62
4.63,76,38,23,15,28
2.76,17,21,21,30,33
1.03,32,5,65,15,34
2.29,43,23,69,67,81
1.18,68,22,80,57,49
3.99,17,3,3,6,25
3.4,0,37,50,45,24
2.52,65,30,3,6,36
4.24,3,13,66,27,7
3.66,45,9,76,55,17
1.04,82,3,74,21,71
1.31,4,7,46,31,9
1.64,80,17,51,46,48
4.35,50,29,41,45,46
4.71,9,7,81,51,37
3.59,1,24,17,21,33
3.77,3,21,26,17,50
4.72,52,30,38,43,15
1.96,21,38,7,45,25
2.5,26,2,58,24,66
3.68,65,26,9,21,8
4.03,50,10,51,54,45
2.95,47,22,4,56,49
3.84,80,7,60,3,34
3.98,17,39,19,13,51
3.64,80,33,60,36,51
3.28,75,8,79,58,54
1.34,50,24,32,43,26
3.27,35,31,67,38,31
2.25,62,7,14,48,17
2.83,65,32,64,23,14
4.46,28,16,59,34,38
3.16,47,34,14,56,86
2.77,67,29,45,50,31
4.01,75,3,25,35,77
4.58,57,15,19,6,17
2.09,43,30,60,11,75
4.17,5,14,48,40,3
2.9,1,18,65,53,74
4.58,45,2,63,41,29
2.17,29,20,73,9,26
3.78,58,10,5,50,40
4.88,17,39,74,33,71
1.94,3,18,63,62,79
1.87,14,16,58,62,58
2.07,45,15,23,66,8
2.47,27,9,16,12,39
1.52,6,9,17,32,34
1.91,70,30,17,2,75
3.1,11,5,34,15,49
4.38,69,33,56,62,45
4.64,11,33,2,50,69
3.25,37,37,18,58,89
4.37,29,27,81,14,24
1.84,47,27,56,1,66
1.17,0,16,71,58,88
2.15,35,1,80,16,88
4.74,26,24,17,19,66
3.66,78,4,65,38,50
4.17,60,12,36,2,19
1.18,56,0,25,2,1
2.64,71,6,12,45,34
2.36,73,18,29,39,32
2.62,54,11,79,46,7
3.21,63,0,21,50,3
4.75,70,37,13,41,47
1.77,47,12,67,65,16
1.33,6,23,64,39,70
2.26,31,19,52,52,15
1.22,40,1,18,3,10
3.29,46,5,64,6,17
1.4,66,33,22,4,76
2.72,39,11,70,63,36
3.75,1,5,55,49,69
3.41,52,15,23,30,63
3.02,21,20,48,50,28
3.07,59,17,27,38,12
1.73,31,39,54,3,80
4.04,2,17,45,40,76
1.06,14,28,45,2,8
1.83,55,13,27,40,2
2.47,26,24,5,41,68
3.18,14,27,80,48,59
2.04,13,5,0,14,29
3.53,8,28,31,5,78
2.89,3,0,2,35,69
1.7,77,4,28,58,86
4.81,38,4,36,8,5
3.69,17,25,23,62,58
2.28,51,5,56,44,58
3.84,59,12,23,30,80
3.96,69,10,60,5,79
3.6,40,19,38,56,67
2.26,76,35,60,55,73
3.45,75,18,78,49,83
3.5,73,3,39,10,68
3.02,25,24,27,55,29
3.29,42,18,9,43,69
4.32,38,5,32,57,3
4.88,72,1,5,8,54
3.95,13,28,49,63,60
2.52,20,20,45,40,86
4.94,18,15,21,4,69
1.78,71,18,73,14,78
4.86,14,24,30,44,41
3.96,4,4,59,22,53
3.29,22,20,64,67,65
1.85,12,38,50,15,54
4.45,58,36,35,14,33
3.45,40,30,81,1,0
2.6,16,21,49,24,38
2.18,24,28,79,56,40
4.13,60,29,11,0,18
3.27,8,33,63,1,55
4.0,12,8,22,21,45
1.72,68,22,68,9,11
1.79,68,1,29,57,31
4.23,42,28,9,33,79
2.4,11,36,27,65,68
2.37,67,0,68,18,74
3.92,54,15,56,9,59
2.71,17,38,11,65,7
4.47,72,1,40,4,88
4.33,65,21,7,2,82
4.26,26,18,28,61,72
3.23,82,3,69,23,36
2.4,59,1,12,17,80
1.33,3,28,62,63,25
3.06,18,32,21,49,37
3.79,38,21,27,15,47
1.93,43,18,14,18,13
1.77,82,26,44,64,22
4.05,51,25,24,60,66
1.65,77,36,12,12,80
1.24,45,14,19,35,35
3.35,55,35,19,44,57
1.17,20,14,46,58,31
2.83,7,30,50,48,47
4.12,74,21,37,45,7
3.21,35,3,9,42,1
4.09,20,38,16,8,12
2.31,66,0,39,23,35
3.05,8,12,60,36,74
1.58,21,6,24,12,46
3.82,19,4,51,6,35
1.27,33,27,57,63,45
2.78,71,20,28,36,27
4.97,43,36,30,1,85
2.95,7,2,45,29,18
1.19,12,6,51,10,15
4.11,6,28,57,20,60
4.55,23,7,11,15,70
2.68,37,22,49,7,6
4.7,28,1,25,61,52
3.18,49,19,3,66,33
2.15,1,31,8,67,38
1.4,14,20,59,7,22
1.99,62,32,12,42,43
1.73,27,6,31,24,49
1.3,4,7,65,40,26
1.84,33,39,31,6,61
2.52,9,25,59,48,8
4.09,5,39,11,22,63
1.16,25,39,57,40,45
1.54,9,36,32,32,44
2.7,18,29,5,22,7
3.19,39,25,3,7,48
4.37,54,4,60,35,10
4.7,10,31,22,39,34
1.55,26,20,44,13,68
1.12,68,16,37,38,62
4.1,27,32,44,40,49
4.72,53,20,45,4,32
4.46,14,24,33,16,86
2.42,67,11,36,33,58
4.99,62,29,42,21,14
2.07,80,8,67,30,16
3.79,8,34,8,57,2
1.1,23,3,52,40,34
1.02,52,18,52,44,43
4.5,14,30,56,49,8
4.92,65,8,50,16,68
1.16,20,3,53,5,53
1.94,37,18,22,49,24
2.28,56,5,29,66,72
1.87,72,12,24,31,39
3.98,50,3,56,12,36
1.5,15,19,1,13,50
3.28,32,0,2,32,10
3.9,50,21,43,15,1
2.8,33,22,44,36,38
1.85,43,15,75,46,89
1.04,17,39,55,24,47
1.17,57,8,69,55,47
4.43,48,21,6,25,14
1.61,3,2,45,41,64
2.52,18,1,66,17,55
2.84,44,24,61,45,59
3.3,21,21,66,40,6
3.62,73,36,14,67,32
4.89,41,17,12,25,65
1.33,82,19,62,37,14
1.05,16,17,44,57,30
3.95,61,0,39,38,46
4.38,75,38,66,15,4
1.65,47,8,48,0,85
3.12,32,25,19,64,2
2.28,34,27,81,61,86
4.84,67,36,47,46,72
1.33,21,7,45,42,5
4.16,9,27,7,58,49
4.14,3,35,59,56,5
2.95,23,35,34,19,13
4.12,15,0,64,17,70
2.97,78,39,43,53,84
1.88,15,9,34,38,71
1.49,52,22,9,58,63
1.53,75,39,52,34,29
1.39,25,15,7,16,62
4.18,70,29,54,58,17
2.08,13,36,60,35,33
4.42,21,19,36,16,84
2.12,78,22,58,42,74
4.71,78,6,74,22,46
1.07,41,13,63,50,15
3.72,4,20,69,11,6
4.07,2,24,76,51,56
2.57,58,26,39,20,39
2.77,63,7,16,5,23
2.02,9,37,46,58,30
3.37,76,2,62,30,84
2.28,37,36,62,50,47
2.77,74,3,56,7,10
3.25,72,19,5,38,22
2.5,61,22,26,28,15
3.64,67,13,55,47,41
4.56,47,38,57,25,30
2.77,25,29,81,5,37
3.38,24,32,16,5,53
1.71,24,31,47,66,25
3.21,33,18,52,12,63
1.39,56,25,30,20,4
2.36,68,22,48,39,50
3.36,41,16,61,34,51
2.28,5,10,9,59,0
1.29,66,11,77,41,42
4.02,58,7,74,54,74
3.78,1,8,29,51,70
3.87,82,5,1,62,3
1.67,11,37,51,57,28
1.0,3,19,31,62,16
2.29,74,0,19,26,11
3.87,53,27,56,41,52
1.32,35,32,52,10,25
1.16,34,13,29,67,18
1.1,66,11,55,41,82
4.1,64,29,65,28,2
1.41,9,36,6,27,13
4.44,11,11,49,16,58
2.85,0,18,41,2,89
2.76,56,4,63,61,12
1.23,18,30,56,59,24
3.52,36,2,0,7,2
4.68,25,15,16,22,67
3.47,9,20,71,48,24
3.76,69,31,64,50,5
3.61,27,23,62,2,53
2.29,66,12,80,58,38
2.77,11,32,64,31,83
4.34,73,7,78,27,5
3.95,55,30,25,27,87
4.53,43,23,60,40,47
2.95,31,4,66,4,82
4.35,20,15,73,58,30
4.71,82,37,65,42,44
3.96,68,22,15,34,58
4.25,43,20,43,53,69
2.89,32,21,3,47,1
3.89,81,24,2,7,17
4.52,27,23,76,16,14
2.92,2,9,8,30,63
4.02,34,6,46,65,7
3.44,19,28,65,5,77
4.25,56,34,54,65,84
3.03,53,31,79,43,66
1.47,71,34,71,11,26
4.09,8,30,53,18,79
1.5,57,29,43,52,57
4.39,16,36,7,23,70
4.48,10,4,8,22,22
1.29,32,31,39,3,10
3.41,46,7,71,56,47
3.84,23,4,13,11,68
4.72,81,32,71,6,50
1.99,48,30,55,22,42
3.22,11,36,18,37,68
4.83,31,9,81,60,25
2.54,10,30,40,43,66
1.29,64,13,42,37,37
4.44,10,20,11,59,47
4.58,22,33,18,58,36
4.5,71,14,45,62,31
3.48,22,29,26,49,30
3.62,33,33,61,25,3
1.22,69,5,22,52,69
3.88,76,13,5,15,14
3.36,63,15,26,9,6
3.05,64,27,73,55,1
4.99,28,22,10,3,15
1.6,61,26,47,48,13
3.46,2,39,32,27,23
3.42,2,35,7,23,46
4.66,58,11,5,30,60
1.83,41,23,58,28,7
2.95,30,30,61,46,85
4.96,12,14,63,29,83
