volume,class_1,class_2,class_3,class_4,class_5
3.3,0,19,14,40,20
4.5,3,29,18,28,32
2.34,10,14,2,11,29
3.42,9,28,20,30,11
4.72,6,15,27,27,1
2.71,0,5,5,15,23
1.99,0,31,24,14,14
4.6,3,7,16,3,17
3.72,5,16,17,12,7
2.27,3,22,24,36,24
2.81,9,5,12,37,12
3.39,4,29,22,4,24
1.28,8,15,15,28,19
1.72,8,20,20,29,4
3.66,9,31,13,37,20
4.66,0,0,28,4,26
2.25,7,32,23,8,14
2.1,3,16,11,30,14
3.21,2,22,17,38,16
2.96,9,21,28,10,2
2.96,3,11,9,41,10
2.05,9,17,18,43,5
2.34,8,25,14,12,28
4.29,8,26,3,32,30
3.81,2,5,11,6,12
1.64,10,12,2,22,34
4.27,5,20,10,12,26
2.55,3,21,16,7,31
3.97,1,16,19,15,8
3.85,1,23,12,1,21
2.82,10,4,29,20,24
3.52,4,11,23,6,12
4.1,7,24,15,32,4
3.68,7,33,3,35,0
1.57,9,30,2,28,7
4.66,8,7,22,24,10
4.29,3,21,7,20,8
1.09,3,13,2,4,23
4.79,5,31,18,0,33
4.01,9,26,27,14,4
4.84,4,20,12,40,33
1.7,2,20,8,6,34
2.23,6,18,20,34,13
2.48,7,23,18,45,29
2.66,8,26,9,0,24
3.65,2,30,5,45,7
4.35,7,21,20,43,9
4.35,3,32,7,26,18
4.83,8,29,10,2,20
1.24,3,32,19,24,2
2.33,7,29,18,41,22
4.57,0,8,4,4,26
4.37,7,8,21,22,27
3.51,1,19,29,21,26
1.61,10,19,27,11,15
3.99,6,18,24,31,33
2.06,9,2,22,16,0
4.15,8,7,13,28,8
1.47,5,23,9,3,21
4.51,3,18,5,27,1
1.68,5,10,25,12,14
1.58,4,3,7,10,33
4.68,7,0,26,2,17
1.37,7,20,26,5,12
4.9,10,9,4,42,17
3.4,10,4,24,17,23
2.1,9,23,12,9,6
2.35,5,5,0,30,5
3.18,3,25,19,10,6
4.58,8,15,9,0,34
2.95,3,9,2,2,12
2.36,9,20,10,25,33
1.72,6,32,18,39,3
2.65,7,18,18,24,2
3.47,7,32,23,45,15
1.52,9,2,20,40,19
2.76,2,27,11,12,31
2.67,5,19,28,28,16
4.08,0,5,7,29,23
2.47,0,16,1,26,26
3.87,10,23,9,3,23
3.84,10,9,22,16,27
3.68,4,21,3,33,5
1.48,10,10,21,3,28
1.04,7,17,28,7,1
4.65,1,19,24,45,30
3.5,2,24,4,42,22
4.18,4,13,18,11,26
4.04,1,24,29,20,4
2.23,4,6,6,17,24
3.55,1,31,9,43,23
2.79,7,2,17,35,30
2.42,4,19,10,43,33
1.3,9,12,29,36,19
3.7,9,11,9,23,4
4.65,10,21,15,3,15
1.02,5,31,28,39,6
4.59,8,6,6,24,10
4.69,7,12,3,40,24
1.5,0,6,20,17,25
3.37,9,33,7,27,21
4.51,10,22,21,20,14
1.95,8,26,11,20,0
2.17,0,0,0,43,4
4.97,9,11,9,39,18
3.15,0,27,29,20,8
3.96,3,21,21,1,3
3.81,7,26,20,31,28
3.49,1,24,0,11,30
4.42,1,17,25,26,27
4.09,3,0,23,5,30
1.03,3,2,24,19,20
1.85,4,24,20,23,20
1.71,6,3,29,38,19
1.9,3,27,26,28,31
3.54,4,2,23,31,8
4.82,10,21,3,3,34
2.37,4,30,22,31,16
1.94,8,27,0,11,22
3.09,3,28,27,35,32
4.45,4,31,26,16,34
1.26,6,2,2,32,19
2.1,7,30,25,45,26
3.61,1,32,11,4,21
1.25,9,26,28,42,8
9.38,2,20,15,12,13
9.55,2,12,29,42,14
5.11,1,29,17,11,8
5.67,5,25,11,18,22
8.79,6,26,17,13,29
6.32,4,11,14,22,34
7.5,9,19,0,34,10
5.53,8,11,15,22,26
9.96,8,8,0,5,14
8.81,7,14,10,15,14
7.9,2,31,11,34,27
6.21,6,23,6,13,7
7.82,3,10,11,2,1
9.15,10,20,26,36,5
9.83,6,31,10,44,22
5.34,3,5,16,17,12
6.83,7,30,7,36,8
8.67,0,0,25,45,21
7.25,8,15,2,36,24
6.16,4,16,11,45,18
8.49,4,12,14,26,30
5.43,1,13,27,16,26
6.39,9,9,3,42,16
5.89,0,32,23,13,26
5.22,8,21,21,4,28
6.61,3,21,22,15,14
6.33,8,23,27,3,27
7.2,1,10,1,21,2
6.2,5,29,25,5,11
9.77,7,16,23,25,24
5.02,6,0,10,10,8
5.23,8,2,23,40,19
8.44,10,8,24,26,15
9.45,3,11,18,40,15
6.85,10,31,4,37,12
6.33,4,23,20,2,5
9.59,10,24,26,36,11
9.57,0,0,7,40,16
9.05,9,2,9,38,19
8.36,4,2,4,10,16
8.44,10,13,23,26,0
6.01,0,33,20,14,24
7.3,2,4,12,26,5
5.13,1,13,9,40,31
5.79,6,9,26,23,28
8.72,9,10,19,5,30
6.18,6,15,3,41,14
8.82,10,6,18,37,0
6.53,8,21,1,43,21
9.91,4,3,24,43,7
6.37,10,33,3,6,28
5.32,2,31,27,12,30
9.36,2,29,1,4,12
6.67,8,10,28,11,25
9.73,1,8,4,39,13
9.81,8,13,18,24,23
9.25,5,14,2,8,29
8.19,9,19,22,43,9
8.14,4,11,22,29,11
5.34,5,2,24,19,0
9.81,3,22,13,8,1
9.95,8,22,20,6,17
9.44,5,6,1,17,13
8.34,8,2,2,29,14
7.82,5,30,2,30,4
9.05,0,8,0,3,13
6.36,4,8,11,14,24
7.56,7,29,9,18,16
9.8,10,28,13,2,31
7.32,0,8,20,16,6
5.84,1,1,10,34,4
8.16,1,30,23,37,19
5.17,8,15,21,44,5
5.18,5,9,13,36,30
8.72,6,30,8,35,0
8.42,10,28,21,7,10
5.36,3,31,21,23,33
9.97,3,11,3,27,16
8.75,3,33,12,9,10
8.91,7,13,27,12,17
8.18,4,20,3,35,34
8.64,9,22,13,44,1
9.7,9,30,7,45,10
8.51,0,7,4,16,17
9.01,7,22,11,21,14
7.51,8,32,22,32,11
5.8,4,2,0,4,27
5.54,9,1,9,18,12
9.01,7,9,6,12,5
9.4,2,23,8,23,27
8.57,4,14,3,13,15
9.65,0,33,14,11,34
7.19,2,14,11,1,30
8.1,6,3,17,4,23
8.72,2,28,11,8,28
8.57,8,5,19,20,20
7.27,7,24,4,4,16
6.96,8,16,12,45,11
6.08,7,23,14,26,29
8.5,10,30,0,31,22
9.62,9,9,9,1,17
9.74,0,21,15,21,19
8.57,7,13,27,37,30
8.0,2,1,19,1,2
9.39,2,27,25,14,8
7.91,4,18,16,19,2
9.77,10,28,22,44,29
9.31,10,29,7,18,7
9.87,2,3,14,23,21
7.83,1,32,20,12,2
6.73,4,11,26,43,28
7.56,6,24,9,5,14
9.71,3,33,23,33,6
7.54,9,15,4,43,7
7.28,9,20,6,8,6
9.59,10,32,4,44,23
9.34,0,5,24,1,18
9.06,9,25,25,23,9
6.01,9,32,5,11,34
6.55,0,4,16,23,21
6.86,1,32,11,29,13
9.42,1,29,1,6,0
5.05,2,23,21,1,21
8.49,3,9,9,42,16
8.71,10,31,1,23,4
9.88,8,29,16,11,6
8.04,10,29,29,13,32
9.84,4,7,4,24,15
8.66,1,16,19,19,22
7.14,4,32,0,7,9
8.83,7,20,26,27,33
7.18,4,31,28,24,31
5.11,0,28,6,4,17
5.08,6,7,17,5,25
5.69,8,6,7,24,10
6.73,0,7,16,6,29
9.35,8,9,19,7,19
5.31,1,3,5,24,34
9.87,3,15,18,9,26
6.15,8,1,11,33,12
8.11,6,0,9,39,22
5.12,7,30,14,28,19
8.42,8,12,24,43,20
8.41,9,32,11,26,20
9.01,6,1,9,41,32
8.53,6,18,3,2,26
6.26,0,14,4,27,16
5.55,7,18,26,43,8
9.21,10,18,9,44,27
8.92,9,22,2,8,21
5.13,10,13,7,42,24
5.58,8,30,1,33,18
6.39,5,10,20,11,22
9.02,0,20,26,45,9
7.95,6,10,22,27,0
8.58,4,28,11,44,19
7.57,9,25,20,9,6
7.96,8,14,10,36,21
9.88,8,4,21,42,5
7.84,10,23,17,24,26
9.02,9,17,28,7,22
8.09,4,11,29,4,3
7.07,3,31,22,37,21
8.92,2,25,4,34,1
6.2,5,25,15,9,8
8.11,2,27,15,34,33
5.38,0,5,21,10,17
7.07,3,1,16,33,31
8.81,4,17,23,25,1
7.34,9,19,21,4,32
9.04,9,27,4,25,9
6.27,9,9,3,27,0
