volume,class_1,class_2
163,0,11
182,0,6
56,0,21
156,0,33
63,0,15
159,0,34
168,1,22
139,1,9
193,1,38
149,1,23
150,1,25
128,1,0
92,2,17
132,2,10
85,2,4
145,2,31
195,2,0
179,2,26
35,2,44
193,2,17
68,2,20
3,3,48
18,3,40
177,3,43
175,3,12
148,3,38
41,3,3
10,3,49
179,3,39
1,4,28
94,4,48
163,4,36
32,4,37
1,4,23
66,4,10
174,4,43
23,4,31
120,4,36
25,4,15
24,4,14
138,4,32
150,4,5
179,4,40
126,4,38
90,5,4
136,5,41
58,5,1
3,5,27
14,5,32
156,6,35
88,6,8
164,7,27
147,7,20
153,7,13
147,7,36
122,7,49
45,7,29
197,7,45
75,7,20
45,8,6
10,8,2
198,8,33
74,8,16
81,8,29
117,8,31
27,8,11
156,9,49
134,9,9
85,9,34
130,9,6
199,9,7
198,10,25
184,10,16
88,10,5
149,10,1
165,10,16
85,10,30
151,10,35
50,10,7
89,10,46
16,10,41
9,10,25
199,11,28
1,11,23
65,11,14
81,11,3
156,11,13
14,11,24
45,11,3
146,11,23
129,11,44
77,11,42
58,12,45
120,12,19
43,12,15
128,12,31
135,13,5
24,13,12
165,13,15
65,13,37
38,13,42
150,14,42
91,14,10
84,14,39
196,14,16
2,14,26
45,14,30
41,14,20
109,14,24
17,14,8
79,14,48
92,14,28
24,15,47
164,15,4
157,15,41
30,15,7
14,15,21
45,15,29
7,15,49
137,15,48
8,15,47
168,15,40
91,15,18
42,16,21
53,16,19
42,16,45
71,16,10
43,16,44
66,16,45
112,16,39
10,16,30
127,16,28
139,16,19
30,17,2
13,17,47
115,17,26
69,17,38
47,17,11
97,17,36
186,17,34
85,17,0
185,17,35
159,18,3
96,18,18
40,18,9
199,18,29
112,18,1
199,19,37
73,19,18
127,19,33
16,19,43
56,19,22
44,19,1
141,20,46
190,20,43
127,20,40
14,20,8
135,20,0
171,20,6
151,20,2
106,20,46
9,20,25
22,20,5
158,20,37
118,20,27
59,20,46
71,21,2
200,21,11
32,21,4
167,21,19
73,21,35
127,21,44
182,21,41
176,21,17
157,21,22
153,21,13
168,22,27
114,22,32
147,22,9
39,22,12
5,22,13
6,22,22
53,22,34
76,22,17
200,23,24
51,23,26
157,23,42
158,23,33
113,23,21
10,23,32
190,24,18
26,24,12
62,24,30
2,24,39
41,24,24
28,24,14
3,24,14
32,24,47
189,24,8
181,24,7
