volume,class_1,class_2,class_3,class_4,class_5
2.78,93,25,5,92,32
4.8,90,9,21,2,23
4.71,86,40,17,45,17
3.63,8,16,32,51,34
2.49,22,17,27,38,17
3.86,10,22,13,8,2
2.86,4,48,24,11,39
1.35,64,23,10,6,7
4.91,82,20,4,92,50
3.24,62,12,9,16,6
2.2,94,0,3,0,2
2.58,31,33,16,18,24
1.41,37,36,8,85,22
2.58,12,52,27,17,18
1.19,73,23,6,40,1
4.42,46,32,27,71,18
1.45,61,35,17,64,1
3.64,56,3,8,37,58
2.22,26,50,5,16,12
1.48,38,5,12,40,39
2.42,45,38,27,37,22
4.8,26,18,16,2,13
3.55,84,39,19,37,59
2.11,30,27,21,57,3
1.41,28,39,32,45,19
1.04,8,40,27,69,27
1.02,12,40,28,41,10
2.29,40,16,22,30,55
2.97,84,55,25,15,50
2.55,7,46,3,17,38
3.53,18,41,10,80,50
4.54,67,56,21,65,41
1.49,41,24,29,63,0
4.35,68,28,1,89,33
2.22,52,28,27,12,24
2.62,46,30,26,70,34
2.66,67,19,27,27,48
2.91,71,49,19,28,6
4.34,73,36,11,87,58
2.22,90,1,27,52,38
3.51,76,9,22,4,60
3.66,90,20,22,36,6
3.29,71,51,31,86,23
1.99,6,34,2,40,15
4.76,69,27,27,76,31
4.56,89,33,17,76,30
1.68,61,30,23,0,15
2.56,78,3,0,27,25
2.47,27,29,26,1,4
3.52,3,36,9,58,17
3.67,14,35,15,59,55
2.57,96,6,16,39,53
2.09,58,50,7,42,53
2.94,55,8,4,26,19
1.88,80,53,24,68,20
3.75,43,39,0,59,22
2.53,53,38,24,94,38
2.24,31,18,28,22,47
3.55,36,2,26,88,39
1.23,23,23,13,76,50
3.78,6,50,27,74,7
2.87,1,25,24,9,13
1.34,70,55,4,36,9
4.35,90,25,10,79,53
2.75,25,53,20,5,16
3.82,16,1,28,63,13
2.71,37,39,18,1,42
2.64,86,53,4,16,15
3.68,49,22,7,84,29
4.56,47,26,9,33,6
4.9,38,0,27,80,18
1.63,26,51,22,68,31
1.33,27,9,15,51,0
1.41,77,34,9,85,51
3.5,69,15,0,33,23
3.92,23,16,7,36,46
4.32,93,21,27,66,1
3.76,7,11,2,88,1
3.57,16,47,8,48,49
3.66,51,2,26,67,44
2.73,68,47,15,90,16
3.62,54,6,18,9,20
3.78,1,30,26,26,45
1.16,12,28,31,92,11
3.14,26,21,6,11,16
2.97,31,41,31,93,47
1.53,68,11,21,10,52
2.9,87,14,26,67,58
4.27,5,49,27,58,40
3.21,7,26,5,62,47
2.37,43,21,9,26,25
2.14,61,21,20,38,41
3.94,31,42,24,36,29
3.41,96,26,32,85,12
1.42,49,34,6,60,29
3.53,63,0,12,23,32
4.59,20,25,25,12,34
4.71,14,50,17,48,34
4.29,3,1,9,5,61
3.49,54,49,22,9,9
1.67,71,9,1,93,17
1.2,88,3,27,74,18
4.71,45,36,23,27,8
3.75,11,41,30,42,16
1.4,10,49,3,56,21
4.59,1,52,8,12,53
4.59,26,11,11,35,50
1.25,76,39,19,18,40
1.29,92,17,6,67,46
2.0,38,14,22,94,55
2.92,5,38,5,66,46
4.17,59,37,30,28,59
4.65,15,12,1,76,47
3.11,78,28,19,66,25
2.95,94,22,1,39,25
3.13,9,41,16,89,9
1.01,26,7,9,31,16
4.2,61,38,24,70,61
1.12,76,35,4,6,16
2.65,27,40,7,18,25
3.1,83,56,21,10,46
1.07,80,11,4,86,40
1.16,43,38,21,1,17
2.15,63,18,28,86,29
2.11,25,33,10,51,7
3.46,19,9,22,14,1
3.46,18,5,1,13,8
4.95,37,15,3,13,24
3.02,79,56,23,55,23
4.42,30,51,0,85,36
4.57,92,52,25,94,56
2.73,26,0,20,10,16
3.25,69,35,3,80,38
1.55,96,30,30,61,4
2.25,62,46,3,37,32
4.79,0,27,5,23,0
3.84,39,3,19,6,39
2.76,13,51,0,79,42
1.03,75,4,16,80,46
2.44,59,24,12,45,60
3.71,38,26,6,41,56
4.88,27,4,24,72,13
2.27,54,35,15,85,11
4.49,75,10,5,85,9
4.06,72,19,31,45,36
1.18,44,22,27,22,30
4.66,64,28,25,18,61
1.95,53,18,29,9,52
2.64,7,56,9,95,49
4.24,41,26,29,27,45
4.57,45,6,19,38,40
4.09,58,35,27,73,36
1.05,28,29,27,38,0
4.01,19,35,8,61,56
1.86,69,25,12,74,50
4.87,92,5,10,51,60
2.49,77,7,31,28,15
4.7,67,33,2,69,2
2.24,62,25,6,5,14
4.44,66,25,24,89,30
4.78,24,44,22,85,53
1.23,89,1,9,32,55
