volume,class_1,class_2
172,0,37
187,0,48
48,0,27
160,0,31
184,0,17
182,0,6
14,1,33
183,1,38
40,1,41
48,1,39
153,1,25
195,1,5
158,1,13
154,1,48
189,2,7
173,2,11
14,2,31
32,2,27
49,2,4
26,2,46
40,2,19
164,2,10
160,2,45
187,2,25
27,3,9
28,3,12
172,3,16
171,3,40
183,3,6
157,3,39
164,3,20
25,3,22
32,3,3
160,4,47
167,4,9
160,4,8
45,4,4
7,4,20
170,4,48
198,4,8
196,4,26
172,4,6
40,4,20
174,4,7
175,4,47
16,5,28
25,5,49
159,5,40
46,5,44
33,5,27
22,5,29
46,5,37
46,6,14
18,6,14
38,6,35
199,6,23
175,6,49
187,6,21
24,6,11
23,7,49
10,7,18
167,7,26
186,7,8
31,7,5
194,7,13
193,7,12
23,7,26
13,7,46
180,7,16
1,7,24
156,7,23
180,7,31
183,7,38
2,8,5
169,8,28
181,8,19
180,8,13
155,8,18
3,8,13
175,8,30
157,9,3
161,9,30
161,9,10
187,9,12
157,9,46
172,9,23
24,9,44
190,9,4
16,9,15
157,9,21
15,9,33
47,9,48
170,9,22
173,10,20
166,10,27
29,10,17
48,10,40
197,11,0
199,11,41
160,11,4
190,11,33
15,11,14
182,12,30
20,12,32
187,12,1
194,13,16
22,13,24
150,13,32
172,13,30
165,13,15
10,13,41
181,13,33
184,13,36
6,14,2
152,14,29
153,14,34
178,14,23
150,14,5
22,14,1
196,14,24
193,15,43
176,15,47
175,15,24
164,15,47
26,15,42
166,15,32
154,15,43
171,15,2
199,16,28
193,16,34
190,16,10
2,16,29
184,16,21
171,16,37
157,16,45
50,16,35
26,16,42
15,16,42
194,17,39
26,17,0
159,17,3
166,17,2
190,17,10
190,17,35
36,17,8
38,17,42
10,18,26
183,18,15
39,18,9
4,18,46
189,18,22
48,18,36
43,19,25
42,19,35
32,19,1
184,19,25
165,19,38
34,19,43
178,19,22
154,20,21
19,20,11
28,20,36
195,20,0
48,20,11
170,20,44
199,20,39
193,20,2
185,20,14
178,20,41
188,20,16
15,20,0
165,21,9
24,21,18
10,21,17
184,21,44
19,21,32
163,22,12
160,22,28
156,22,19
192,22,40
176,22,15
160,22,38
153,22,6
154,22,17
187,22,1
189,22,19
18,22,7
14,22,45
34,22,36
45,23,31
2,23,49
199,23,43
200,23,29
8,23,7
37,23,3
4,24,37
27,24,45
3,24,34
27,24,18
27,24,34
