volume,class_1,class_2,class_3
69,0,20,21
16,0,18,4
37,0,9,32
123,0,1,5
97,0,0,45
106,0,8,11
127,1,19,17
68,1,19,19
12,1,7,32
94,1,15,12
133,1,15,13
70,1,1,10
125,1,21,28
74,2,4,7
150,2,16,30
116,2,11,34
58,2,15,7
25,2,21,21
121,2,1,37
113,2,22,40
66,3,12,10
86,3,5,8
20,3,7,19
53,4,17,25
121,4,8,18
109,4,20,29
144,4,19,42
145,4,16,0
131,4,15,46
7,4,19,24
46,4,15,14
76,5,21,47
48,5,22,6
44,5,9,32
26,5,18,43
142,5,1,7
76,6,0,15
55,6,24,1
15,6,22,31
28,6,0,16
66,7,5,4
103,7,11,49
126,7,21,16
54,7,23,45
115,7,0,2
66,7,21,31
8,7,15,0
78,7,14,28
97,7,6,38
78,7,16,43
41,8,23,30
8,8,23,19
112,8,6,24
32,8,3,29
82,9,21,45
101,9,17,22
115,9,12,3
122,9,14,21
54,9,22,20
109,9,6,42
100,9,2,27
100,9,19,13
3,10,2,26
13,10,11,40
73,10,10,14
64,10,23,16
122,10,4,6
42,10,9,38
23,10,1,17
25,10,12,8
131,10,5,27
59,10,10,0
133,10,9,48
22,10,13,27
129,10,18,42
49,10,19,28
55,10,13,41
78,11,16,34
144,11,22,5
47,11,11,33
33,11,4,33
138,11,4,5
18,11,20,17
73,11,4,47
110,11,14,33
72,11,8,27
34,11,2,9
100,11,24,1
66,11,2,2
134,12,7,39
124,12,8,26
102,12,4,43
55,12,14,29
62,12,13,8
144,12,21,12
36,12,1,20
77,13,24,35
95,13,5,22
49,13,24,15
58,13,0,9
3,13,24,20
19,13,8,23
119,13,3,19
18,14,17,35
25,14,19,6
46,14,0,9
108,14,12,46
68,14,17,21
62,15,17,14
128,15,13,18
43,15,12,12
92,15,16,36
39,15,9,49
115,15,9,24
47,15,2,30
67,16,5,11
115,16,19,46
11,16,5,31
142,16,17,16
88,16,1,48
8,16,2,0
12,16,23,48
40,17,15,44
85,17,10,48
21,17,3,25
115,17,24,11
48,17,20,23
52,17,10,23
30,17,18,15
6,17,10,39
31,18,23,22
10,18,12,2
15,18,11,44
16,18,11,7
112,18,14,29
105,18,20,33
29,18,12,43
6,18,3,18
35,18,7,1
28,19,13,35
141,19,18,32
103,19,7,9
127,19,22,13
108,19,3,10
66,19,2,18
73,19,3,8
138,19,5,22
7,19,11,15
77,20,0,4
93,20,14,10
95,20,21,11
25,20,17,49
149,20,6,41
63,20,24,6
2,20,8,40
96,20,16,34
33,21,6,35
8,21,10,17
131,21,9,3
38,21,5,44
143,21,18,12
3,21,22,36
124,21,18,26
133,21,2,44
123,21,6,14
5,21,6,24
62,21,3,45
5,22,11,34
49,22,22,4
140,22,0,39
12,22,23,1
8,22,23,39
46,22,6,41
130,22,20,31
47,22,7,47
93,22,24,28
138,23,12,30
26,23,13,41
131,23,13,36
127,23,7,3
22,23,3,26
11,23,4,37
63,23,14,47
8,23,8,46
25,23,4,25
33,24,13,42
36,24,16,38
137,24,17,2
56,24,10,20
58,24,14,5
73,24,7,40
108,24,10,23
92,24,18,25
136,24,16,3
99,24,8,37
85,24,9,36
121,24,15,13
63,24,20,38
111,24,1,37
106,24,20,49
