volume,class_1,class_2,class_3,class_4,class_5
1.67,0,1,0,15,21
3.88,1,6,2,1,15
2.04,2,2,0,14,21
2.31,4,5,1,15,6
3.62,1,7,2,17,17
2.13,6,5,6,12,23
3.76,1,4,3,8,9
3.39,2,3,5,1,11
1.88,0,8,3,10,10
2.06,2,8,5,15,7
4.25,2,1,6,12,9
4.28,3,5,1,3,4
4.83,5,2,5,11,2
4.22,1,2,2,0,0
4.96,5,6,4,6,1
2.78,0,6,5,1,8
2.62,3,4,0,1,5
2.14,4,8,7,9,0
3.62,2,0,2,10,4
2.85,1,5,3,16,12
4.85,6,5,4,1,14
2.99,4,2,3,18,19
2.46,0,5,2,9,4
3.54,3,6,0,9,2
2.31,0,3,7,12,2
1.49,0,7,6,4,1
3.47,3,4,7,11,15
2.95,6,5,7,10,4
1.9,2,1,4,11,7
1.73,5,6,3,3,7
2.26,0,4,5,13,13
3.1,1,6,5,19,1
1.61,1,6,7,18,13
2.06,6,5,7,19,7
1.07,1,7,3,10,7
3.7,3,5,4,14,16
2.27,4,2,0,11,20
1.36,6,5,5,2,12
3.82,3,4,6,6,7
2.39,2,1,5,4,20
3.21,2,0,1,11,4
1.34,5,5,6,5,13
3.43,4,7,4,6,23
4.65,0,5,6,15,20
1.06,5,0,3,20,19
1.34,2,8,4,0,0
3.05,3,2,6,15,1
1.76,3,3,7,3,13
2.6,3,6,2,20,15
3.03,1,6,5,11,23
3.54,5,8,7,15,20
1.25,4,3,0,4,10
3.36,5,8,1,0,14
2.55,0,3,3,11,20
4.3,4,4,1,9,17
3.36,4,1,2,19,6
2.72,6,2,1,1,6
2.8,1,6,2,9,22
1.16,0,7,0,12,8
1.41,3,8,0,0,17
2.55,2,6,2,6,1
3.37,6,8,1,3,5
1.49,1,0,5,11,7
4.06,0,5,7,16,13
1.25,2,2,4,8,21
3.01,5,3,3,5,3
3.1,4,6,3,10,22
4.89,4,2,1,17,2
4.61,4,8,2,9,1
1.69,3,2,2,1,11
1.89,2,8,0,20,18
3.16,1,5,7,1,2
4.07,4,0,0,5,6
2.92,1,2,6,8,20
2.2,6,2,3,10,10
2.94,1,8,7,7,1
3.64,1,0,3,15,6
1.83,6,1,5,13,23
3.53,3,0,4,12,20
1.17,2,1,6,18,8
3.79,5,3,7,10,7
4.43,5,4,7,5,10
4.62,4,1,7,1,8
5.0,5,7,4,9,23
2.28,6,2,3,4,4
4.25,0,6,4,20,19
2.96,5,2,7,3,3
3.11,1,3,6,10,15
3.35,6,5,2,13,9
3.79,5,5,1,8,22
2.22,1,3,4,1,4
3.14,2,8,5,6,5
4.58,6,7,7,9,18
3.77,5,5,1,0,6
3.01,0,6,6,7,23
3.0,3,8,0,19,19
2.27,0,1,4,6,3
2.31,6,1,4,19,15
3.61,4,7,7,11,14
4.47,1,4,6,1,21
1.13,0,7,7,2,18
3.23,0,5,7,13,16
4.13,4,3,4,11,11
4.4,6,7,7,20,5
3.2,0,5,0,19,1
4.32,3,4,4,2,8
2.26,5,6,3,3,14
1.48,0,7,3,4,23
4.42,6,8,7,16,19
4.4,6,5,1,4,16
1.04,2,7,4,11,6
4.91,4,3,4,5,17
2.33,6,2,6,0,18
3.03,2,3,6,7,1
1.01,1,1,0,17,19
2.31,3,5,4,7,9
3.94,6,0,3,8,13
2.74,4,7,3,2,21
4.86,0,4,4,10,7
3.26,4,7,6,13,2
3.73,2,4,2,17,6
4.99,3,8,3,1,11
1.92,6,3,0,18,12
3.58,1,6,2,3,11
4.94,0,2,0,7,15
4.87,1,8,5,5,17
3.92,3,1,1,17,2
3.34,6,5,1,15,16
1.41,3,8,6,11,0
2.68,5,8,1,6,0
4.9,4,8,0,7,9
1.03,3,1,2,14,3
1.31,5,7,5,12,8
2.94,4,2,6,20,5
4.38,3,1,2,7,16
2.81,4,3,0,16,8
2.76,5,4,0,13,2
3.64,4,1,7,13,10
2.25,6,1,6,4,5
2.09,6,2,6,16,12
2.19,4,4,1,5,17
1.25,1,6,0,12,3
2.12,1,1,2,20,20
2.19,0,4,3,15,6
4.7,0,4,6,8,10
4.28,3,0,5,15,2
3.46,3,2,4,10,12
2.83,3,2,6,15,16
1.23,1,2,7,7,13
3.97,5,4,4,1,16
3.89,5,1,2,18,13
2.28,3,5,4,16,11
4.76,3,2,3,9,23
1.71,4,4,1,18,22
1.85,5,4,7,10,18
1.05,6,0,4,18,10
3.28,4,3,1,8,5
1.27,5,6,4,4,0
4.64,5,6,1,10,1
3.31,2,0,6,16,19
1.9,1,1,2,18,18
2.56,5,8,2,12,13
4.18,4,8,3,3,21
2.52,3,2,1,5,18
1.53,4,4,6,14,8
3.71,0,1,2,16,0
2.99,0,1,1,20,7
3.54,2,8,2,10,19
1.79,4,7,5,4,14
1.37,3,0,3,17,14
4.93,3,2,6,18,4
2.89,6,8,7,17,13
2.95,1,1,1,4,1
2.03,4,2,6,15,16
2.91,3,6,3,5,17
4.71,1,4,7,16,20
4.88,5,6,6,6,18
1.95,6,4,4,6,18
4.75,5,4,2,14,6
1.34,0,6,7,11,19
1.37,1,4,3,1,4
1.95,2,2,7,16,19
2.14,1,3,0,14,10
4.48,5,0,3,16,0
4.37,4,0,4,15,4
2.19,4,2,5,3,0
2.93,3,7,6,15,6
1.89,6,0,5,16,18
9.87,4,0,0,10,0
5.39,4,5,5,9,10
5.11,5,0,0,2,14
8.68,5,2,4,15,16
9.79,5,1,6,6,18
8.69,6,6,0,14,20
9.85,1,4,3,5,18
5.51,5,3,0,6,20
7.96,5,3,3,12,23
6.44,4,7,3,17,12
9.22,2,0,4,15,8
6.86,2,7,1,19,1
7.16,5,5,7,4,11
7.61,0,7,7,11,17
9.01,6,8,0,20,7
9.45,3,4,3,5,13
7.29,3,0,6,18,5
5.59,4,6,6,17,13
5.47,6,6,0,6,5
9.21,2,5,3,19,3
7.59,0,3,3,12,15
9.8,6,0,1,16,20
6.35,6,0,7,11,21
5.96,3,0,0,18,9
5.36,1,2,6,8,14
7.68,5,1,4,0,1
9.16,2,5,3,17,22
6.23,6,1,0,10,2
5.85,2,7,3,15,23
5.8,4,8,1,17,13
8.79,5,5,5,6,13
8.23,6,1,4,12,5
8.32,2,8,5,20,9
8.24,5,3,1,20,20
8.78,5,2,7,4,8
6.04,2,2,7,12,20
9.58,0,7,0,18,14
6.83,2,1,2,2,20
5.36,1,3,2,9,3
7.07,5,8,2,8,1
8.61,3,5,0,14,16
6.19,2,4,4,7,11
8.91,5,0,4,6,15
7.22,5,2,3,13,17
8.71,2,3,6,7,0
5.9,6,3,1,13,13
6.4,3,5,0,17,16
8.82,6,1,0,20,20
6.79,4,6,4,7,20
7.45,1,3,1,7,12
10.28,4,1,7,4,23
14.0,3,3,3,9,14
10.75,1,7,2,8,3
11.51,2,3,4,19,10
