volume,class_1,class_2,class_3
3.68,6,13,2
2.74,6,9,10
4.81,14,4,4
1.84,12,16,0
4.45,13,2,5
1.15,6,2,8
1.53,12,10,6
2.67,9,4,3
4.26,5,4,6
3.08,10,10,9
3.4,6,16,6
2.22,0,5,6
2.0,14,17,8
3.75,1,0,7
4.42,12,3,3
4.27,9,5,7
1.02,6,8,10
3.24,4,16,7
4.43,14,1,4
1.31,4,13,8
3.73,1,17,1
1.71,4,17,4
3.43,9,16,2
3.68,1,19,6
2.78,11,11,6
2.13,10,6,3
3.66,10,7,8
1.2,2,1,2
2.17,5,2,3
3.92,0,10,10
4.51,14,13,10
2.29,5,8,9
2.75,3,5,0
4.39,7,3,5
1.5,10,17,5
3.47,6,13,5
3.37,1,3,6
3.83,2,0,10
2.43,9,14,10
2.5,0,14,3
1.78,6,17,0
1.83,0,16,5
1.58,8,10,0
1.15,11,8,10
4.69,8,14,6
3.79,13,3,1
2.5,5,18,1
4.29,4,1,10
2.14,1,10,8
2.98,8,5,1
2.91,7,9,4
4.57,11,5,8
2.7,10,5,10
3.02,7,16,7
1.7,13,14,10
1.55,12,12,2
4.64,6,19,3
3.87,5,3,4
1.12,11,17,5
2.11,14,14,1
4.46,11,19,7
1.24,5,7,8
3.1,14,17,10
3.14,0,6,4
4.0,11,19,10
4.76,5,2,3
3.84,8,18,10
4.55,1,16,5
1.49,10,13,3
4.69,2,10,0
2.14,3,1,2
4.87,8,15,10
3.12,2,4,0
3.17,2,14,1
1.45,4,16,2
2.9,11,1,4
3.95,0,17,9
3.91,4,6,2
2.04,10,14,10
2.88,10,17,6
3.85,3,1,5
3.83,13,11,4
4.3,0,1,5
1.89,3,16,9
4.86,3,12,3
2.38,3,18,0
2.61,6,13,10
4.48,3,0,8
4.86,1,14,10
1.68,0,3,1
4.89,12,8,4
2.36,5,12,5
3.98,1,0,5
4.43,14,3,9
1.2,9,6,0
2.6,14,19,4
4.99,9,10,1
2.45,3,5,5
2.42,9,6,2
4.77,2,12,9
1.49,7,5,7
3.18,0,12,0
3.61,10,17,2
1.69,4,10,1
1.08,9,0,2
1.25,14,9,8
3.2,3,16,9
4.67,9,17,4
1.91,10,4,4
1.74,4,3,3
1.43,8,5,8
4.26,3,8,2
4.17,4,12,7
2.52,0,10,0
4.46,1,17,2
2.1,13,19,2
2.07,8,15,2
3.88,6,1,6
3.69,11,9,0
3.52,7,13,5
1.39,0,16,10
4.68,7,18,6
2.67,7,13,7
1.29,4,18,6
1.83,2,12,10
4.54,14,13,6
3.54,14,9,10
1.95,11,11,4
1.14,2,10,8
3.72,5,2,9
1.88,6,15,1
4.02,7,17,6
3.86,6,12,1
1.2,5,0,6
1.46,14,15,4
2.67,1,1,9
2.42,14,13,9
3.1,12,6,10
1.05,3,5,5
4.89,2,5,1
4.63,9,1,2
2.35,9,10,1
4.88,0,13,6
2.74,9,3,4
3.08,13,9,0
1.91,6,10,3
2.84,11,15,8
2.28,13,11,2
1.77,12,13,7
4.5,11,8,8
2.02,9,6,2
1.15,9,6,0
1.02,14,17,7
4.5,9,5,9
2.2,12,4,9
1.64,10,12,10
1.08,2,9,1
4.74,14,8,6
4.09,10,12,8
4.38,0,19,9
3.61,5,15,0
2.64,11,0,2
1.87,5,12,8
2.29,11,18,10
2.28,3,15,6
2.02,14,0,5
2.0,5,0,8
1.77,14,13,0
3.45,7,12,7
1.11,11,3,3
1.1,5,5,2
4.49,0,2,9
4.5,7,16,7
1.84,1,1,0
4.1,4,5,0
2.8,14,8,8
3.46,10,8,6
2.99,14,7,10
2.99,14,0,9
3.13,13,7,0
4.33,2,15,3
3.02,4,1,0
3.51,12,0,6
3.67,8,3,2
2.33,3,3,9
3.24,14,3,9
3.48,0,19,3
4.93,6,16,7
8.13,13,15,8
7.35,8,10,10
8.81,0,8,4
6.88,1,3,9
7.65,12,1,6
6.73,11,9,3
9.19,2,8,2
8.82,12,19,6
7.35,9,16,4
7.85,10,8,5
8.25,11,2,10
6.96,12,8,7
8.1,2,1,4
8.96,7,12,9
5.43,9,9,9
9.2,1,18,8
8.33,3,14,5
9.07,0,5,3
9.7,9,11,5
6.41,3,12,10
5.81,12,0,3
5.48,8,3,7
5.36,12,12,3
8.17,0,10,4
5.83,2,4,0
8.32,7,6,1
8.11,7,15,0
6.95,11,0,9
7.27,3,17,5
7.27,4,3,5
6.41,2,16,2
8.97,9,10,0
9.4,5,2,1
6.02,1,10,6
8.26,3,14,1
8.9,12,1,8
9.04,7,18,7
6.63,13,3,0
8.15,8,4,3
5.33,10,3,6
9.32,0,7,4
8.05,8,18,8
9.1,7,0,5
6.16,3,4,4
8.43,5,0,5
9.89,4,2,2
7.39,10,8,0
9.77,6,7,2
8.09,5,0,4
8.09,1,0,3
10.15,12,6,10
14.43,2,14,10
13.89,1,7,5
13.92,7,15,1
11.24,0,3,5
13.11,14,16,10
13.96,4,8,1
14.6,10,6,2
13.98,13,7,8
14.78,0,14,8
12.47,9,13,9
10.08,12,14,7
