volume,class_1,class_2,class_3,class_4,class_5
3.83,44,55,87,40,3
3.36,28,12,1,23,26
2.62,26,68,2,25,4
1.05,5,59,24,7,14
4.66,66,2,4,19,1
4.53,49,4,29,3,0
2.49,19,20,43,61,10
1.31,55,71,0,13,6
2.04,69,65,89,13,9
3.01,14,3,12,38,26
1.11,48,34,44,37,25
2.16,64,49,41,45,11
3.77,5,30,71,7,13
2.23,44,59,20,40,10
1.08,27,35,49,32,0
2.07,20,49,62,61,22
4.6,21,9,92,23,21
4.14,41,6,46,28,19
1.01,41,4,83,18,25
1.91,40,17,88,66,22
4.35,20,29,27,48,15
1.79,63,8,17,40,17
1.83,26,76,65,29,18
1.51,7,69,88,48,12
4.59,10,66,2,4,19
2.77,56,39,10,1,20
3.19,44,46,23,55,7
4.62,40,34,85,59,24
2.75,2,2,82,12,16
2.53,7,35,56,12,11
2.56,33,41,76,4,11
1.42,26,66,61,1,11
3.51,13,51,28,5,4
1.84,48,70,78,57,19
2.48,35,68,55,47,14
2.81,1,6,57,7,16
2.94,18,47,10,37,27
2.16,56,48,2,9,25
3.65,60,30,12,64,17
4.05,19,5,6,41,21
1.49,16,41,64,3,4
2.41,3,21,45,42,5
3.31,50,21,89,43,28
2.97,10,45,31,39,27
3.65,0,1,70,50,14
1.22,66,8,42,11,1
2.11,50,18,26,57,12
3.26,15,18,1,49,15
4.73,60,17,44,38,24
4.13,59,4,90,31,24
2.51,4,20,63,35,19
3.82,5,27,53,22,7
4.58,5,38,49,7,23
1.73,0,4,5,19,8
3.42,49,59,83,35,9
4.93,4,1,10,2,2
2.73,29,5,59,52,2
1.42,55,35,60,48,27
4.74,16,19,30,37,9
2.68,55,69,58,2,10
4.4,9,34,37,64,1
1.27,28,2,66,29,25
4.21,60,45,36,4,12
1.44,23,3,27,1,4
3.86,59,60,28,14,7
3.37,31,11,47,59,26
4.26,51,17,51,39,14
3.31,63,45,67,54,3
4.59,63,19,43,16,1
4.41,41,74,43,45,24
1.13,35,34,84,27,1
1.75,17,2,48,28,0
1.42,26,74,64,40,4
3.37,16,53,84,56,6
2.52,30,32,46,33,25
3.13,19,63,60,31,26
1.25,17,17,18,11,22
2.47,62,6,92,60,22
3.59,19,3,5,50,24
2.55,25,50,8,63,9
3.66,26,21,46,3,3
1.3,34,38,3,67,25
3.74,12,19,22,54,27
4.29,61,1,9,11,25
3.65,44,59,10,15,8
4.51,7,52,79,57,3
3.77,37,15,48,20,5
1.07,38,16,1,30,2
3.43,32,65,69,23,4
3.3,14,8,26,28,19
3.43,42,59,52,12,14
3.22,62,66,38,37,23
4.2,40,69,69,10,24
1.12,63,51,35,25,11
4.52,50,12,1,58,23
2.55,17,11,0,45,17
4.79,68,4,4,31,17
2.1,61,1,61,30,11
1.27,35,64,36,33,11
3.94,1,75,73,64,3
3.11,39,71,74,34,4
1.22,10,71,54,35,21
1.22,39,52,69,20,10
2.94,13,51,35,63,27
1.77,6,72,7,17,26
2.09,62,2,7,38,5
3.54,28,60,76,16,13
1.61,40,73,84,5,18
2.33,31,14,86,41,17
4.73,0,43,12,48,10
1.08,45,70,43,50,21
3.97,68,0,43,34,6
4.75,33,12,42,64,1
2.78,26,71,59,47,15
1.22,48,34,54,23,21
1.97,39,69,27,24,6
4.36,59,23,32,34,4
1.87,10,16,83,5,6
1.06,28,12,36,61,22
3.11,44,28,53,63,24
1.87,1,23,24,53,7
3.28,60,27,4,65,4
4.36,4,67,61,51,17
4.8,18,46,13,28,14
4.43,29,72,37,57,19
2.05,12,60,22,46,15
3.09,35,14,23,47,20
1.3,50,53,29,25,28
3.25,53,58,88,18,19
2.05,54,54,34,25,7
2.99,61,40,0,52,27
1.45,63,38,78,42,8
1.04,42,5,94,38,16
1.25,16,39,26,46,23
2.22,45,8,2,20,1
4.07,8,73,14,30,1
3.07,38,23,10,7,7
1.24,67,58,41,16,24
1.43,8,39,16,26,18
1.32,0,3,62,58,27
1.26,60,16,91,20,21
4.09,53,77,1,44,10
4.12,57,6,61,39,26
3.56,12,18,66,31,10
4.86,20,47,69,51,5
2.01,54,64,80,35,21
3.19,2,29,82,0,4
4.13,51,27,2,21,13
3.47,12,68,44,67,11
2.43,37,11,82,51,2
2.76,29,34,64,65,8
4.76,45,12,15,39,2
2.61,35,14,39,40,11
3.82,54,64,8,24,28
4.45,1,53,60,35,27
3.33,31,12,20,60,14
1.25,54,35,48,53,3
2.32,61,10,73,65,28
2.16,38,74,66,59,2
1.62,25,64,80,7,28
4.12,18,32,91,9,21
1.88,47,61,56,30,26
2.75,62,75,27,65,9
3.0,36,42,45,8,27
4.6,27,20,36,63,16
1.92,67,71,3,9,18
3.31,14,25,37,34,4
