volume,class_1
66,0
62,0
52,0
76,0
88,0
73,0
56,0
51,0
87,0
65,0
96,0
93,0
98,0
73,0
79,0
62,0
99,1
69,1
88,1
74,1
58,1
89,1
51,1
76,1
87,1
99,1
77,1
55,1
68,1
68,1
52,1
61,1
60,1
91,1
93,1
65,1
98,1
99,1
70,2
91,2
52,2
87,2
90,2
70,2
66,2
95,2
92,2
81,2
50,2
69,2
71,2
63,2
77,2
80,2
85,2
63,2
51,2
80,2
63,2
57,3
74,3
59,3
73,3
67,3
98,3
78,3
93,3
61,3
63,3
80,3
50,3
69,3
78,3
96,4
76,4
88,4
51,4
96,4
87,4
64,4
66,4
86,4
85,4
66,4
63,4
89,4
53,4
70,4
74,4
88,4
63,4
90,4
68,4
59,4
95,4
72,4
97,4
51,4
97,4
74,5
84,5
93,5
92,5
60,5
58,5
83,5
50,5
75,5
99,5
99,5
70,5
54,5
81,5
79,5
53,6
89,6
62,6
58,6
65,6
96,6
87,6
58,6
77,6
97,6
85,6
92,6
69,6
60,6
84,6
95,6
70,6
94,6
78,6
97,6
89,6
94,6
73,6
72,6
97,7
57,7
77,7
69,7
65,7
70,7
59,7
89,7
58,7
60,7
63,7
91,7
95,7
58,7
82,7
81,7
83,7
97,7
70,7
66,7
60,7
96,8
80,8
87,8
92,8
67,8
63,8
83,8
77,8
81,8
76,8
61,8
60,8
53,8
98,8
67,8
59,8
97,8
73,9
73,9
65,9
63,9
52,9
80,9
87,9
50,9
81,9
64,9
58,9
87,9
91,9
70,9
83,9
95,9
93,9
74,9
84,9
57,9
69,9
67,9
69,9
61,9
