volume,class_1
141,0
147,0
127,0
9,0
133,0
116,0
127,1
141,1
6,1
113,1
35,1
142,1
20,1
114,1
143,1
127,1
120,2
112,2
145,2
30,2
27,2
125,2
18,3
18,3
131,3
36,3
12,3
21,4
29,4
14,4
149,4
112,5
122,5
149,6
121,6
37,6
37,6
112,7
15,7
115,7
35,8
113,8
26,9
6,10
30,11
15,11
128,11
150,11
35,12
139,12
132,12
10,12
138,12
139,13
10,14
25,14
13,14
139,14
129,15
136,15
15,16
31,16
15,16
113,16
22,16
36,16
26,17
20,17
137,17
125,17
29,18
18,18
2,18
122,19
5,19
120,20
124,20
8,20
19,20
32,20
26,21
132,21
12,21
121,21
145,21
10,22
33,22
37,22
135,22
21,22
138,23
11,23
24,23
16,24
31,24
123,24
117,24
23,24
126,24
132,25
124,25
2,25
12,26
147,26
130,26
114,26
23,27
32,27
33,27
141,27
136,27
30,27
119,28
37,28
37,28
14,28
13,28
119,28
129,29
122,29
114,29
122,29
17,29
26,30
121,30
149,30
127,30
15,30
128,31
19,32
116,32
143,32
16,33
136,33
12,34
148,34
21,34
37,34
17,34
6,34
21,34
113,35
35,35
126,35
29,35
149,35
6,35
10,35
116,35
119,36
120,36
147,36
116,36
19,37
8,37
23,37
16,38
115,39
112,39
10,39
148,39
22,40
5,40
10,40
35,40
148,41
146,41
141,41
17,41
141,41
4,41
116,42
140,42
1,42
2,43
7,43
20,43
132,43
26,43
8,44
17,44
32,44
22,45
132,46
135,46
24,46
148,47
11,47
149,47
14,47
8,48
29,48
18,48
150,49
140,49
141,49
137,49
148,49
148,49
16,49
