volume,class_1,class_2
68,0,45
50,0,33
45,1,37
54,1,42
44,1,10
65,1,49
70,2,41
51,2,2
38,2,14
52,2,20
63,2,32
45,2,17
57,2,29
40,2,30
60,2,10
68,2,36
56,2,45
65,2,38
66,3,30
51,3,34
58,3,9
52,3,23
69,3,6
41,3,29
64,4,30
56,4,3
58,4,46
37,5,12
61,5,28
48,5,31
45,5,0
39,5,5
68,5,47
53,6,12
71,6,42
39,6,7
40,6,11
66,7,26
72,7,24
37,7,49
48,8,8
56,8,2
72,8,25
44,9,39
54,9,38
59,9,12
52,10,18
39,10,35
62,10,21
75,11,14
38,12,2
64,12,3
54,12,19
65,12,11
37,12,43
37,13,33
61,13,38
53,13,34
72,14,27
37,14,38
49,15,48
74,15,37
53,15,10
54,15,15
68,15,13
67,16,2
39,16,0
61,16,27
67,16,45
63,16,22
52,17,4
63,17,27
37,18,14
74,18,19
75,18,17
52,19,32
64,19,25
43,19,44
55,19,48
41,19,39
42,19,11
57,20,48
71,20,41
74,21,34
48,21,31
46,21,34
53,21,20
59,21,28
70,21,8
54,21,41
46,21,26
61,22,3
38,22,46
71,22,39
58,23,27
72,23,32
60,23,5
75,23,17
74,23,13
68,23,18
59,24,8
65,24,44
63,24,41
75,25,24
49,25,4
68,25,21
70,25,9
40,25,16
59,26,1
52,26,5
43,26,4
37,26,17
71,26,22
45,27,7
65,27,21
51,27,31
52,27,42
56,27,29
41,28,1
63,28,7
49,28,35
59,28,24
47,28,28
47,29,29
66,29,26
45,29,15
39,29,43
65,30,14
64,30,22
48,30,25
38,30,1
67,30,24
75,31,10
43,31,32
59,32,37
60,32,36
41,32,46
66,32,11
42,32,44
72,33,42
74,33,12
75,33,47
74,34,36
65,34,33
56,34,43
70,34,9
61,35,16
44,35,4
39,35,49
53,36,13
56,36,6
45,36,20
55,36,23
38,36,36
46,36,20
53,36,9
71,36,0
75,37,16
45,37,33
73,37,3
38,37,22
46,38,35
64,38,19
39,38,47
55,38,31
69,38,47
46,38,18
60,38,35
69,39,23
49,39,8
56,39,43
63,39,37
40,39,18
49,40,6
40,40,15
37,41,46
75,41,30
44,41,44
55,42,13
73,42,28
53,42,16
69,43,49
46,44,48
48,45,6
72,45,15
59,45,19
52,45,1
75,45,40
46,45,45
68,46,26
55,46,7
66,47,39
64,47,5
54,47,40
50,47,21
72,47,40
73,48,40
71,49,0
72,49,25
44,49,23
