volume,class_1,class_2,class_3
68,0,45,9
50,0,33,1
45,1,37,1
54,1,42,2
44,1,10,0
65,1,49,2
70,2,41,9
51,2,2,6
38,2,14,0
52,2,20,9
63,2,32,7
45,2,17,7
57,2,29,8
40,2,30,1
60,2,10,9
68,2,36,0
56,2,45,2
65,2,38,8
66,3,30,4
51,3,34,3
58,3,9,1
52,3,23,3
69,3,6,3
41,3,29,6
64,4,30,8
56,4,3,3
58,4,46,6
37,5,12,2
61,5,28,2
48,5,31,2
45,5,0,4
39,5,5,4
68,5,47,0
53,6,12,5
71,6,42,6
39,6,7,0
40,6,11,4
66,7,26,5
72,7,24,8
37,7,49,4
48,8,8,2
56,8,2,1
72,8,25,4
44,9,39,8
54,9,38,3
59,9,12,2
52,10,18,7
39,10,35,9
62,10,21,5
75,11,14,5
38,12,2,6
64,12,3,5
54,12,19,6
65,12,11,6
37,12,43,7
37,13,33,4
61,13,38,7
53,13,34,0
72,14,27,1
37,14,38,2
49,15,48,6
74,15,37,1
53,15,10,5
54,15,15,4
68,15,13,2
67,16,2,9
39,16,0,9
61,16,27,5
67,16,45,6
63,16,22,8
52,17,4,3
63,17,27,9
37,18,14,1
74,18,19,8
75,18,17,1
52,19,32,2
64,19,25,6
43,19,44,3
55,19,48,6
41,19,39,8
42,19,11,9
57,20,48,4
71,20,41,1
74,21,34,7
48,21,31,3
46,21,34,6
53,21,20,3
59,21,28,1
70,21,8,6
54,21,41,7
46,21,26,8
61,22,3,2
38,22,46,3
71,22,39,1
58,23,27,8
72,23,32,0
60,23,5,1
75,23,17,9
74,23,13,2
68,23,18,7
59,24,8,8
65,24,44,7
63,24,41,2
75,25,24,0
49,25,4,0
68,25,21,6
70,25,9,6
40,25,16,4
59,26,1,3
52,26,5,2
43,26,4,7
37,26,17,4
71,26,22,9
45,27,7,5
65,27,21,7
51,27,31,3
52,27,42,1
56,27,29,2
41,28,1,7
63,28,7,0
49,28,35,0
59,28,24,9
47,28,28,0
47,29,29,7
66,29,26,8
45,29,15,6
39,29,43,7
65,30,14,7
64,30,22,5
48,30,25,1
38,30,1,0
67,30,24,2
75,31,10,7
43,31,32,9
59,32,37,3
60,32,36,4
41,32,46,4
66,32,11,6
42,32,44,7
72,33,42,5
74,33,12,3
75,33,47,4
74,34,36,5
65,34,33,5
56,34,43,8
70,34,9,5
61,35,16,4
44,35,4,6
39,35,49,6
53,36,13,8
56,36,6,9
45,36,20,0
55,36,23,8
38,36,36,0
46,36,20,5
53,36,9,1
71,36,0,1
75,37,16,6
45,37,33,9
73,37,3,3
38,37,22,0
46,38,35,8
64,38,19,5
39,38,47,8
55,38,31,4
69,38,47,0
46,38,18,5
60,38,35,9
69,39,23,3
49,39,8,3
56,39,43,8
63,39,37,9
40,39,18,8
49,40,6,0
40,40,15,4
37,41,46,1
75,41,30,1
44,41,44,9
55,42,13,0
73,42,28,7
53,42,16,2
69,43,49,7
46,44,48,3
48,45,6,1
72,45,15,4
59,45,19,5
52,45,1,5
75,45,40,2
46,45,45,3
68,46,26,7
55,46,7,4
66,47,39,9
64,47,5,9
54,47,40,5
50,47,21,3
72,47,40,0
73,48,40,5
71,49,0,2
72,49,25,4
44,49,23,8
