volume,class_1,class_2
24,0,19
80,0,6
5,0,22
2,0,13
18,0,25
16,0,44
3,1,44
4,1,26
23,1,24
83,1,31
82,1,7
17,1,27
92,1,20
19,1,21
1,1,6
78,1,7
78,1,14
25,2,22
7,2,8
3,2,10
5,2,41
2,2,29
84,2,4
2,2,36
94,2,25
13,3,9
92,3,19
83,3,31
21,3,16
17,3,45
17,3,28
76,3,47
86,3,42
95,4,28
5,4,23
87,4,47
21,4,42
100,4,43
25,4,34
84,4,27
9,4,2
15,4,15
93,4,42
21,5,35
83,5,24
96,5,3
82,5,6
87,5,38
20,5,1
100,6,47
24,6,39
2,6,49
14,6,34
1,6,10
97,6,41
3,6,2
80,6,38
10,7,14
14,7,35
95,7,4
98,7,40
5,7,15
77,7,45
22,7,1
82,7,41
81,7,18
89,7,45
12,8,17
77,8,16
81,8,48
89,8,48
86,9,36
89,9,48
95,9,11
100,9,30
82,9,25
22,9,26
99,9,0
100,9,9
100,10,1
2,10,5
14,10,21
17,10,5
91,10,18
4,10,40
20,10,33
2,10,21
94,11,14
82,11,46
14,11,29
92,11,33
20,11,28
8,11,33
11,11,34
9,11,16
24,11,43
16,12,17
81,12,12
21,12,5
100,12,13
5,12,43
3,13,33
22,13,23
24,13,9
93,13,7
85,13,43
76,13,39
84,14,7
95,14,8
18,14,39
96,14,31
13,14,14
94,15,32
24,15,46
77,15,37
80,15,26
93,15,44
23,16,29
15,16,37
89,16,24
5,16,21
85,16,46
16,16,29
15,16,20
18,16,49
1,16,35
10,16,36
100,16,4
22,17,6
1,17,22
96,17,18
18,17,36
97,17,20
12,17,26
8,17,8
8,17,32
7,17,31
76,17,37
91,17,18
92,17,30
88,18,35
84,18,45
90,18,42
100,18,46
75,18,0
76,18,17
15,18,49
88,18,27
78,18,2
19,18,3
8,18,12
87,19,30
88,19,10
92,19,44
20,19,1
18,19,13
95,20,25
79,20,4
2,20,41
2,20,10
13,20,47
81,20,38
24,20,32
8,20,28
92,20,48
19,21,34
8,21,15
97,21,12
12,21,11
92,21,3
23,21,15
86,21,40
1,21,12
80,21,49
91,21,19
6,21,20
80,21,40
22,22,32
15,22,27
99,22,39
80,22,8
14,22,11
98,22,19
98,22,3
76,22,24
25,22,9
16,22,16
6,23,0
96,23,0
20,23,17
5,23,23
87,23,2
98,23,22
88,23,13
89,23,38
18,24,37
5,24,30
23,24,11
90,24,23
11,24,5
