volume,class_1,class_2,class_3,class_4,class_5
1.23,29,0,21,7,5
2.31,1,8,9,19,17
1.2,24,7,28,13,4
2.13,19,4,0,22,3
4.3,29,12,31,1,2
3.44,30,5,9,4,5
3.25,37,8,7,18,9
2.99,19,1,9,23,6
1.11,24,0,32,9,16
1.61,29,5,34,11,9
4.73,8,12,6,7,3
1.23,23,6,18,18,1
4.02,29,9,29,5,5
2.09,0,4,10,7,17
2.11,25,8,17,20,16
3.53,37,8,19,19,20
4.05,5,9,33,14,7
2.95,34,3,29,1,13
2.05,12,5,4,22,13
2.29,9,3,26,3,1
1.05,36,7,24,9,19
2.59,34,0,11,17,11
3.95,22,6,23,1,4
4.95,9,8,29,22,5
2.72,31,5,7,8,13
4.75,17,2,27,9,2
2.2,37,3,28,7,1
3.4,20,0,3,20,13
3.08,24,1,17,21,15
1.3,25,0,14,2,17
3.92,0,0,0,8,15
1.86,3,11,24,20,0
1.09,10,12,4,5,10
2.23,22,11,20,6,5
4.41,25,2,29,23,14
3.53,39,4,32,17,15
4.43,31,11,19,10,10
4.79,18,5,33,12,4
3.18,33,10,10,11,5
4.88,13,11,8,15,14
3.91,16,6,17,15,20
3.46,16,7,18,6,12
4.48,24,0,30,2,3
4.4,4,8,23,18,12
3.54,5,3,12,1,17
2.84,1,1,18,17,11
4.72,35,7,1,22,19
2.0,28,10,7,15,16
3.97,22,11,25,22,4
1.29,4,10,19,17,13
3.44,33,7,15,14,7
2.57,23,11,12,2,4
4.47,29,4,27,6,16
2.26,26,6,28,23,1
3.1,5,0,29,16,14
3.02,39,3,14,6,16
1.25,34,10,5,18,13
1.98,20,0,31,14,1
4.32,16,6,34,15,2
2.1,39,3,9,7,7
2.71,27,5,34,2,10
2.48,21,2,13,9,7
2.78,0,9,9,4,20
4.15,1,11,15,14,16
1.48,22,5,1,19,16
1.97,37,12,26,14,16
2.2,12,11,1,16,6
3.1,33,11,29,14,11
1.44,2,1,8,9,12
3.55,36,4,1,8,15
1.46,0,9,15,19,12
4.51,38,8,12,9,6
3.5,3,3,21,5,8
2.69,15,7,17,14,9
4.32,31,6,33,11,5
1.03,33,3,13,15,4
2.42,12,0,1,10,19
1.38,23,3,34,3,17
3.81,39,1,16,2,2
1.18,3,0,1,20,19
4.94,4,6,30,16,13
1.89,18,7,32,18,8
3.21,4,11,2,16,12
3.39,13,11,25,10,1
1.98,13,0,2,8,7
1.88,11,0,23,22,1
4.99,27,12,8,9,15
4.95,32,12,4,2,0
4.77,33,8,4,22,12
4.05,14,0,33,7,2
4.56,14,1,13,4,2
2.81,27,11,24,4,9
2.88,16,11,3,17,13
4.78,15,3,22,2,3
1.82,17,1,20,22,14
4.23,4,12,2,9,9
2.88,4,4,17,6,2
2.37,19,5,3,15,20
1.95,14,7,17,12,16
3.71,1,10,22,1,20
3.15,39,12,34,11,20
3.6,36,9,7,23,4
2.66,35,11,5,9,0
3.17,17,6,0,4,20
3.3,29,1,15,15,19
1.21,20,11,13,3,10
1.39,29,0,0,22,7
1.4,4,11,8,13,17
3.66,35,0,17,14,4
3.37,3,8,22,9,14
1.94,15,1,12,12,19
1.27,33,7,29,11,11
1.2,7,1,30,10,12
3.16,23,8,27,10,3
3.1,10,8,5,16,1
3.24,25,7,21,2,0
4.67,13,11,10,22,1
3.85,17,9,13,2,19
1.84,18,4,26,11,17
4.13,2,6,3,18,0
4.53,11,8,5,18,20
4.77,22,1,7,22,3
1.41,30,12,0,2,7
3.18,3,0,1,19,10
3.58,17,5,9,8,8
7.82,25,1,25,17,3
8.11,30,8,17,22,2
7.95,13,4,17,16,3
6.83,10,12,17,1,9
5.98,17,11,10,7,9
6.8,1,9,22,22,11
6.32,19,0,31,17,11
8.35,27,2,17,9,5
9.02,29,9,16,12,4
5.26,18,4,27,6,10
5.17,29,2,13,3,20
8.44,20,3,34,22,20
9.93,23,3,3,23,18
7.08,4,4,12,17,10
8.85,1,5,1,8,2
8.99,24,10,4,15,14
8.77,26,7,5,19,16
7.6,32,8,34,0,4
9.51,15,0,2,9,14
5.41,7,4,13,9,5
7.66,26,6,26,12,3
8.18,6,1,7,19,3
9.91,25,4,22,23,7
6.34,34,8,22,19,10
6.88,7,12,6,19,12
7.21,2,8,5,15,11
5.46,14,11,11,23,11
7.68,2,2,18,20,20
6.86,3,11,9,10,20
6.71,6,1,12,23,18
8.61,29,11,24,13,7
5.97,24,6,7,14,14
5.16,39,12,21,0,10
7.24,10,12,14,12,11
8.96,1,3,25,0,17
7.16,8,8,28,13,18
9.08,37,9,26,6,4
9.72,18,2,22,5,9
8.8,34,7,28,23,7
8.98,22,10,22,16,4
9.4,30,7,14,19,20
8.52,38,10,9,23,20
9.22,1,4,5,21,15
9.29,36,4,1,3,19
7.78,4,6,30,12,18
5.4,7,10,0,4,14
7.02,26,0,19,0,6
9.51,15,9,21,14,1
5.15,21,3,30,7,11
8.64,32,3,6,7,13
8.58,5,3,18,22,19
9.11,37,10,23,20,8
9.84,32,2,23,16,17
6.79,15,8,30,13,7
6.63,38,10,10,4,12
6.35,10,4,3,19,5
6.2,22,10,28,19,19
6.95,3,9,9,5,5
7.53,29,12,6,11,15
7.37,30,5,21,7,1
7.54,25,9,27,19,13
7.36,8,1,0,21,20
9.15,11,9,3,4,2
6.89,25,10,34,3,17
6.01,37,9,27,2,12
5.05,2,4,1,17,5
7.21,37,11,24,8,2
7.89,23,1,3,2,7
9.96,6,2,3,12,6
9.05,29,4,33,21,15
5.65,18,5,30,3,16
5.52,12,7,33,9,7
5.39,14,6,16,8,9
5.26,18,1,34,14,7
9.74,9,12,17,23,4
7.52,10,3,5,20,16
8.41,25,2,15,18,1
7.34,29,0,8,9,19
9.71,0,10,7,6,16
6.92,17,10,20,17,5
9.53,37,6,26,14,5
8.4,24,0,12,5,6
6.64,7,5,25,3,2
8.58,24,3,31,10,16
5.28,3,0,31,23,4
5.01,15,12,26,6,18
6.84,17,11,18,20,4
6.49,3,4,3,13,5
8.38,18,9,5,19,15
5.28,26,8,29,5,13
9.91,39,11,33,14,18
6.98,28,10,12,7,6
9.04,7,5,4,11,5
5.62,11,4,30,0,1
5.1,28,2,17,9,14
8.31,14,8,6,5,6
9.66,13,8,33,2,7
6.8,34,2,10,17,6
9.74,5,3,4,1,12
5.52,32,7,24,11,1
5.69,37,10,25,15,14
5.9,27,3,26,14,7
8.49,1,7,22,16,10
8.51,22,1,20,17,14
7.19,0,6,19,5,10
9.53,17,8,21,7,10
8.72,24,4,32,5,19
6.89,37,10,10,9,20
8.16,23,1,14,4,16
5.81,20,10,3,6,11
5.56,6,0,16,6,6
9.71,26,12,25,1,4
5.55,18,0,21,9,18
5.34,6,2,16,8,15
7.19,15,2,18,11,17
6.56,28,11,1,5,15
6.36,3,3,30,8,0
7.4,8,11,2,12,2
