volume,class_1,class_2
16,0,5
7,0,5
31,0,2
13,0,4
2,1,4
23,1,7
21,1,5
3,1,2
36,2,4
33,2,9
9,2,4
2,2,0
26,2,1
34,3,4
23,3,3
30,3,8
15,3,2
26,4,1
14,4,1
2,4,1
9,4,4
19,4,9
31,4,4
26,5,0
25,5,8
12,5,0
17,5,5
24,5,8
24,6,8
25,6,1
26,6,1
1,7,5
24,8,1
28,8,0
20,8,9
26,8,3
5,9,9
11,9,4
10,9,4
23,10,7
36,10,3
30,11,5
3,11,6
18,11,6
9,11,5
14,11,4
29,11,0
4,11,3
28,11,4
10,11,2
29,11,3
13,11,1
11,12,4
23,12,1
32,12,4
33,12,6
3,13,0
27,13,4
16,13,2
13,13,5
9,13,7
24,13,4
8,13,5
30,14,0
27,14,5
11,14,9
31,15,2
20,15,9
17,15,7
7,15,7
10,15,7
21,16,9
2,16,8
22,16,6
8,16,7
21,17,9
1,17,8
15,17,9
11,17,7
4,17,8
22,17,6
23,18,6
10,18,9
11,18,3
33,18,3
32,18,6
35,18,3
37,18,0
30,18,5
12,19,5
4,19,1
33,20,2
11,20,2
29,21,1
26,21,7
22,21,9
35,22,8
10,22,8
19,22,0
11,22,4
1,23,8
17,23,7
29,23,2
30,23,8
27,23,9
37,24,2
33,24,5
4,24,6
17,24,2
8,24,0
26,24,5
23,24,0
15,24,2
32,25,7
37,25,7
33,25,8
2,25,7
1,25,5
20,26,2
23,26,1
28,26,5
30,26,6
3,27,0
19,27,1
28,28,6
29,28,8
22,28,4
12,28,9
31,29,4
17,29,5
7,29,2
14,29,3
24,29,2
13,30,6
4,31,9
19,31,1
13,32,7
24,32,7
35,32,5
8,32,6
3,32,2
6,32,6
33,32,0
3,33,7
9,33,9
36,33,3
29,33,3
11,34,1
33,34,2
26,34,1
1,35,7
32,35,9
11,36,6
37,36,1
5,37,8
32,38,8
27,38,9
4,38,6
2,38,3
37,38,0
19,38,6
27,39,3
6,40,2
27,40,5
13,40,3
24,41,3
37,41,1
24,41,3
10,41,3
13,42,2
34,42,8
36,43,0
31,44,8
26,44,6
1,44,7
30,44,3
14,44,9
31,45,9
20,45,3
7,45,8
5,46,5
20,46,0
15,46,6
23,46,6
11,46,3
27,47,7
11,47,0
6,47,1
6,47,6
36,48,9
4,48,0
8,48,2
17,48,0
26,48,1
15,49,8
32,49,4
30,49,0
26,49,8
37,49,4
3,49,7
