volume,class_1,class_2,class_3,class_4
1.23,29,0,21,7
2.31,10,0,22,6
1.2,33,10,21,14
2.13,32,7,7,11
4.3,12,0,32,3
3.44,29,12,31,1
3.25,4,9,15,6
2.99,7,3,32,15
1.11,8,9,15,11
1.61,3,3,34,7
4.73,24,0,32,9
1.23,31,9,13,23
4.02,19,5,7,22
2.09,7,3,6,14
2.11,18,6,26,1
3.53,29,9,29,5
4.05,11,0,13,7
2.95,12,11,22,15
2.05,19,11,28,22
2.29,26,7,28,23
1.05,5,9,33,14
2.59,15,11,8,20
3.95,2,8,11,11
4.95,5,12,23,5
2.72,11,9,4,1
4.75,36,7,24,9
2.2,37,11,1,7
3.4,28,6,20,12
3.08,27,0,7,5
1.3,26,10,33,6
3.92,31,5,7,8
1.86,26,5,6,18
1.09,16,1,32,5
2.23,32,3,2,12
4.41,2,1,29,15
3.53,24,1,17,21
4.43,30,8,0,10
4.79,3,10,0,0
3.18,0,4,25,2
4.88,34,9,29,1
3.91,10,12,4,5
3.46,20,7,29,14
4.48,10,3,22,5
4.4,33,12,23,23
3.54,12,12,25,18
2.84,31,11,19,10
4.72,20,6,14,22
2.0,21,2,29,19
3.97,11,6,8,8
1.29,36,3,23,16
3.44,16,6,17,15
2.57,39,5,20,13
4.47,10,7,21,1
2.26,34,1,6,2
3.1,26,8,26,14
3.02,5,3,12,1
1.25,33,0,4,12
1.98,28,6,30,13
4.32,1,11,33,17
2.1,31,2,21,18
2.71,22,11,25,22
2.48,8,1,27,13
2.78,29,8,29,13
4.15,17,8,12,14
1.48,34,4,3,4
1.97,29,4,27,6
2.2,31,8,16,19
3.1,38,0,4,0
1.44,34,8,24,23
3.55,10,5,9,18
1.46,34,10,5,18
4.51,25,6,1,21
3.5,23,1,14,12
2.69,39,8,3,23
4.32,11,3,11,9
1.03,27,5,34,2
2.42,20,6,5,8
1.38,15,4,0,17
3.81,11,2,33,0
1.18,36,5,21,19
4.94,22,5,1,19
1.89,31,12,33,18
3.21,24,10,10,21
3.39,1,9,10,20
1.98,34,11,21,13
1.88,2,1,8,9
4.99,24,11,13,0
4.95,14,9,0,17
4.77,17,10,21,23
4.05,26,4,14,7
4.56,3,3,21,5
2.81,15,5,20,12
2.88,23,6,27,12
4.78,38,6,9,19
1.82,10,4,22,4
4.23,12,0,1,10
2.88,36,7,9,23
2.37,5,10,34,3
1.95,18,1,3,1
3.71,1,0,29,22
3.15,4,6,30,16
3.6,25,6,20,22
2.66,30,4,4,21
3.17,2,8,21,7
3.3,36,9,14,1
1.21,13,0,2,8
1.39,14,3,2,16
1.4,36,0,23,23
3.66,9,5,26,19
3.37,39,1,4,0
1.94,33,8,4,22
1.27,24,4,2,22
1.2,12,1,12,3
3.16,15,2,4,16
3.1,34,9,6,10
3.24,16,11,3,17
4.67,25,4,8,15
3.85,4,2,15,2
1.84,23,12,24,2
4.13,37,0,14,10
4.53,4,4,17,6
4.77,5,6,14,2
1.41,26,12,12,13
3.18,19,6,27,0
3.58,31,8,2,23
3.26,39,12,34,11
3.49,39,11,25,5
3.36,38,2,31,22
2.47,6,4,0,10
1.78,19,0,6,23
2.44,29,1,15,15
2.05,37,6,30,9
3.68,6,6,25,1
4.22,0,12,12,2
1.21,36,3,20,19
1.13,35,0,17,14
3.75,8,1,23,15
4.95,15,9,13,2
2.67,13,6,31,19
4.08,22,11,17,13
4.19,7,1,30,10
4.01,23,7,22,18
3.08,16,1,9,14
4.61,6,8,2,15
1.33,21,7,3,0
3.12,13,11,10,22
3.55,1,5,26,8
4.93,3,12,15,8
2.08,30,6,28,1
2.51,18,1,26,0
2.77,11,8,5,18
1.37,38,7,5,5
3.14,37,2,26,22
2.49,0,1,12,1
2.37,1,0,28,11
3.89,17,5,9,8
1.78,16,8,4,17
1.12,29,2,26,16
2.79,20,12,4,8
4.17,14,6,24,3
2.73,10,12,17,1
4.26,18,5,30,7
4.78,11,5,1,17
4.04,25,12,19,11
4.18,0,11,25,12
4.52,27,2,17,9
3.82,10,9,26,10
4.37,21,3,16,7
4.43,31,3,17,17
3.22,9,4,5,23
1.32,20,3,34,22
2.61,38,7,10,2
4.61,39,11,4,8
1.12,14,9,18,0
3.91,16,0,12,2
3.86,24,10,4,15
4.29,27,8,18,3
4.87,32,10,28,15
2.43,38,0,7,9
2.31,1,0,14,16
2.08,7,4,13,9
1.96,11,8,16,17
2.56,21,1,5,2
3.02,8,10,5,15
2.89,13,8,34,8
3.03,34,8,22,19
2.89,20,2,33,4
4.32,31,7,2,15
2.51,6,8,18,8
1.8,35,4,33,13
1.04,2,2,18,20
2.77,38,1,31,6
3.31,17,12,5,2
4.97,14,12,31,17
4.24,34,9,20,8
1.52,24,6,7,14
1.41,26,12,33,14
1.31,1,6,9,23
1.21,16,6,18,1
4.8,9,9,1,20
3.02,8,8,28,13
3.73,34,12,24,18
2.87,10,2,16,4
4.77,25,3,16,20
2.53,23,10,34,9
4.62,22,10,22,16
3.72,8,9,21,9
2.31,32,12,33,19
3.86,10,12,33,0
1.23,14,2,31,17
1.01,36,4,1,3
2.47,36,1,18,20
2.19,21,11,6,18
3.7,0,2,24,15
1.23,2,7,1,7
4.93,15,9,21,14
2.59,2,6,8,20
4.24,13,6,28,5
1.5,7,3,22,3
1.08,11,6,32,21
3.65,37,10,23,20
4.73,15,10,7,16
2.44,26,11,13,15
4.79,34,7,12,23
1.42,32,3,6,13
1.55,10,4,3,19
1.72,10,7,29,19
3.79,32,12,3,17
3.81,10,3,8,17
2.75,37,2,16,17
4.62,30,5,21,7
3.98,3,8,26,19
2.51,32,8,7,3
3.53,0,11,33,6
1.65,29,1,6,2
1.45,25,10,34,3
4.77,33,12,25,18
1.44,4,7,2,8
1.27,1,9,9,22
2.75,35,8,12,2
2.25,23,1,3,2
2.09,15,2,5,2
2.92,20,4,25,8
1.37,38,11,26,11
4.86,17,11,4,18
3.19,12,7,33,9
3.09,15,4,16,11
1.16,14,5,15,3
3.6,38,7,12,5
4.99,37,6,34,5
4.96,10,3,5,20
2.86,30,8,7,10
4.62,31,1,26,0
1.88,9,5,32,0
1.76,31,2,9,18
4.68,17,10,20,17
2.52,9,12,18,18
2.78,24,3,21,1
1.03,13,3,11,4
4.91,17,9,4,3
1.31,24,3,31,10
3.51,32,1,1,21
3.09,38,2,13,23
2.53,30,3,30,10
3.03,35,6,30,5
1.24,3,4,3,13
4.78,10,5,24,4
1.42,33,9,23,15
2.02,34,3,23,23
4.25,34,12,21,21
1.0,28,10,12,7
3.42,12,2,15,2
1.36,19,3,9,9
3.59,34,0,3,17
3.85,7,6,13,17
1.43,14,8,6,5
3.05,12,4,23,22
4.31,4,4,30,5
4.39,11,9,10,3
3.18,9,1,2,14
1.48,32,7,24,11
2.81,3,12,29,17
3.37,25,9,23,5
4.12,30,7,12,0
1.6,22,8,23,12
3.47,22,1,20,17
3.73,28,0,18,13
3.56,9,6,15,15
3.44,24,4,18,14
1.0,13,11,7,22
4.39,37,10,10,9
4.69,39,7,4,9
2.72,7,10,17,19
2.49,4,3,19,4
4.75,2,6,9,7
2.37,26,12,25,1
2.89,7,5,0,14
1.25,15,11,5,3
1.35,18,4,26,9
1.06,6,7,16,19
3.61,28,11,1,5
4.01,30,1,10,20
3.22,13,0,7,21
1.85,2,6,3,14
1.63,13,8,22,19
4.82,7,8,24,16
1.38,16,0,27,19
1.32,24,12,17,22
1.18,14,6,21,22
2.94,25,4,5,6
2.84,18,1,2,21
2.41,32,3,11,18
3.54,36,1,24,8
3.9,23,10,27,19
1.7,11,11,32,1
3.73,12,3,25,4
4.71,20,11,11,8
2.35,37,5,21,3
3.02,38,5,6,2
1.66,23,7,15,1
4.93,11,7,26,17
1.24,33,10,11,6
2.71,27,5,14,22
2.26,15,10,24,22
2.84,7,4,10,22
3.89,2,11,4,10
4.82,1,3,24,6
2.94,15,1,13,15
4.58,27,2,23,6
3.13,1,6,17,4
1.81,26,0,19,1
2.57,21,3,32,23
3.91,10,8,12,23
2.83,32,1,10,14
1.95,27,5,29,16
2.24,26,5,15,11
2.1,35,9,31,4
4.0,0,10,33,17
2.51,9,11,2,19
4.85,30,1,12,16
2.05,12,6,27,9
4.77,7,6,11,7
3.3,13,8,23,19
1.36,20,4,15,15
4.58,28,6,1,2
2.48,1,6,18,23
3.85,24,11,16,16
1.11,18,10,16,13
1.22,38,5,0,7
1.45,25,10,15,11
4.17,25,2,28,16
3.51,0,1,4,19
3.68,15,6,33,21
1.57,11,11,17,16
4.09,0,9,28,9
3.62,7,0,2,7
1.13,2,7,23,7
2.54,38,0,32,2
1.29,5,10,20,11
3.76,36,3,33,9
2.26,6,3,14,0
2.62,16,5,2,17
3.66,10,9,17,9
3.99,38,8,10,12
1.6,23,5,31,18
1.38,22,0,15,1
4.3,11,10,21,4
3.58,20,3,15,10
3.61,21,6,18,12
2.45,5,4,13,13
3.69,34,9,21,5
4.23,14,4,8,21
1.74,29,8,10,19
1.73,39,5,19,14
3.4,1,2,31,20
8.26,3,12,5,20
8.2,20,6,11,3
6.85,1,9,16,18
6.71,28,9,6,3
7.81,27,10,1,23
5.88,23,10,12,3
9.24,20,1,11,2
5.4,24,4,25,2
