volume,class_1,class_2,class_3
59,0,10,29
57,0,10,45
62,0,0,34
71,0,34,49
94,0,22,21
92,0,35,39
93,0,10,10
81,0,22,14
97,1,22,0
76,1,31,18
78,1,46,47
70,1,46,17
58,1,33,40
62,1,30,24
50,1,33,30
89,1,14,24
54,1,1,26
73,1,28,10
56,2,0,7
79,2,38,43
72,2,0,40
93,2,16,28
89,2,7,30
83,2,2,11
89,2,35,19
76,2,42,21
91,2,15,29
54,3,26,22
83,3,1,34
63,3,6,17
68,3,48,36
69,3,29,17
83,3,17,30
56,3,27,25
52,3,19,42
100,3,47,37
85,4,25,36
100,4,30,10
97,4,41,44
98,4,18,12
77,4,44,40
79,4,43,5
98,4,40,31
73,4,30,31
56,5,23,46
91,5,4,15
82,5,17,33
78,5,26,28
53,5,23,7
62,5,9,3
60,5,11,31
74,5,18,27
72,5,11,6
64,5,40,35
60,5,6,13
98,5,27,28
54,6,28,13
80,6,15,20
97,6,46,46
76,6,39,32
85,6,7,3
64,6,30,29
89,7,11,26
89,7,34,1
96,7,20,22
74,7,44,8
50,7,13,32
51,7,37,0
52,7,31,35
58,7,9,12
75,7,39,2
64,7,1,29
52,7,21,15
62,8,40,43
94,8,0,19
95,8,24,12
89,8,13,38
70,8,2,7
88,8,14,4
62,8,9,38
50,9,43,43
83,9,47,33
88,9,36,44
75,9,18,26
94,9,32,38
58,9,12,5
99,9,32,1
100,9,44,48
82,10,12,33
64,10,29,41
53,10,35,41
67,10,34,38
98,10,21,9
53,10,35,6
91,10,16,45
65,10,39,11
88,10,16,9
74,10,48,43
73,10,25,18
88,11,5,4
87,11,13,37
68,11,12,14
67,11,36,48
64,11,45,0
56,11,9,30
75,11,23,2
68,11,28,16
92,11,37,8
85,12,14,5
82,12,15,5
64,12,34,45
93,12,29,15
88,13,20,24
63,13,20,28
60,13,19,42
54,13,33,8
86,13,31,25
83,13,19,33
60,13,38,32
89,13,27,12
65,13,21,44
67,14,29,16
73,14,7,27
96,14,20,11
95,14,8,22
83,14,5,25
54,14,8,45
81,14,49,7
92,15,48,20
91,15,36,19
94,15,41,23
68,15,42,18
80,15,43,6
60,15,32,36
95,15,38,21
74,15,4,32
63,15,41,36
98,15,31,49
69,15,18,48
83,15,32,48
72,16,36,47
61,16,4,17
95,16,16,13
75,16,27,23
63,16,46,34
69,16,26,49
63,17,24,44
57,17,48,20
96,17,3,4
72,17,45,41
98,17,10,22
67,18,12,13
86,18,24,46
66,18,21,37
58,18,8,11
72,18,47,19
87,18,7,27
81,18,49,14
60,18,45,42
71,19,45,24
81,19,41,35
63,19,5,26
100,19,49,25
98,19,5,47
61,19,26,6
54,19,28,46
58,19,6,39
79,19,37,16
84,20,2,37
60,20,22,31
89,20,44,40
63,20,42,9
85,20,11,15
67,20,8,4
79,20,3,21
58,20,40,3
96,20,17,10
80,20,1,18
67,21,25,1
64,21,42,16
65,21,14,23
90,21,43,9
54,21,39,27
82,21,2,39
88,21,4,23
80,22,3,42
98,22,19,34
93,22,6,39
73,22,38,47
74,23,49,14
97,23,23,0
58,23,15,1
70,23,3,20
78,23,37,35
95,23,33,3
74,23,17,49
57,23,47,2
81,23,24,2
55,23,25,41
69,24,13,8
