volume,class_1,class_2,class_3
2.69,0,23,8
1.81,4,26,18
2.9,0,52,12
4.85,9,1,13
2.73,15,54,4
2.35,17,23,8
4.99,16,32,4
4.13,21,29,17
1.88,12,5,7
3.4,11,6,6
4.96,12,13,11
2.81,10,26,28
1.4,9,46,36
3.06,12,34,15
1.65,2,46,10
1.96,18,27,9
2.89,12,32,7
3.93,19,17,2
4.37,9,11,21
3.23,3,21,27
2.61,18,11,16
4.41,0,52,37
4.39,4,2,19
2.02,2,39,22
3.35,19,45,16
4.46,17,49,30
1.23,19,26,10
1.8,10,3,21
1.62,5,34,0
3.85,16,24,31
1.87,7,17,12
1.03,21,25,31
4.83,21,29,29
1.22,13,3,2
1.45,2,13,3
3.3,19,53,38
4.31,3,44,0
4.12,17,50,19
4.11,9,31,6
2.92,14,54,31
2.87,19,13,3
3.17,10,20,0
3.5,17,5,17
3.93,17,40,35
4.2,17,48,6
2.28,1,14,28
4.89,2,17,8
4.28,2,27,19
3.16,4,53,28
3.41,11,43,34
1.23,2,49,36
2.01,12,3,18
4.56,7,23,1
4.91,17,38,3
4.26,3,2,23
4.24,20,42,35
2.99,18,43,28
3.29,16,43,17
3.61,6,1,20
4.23,11,36,18
1.99,14,45,4
2.89,15,51,26
1.03,9,44,24
1.43,0,47,6
4.25,15,1,28
4.6,5,9,11
4.51,8,32,0
1.24,14,19,16
3.95,18,54,25
2.26,12,2,1
1.46,5,14,16
3.05,19,50,13
4.87,20,38,24
3.08,7,39,12
4.55,17,29,22
4.62,19,46,33
3.19,0,19,8
2.87,12,26,24
2.71,1,28,2
4.12,19,52,23
1.38,4,43,7
1.17,11,10,23
4.78,11,9,8
4.65,15,49,0
4.15,18,54,32
4.02,3,36,23
2.75,12,36,32
1.1,13,45,33
3.1,5,10,22
2.89,3,15,38
4.32,10,15,8
3.85,8,8,23
3.69,4,22,26
4.24,16,4,36
1.14,7,52,30
1.69,13,46,9
1.1,21,28,15
1.95,7,12,27
2.2,19,8,3
3.33,19,15,20
3.64,9,43,24
2.67,13,13,5
4.95,1,33,31
3.26,20,50,20
1.14,10,9,4
2.04,11,22,37
4.47,13,31,23
2.34,21,17,16
3.79,5,44,2
2.4,9,33,17
2.27,1,29,4
3.16,11,26,35
4.57,5,22,31
4.46,3,54,9
2.44,18,41,32
3.25,12,14,14
3.48,16,3,0
3.06,2,20,31
4.59,19,50,35
3.44,14,43,22
4.19,6,39,31
3.05,20,11,33
3.41,17,27,36
1.7,18,19,1
3.73,18,43,23
1.09,1,16,26
4.99,4,30,22
1.56,14,10,33
3.38,4,24,0
3.66,4,39,6
3.47,13,5,15
4.44,2,12,11
1.74,13,21,18
1.7,10,22,16
4.99,12,21,4
2.1,10,0,29
2.63,12,38,36
3.37,18,36,16
2.62,8,9,4
3.98,8,5,20
4.79,12,4,18
4.82,9,13,27
3.53,6,0,37
2.01,15,19,35
3.06,2,25,21
2.3,8,52,31
3.81,3,8,13
1.61,6,50,28
4.55,2,51,20
3.06,11,4,14
4.15,4,29,13
3.45,5,26,33
1.59,0,38,36
3.44,18,8,27
4.71,9,30,12
3.12,2,25,20
1.66,0,32,31
3.06,7,45,34
4.85,6,18,38
3.26,5,54,24
4.9,8,31,32
2.72,21,31,28
4.26,20,40,19
2.71,9,10,22
2.8,18,30,38
3.16,1,50,17
3.03,7,30,32
4.63,5,13,21
2.63,6,10,8
1.57,8,33,36
1.93,4,47,24
4.03,19,11,4
3.25,11,2,16
2.44,16,37,38
1.26,12,40,7
1.51,6,41,5
4.2,6,12,34
4.65,12,9,28
3.56,9,28,33
3.3,2,10,23
3.85,13,18,18
4.75,20,39,15
4.47,13,53,27
2.97,15,45,27
4.34,17,34,20
1.12,7,53,14
4.15,2,18,36
1.22,14,6,22
3.72,17,13,8
3.24,19,34,31
3.69,18,53,32
4.46,10,26,30
2.76,1,49,11
1.85,18,32,3
1.63,3,18,15
1.36,16,47,28
1.54,10,0,4
2.2,2,11,16
2.56,20,51,34
2.94,19,42,19
2.68,18,33,15
2.58,13,25,13
2.82,18,45,28
4.04,8,51,19
3.84,6,37,12
4.35,18,40,25
2.74,19,37,5
1.68,9,41,22
2.48,13,38,32
3.06,4,34,33
1.31,0,38,36
2.68,0,46,30
3.8,5,8,24
1.04,9,29,0
3.86,8,7,2
4.65,18,21,21
2.88,14,9,16
2.53,10,29,15
4.23,1,54,25
1.62,3,13,20
2.22,17,53,6
3.91,7,9,23
4.75,21,45,25
3.03,7,13,34
2.49,15,18,2
3.15,10,19,37
2.0,21,31,12
4.44,0,24,20
3.83,7,6,26
4.35,7,42,30
3.82,4,18,16
