volume,class_1,class_2
13,0,7
21,0,1
3,0,7
16,0,4
20,0,7
4,0,1
19,0,3
13,0,4
10,0,9
11,0,2
6,0,9
11,0,1
13,1,4
2,1,8
14,1,0
22,1,3
21,1,6
5,1,8
17,1,2
18,1,7
25,1,0
20,1,7
7,2,5
21,2,4
20,2,1
6,2,8
24,2,8
3,2,1
2,2,3
11,2,0
7,2,0
21,2,2
17,2,6
17,3,8
8,3,8
23,3,9
19,3,5
5,3,9
22,3,4
24,3,4
23,3,6
20,3,4
11,3,9
1,3,0
17,3,1
24,3,3
6,3,4
25,3,1
12,3,5
22,4,0
13,4,0
23,4,6
3,4,0
24,5,4
20,5,5
16,5,6
9,5,0
23,5,7
2,5,9
9,6,9
14,6,3
10,6,8
25,6,0
22,6,0
3,7,9
11,7,3
6,7,7
3,7,9
21,7,6
1,7,8
16,7,1
6,7,3
10,7,5
24,7,5
19,7,7
17,7,4
3,8,3
3,8,7
18,8,8
4,8,5
19,8,0
2,8,6
12,8,9
12,8,1
14,9,9
25,9,5
5,9,8
8,9,7
23,9,0
21,9,3
1,9,2
19,9,9
5,9,5
1,9,2
12,10,4
23,10,1
17,10,7
22,10,7
5,10,9
17,11,2
14,11,7
7,11,6
10,11,6
2,12,8
3,12,2
12,12,6
23,12,7
6,12,5
6,12,5
20,13,8
20,13,9
9,13,1
14,13,4
9,13,5
20,13,6
3,14,8
3,14,8
24,14,2
5,14,6
25,14,5
2,14,5
13,14,6
18,14,0
25,14,2
15,14,6
8,14,2
16,14,9
19,15,2
12,15,1
20,15,7
16,15,1
9,15,9
12,16,1
21,16,3
10,16,4
22,16,3
19,16,4
9,16,9
4,16,7
1,16,3
14,16,1
12,16,5
14,17,2
20,17,4
20,18,2
25,18,2
13,18,5
14,18,2
16,18,4
14,18,2
4,19,8
12,19,6
20,19,7
21,19,3
18,19,2
9,19,6
2,19,4
25,20,8
4,20,0
9,20,0
25,20,2
11,20,3
2,20,8
8,21,8
8,21,9
21,21,5
16,21,3
7,21,0
16,21,2
16,21,1
13,21,0
3,21,3
7,21,9
23,21,0
11,22,5
3,22,2
7,22,6
8,22,3
19,22,5
15,22,8
7,22,5
9,22,1
18,22,8
25,23,4
15,23,4
16,23,0
23,23,4
2,23,7
11,23,1
7,24,7
5,24,6
2,24,9
1,24,1
15,24,7
11,24,3
8,24,6
3,24,6
17,24,3
11,24,1
14,24,3
