volume,class_1,class_2
83,0,7
43,0,16
16,0,20
65,0,16
32,0,6
113,0,18
138,0,6
129,0,3
13,0,16
89,0,9
39,0,22
54,0,13
4,0,1
102,0,5
144,0,5
1,0,3
42,0,23
108,0,17
38,0,8
148,1,15
145,1,10
68,1,0
143,1,23
135,1,15
54,1,0
124,1,8
22,1,8
10,1,18
140,1,10
20,1,10
113,1,17
69,1,20
67,1,18
17,1,5
131,2,11
74,2,2
38,2,13
104,2,5
48,2,2
84,2,19
94,2,5
139,2,4
7,2,9
59,2,24
123,2,14
115,2,11
27,2,3
37,2,19
34,2,4
23,2,18
28,2,3
139,3,21
92,3,20
113,3,19
39,3,22
16,3,6
121,3,21
20,3,22
89,3,22
66,3,2
131,3,2
76,3,14
47,3,21
35,3,9
106,3,11
21,3,16
121,3,18
47,3,8
60,3,20
118,3,2
122,3,0
150,3,18
54,3,6
17,4,13
74,4,9
21,4,20
108,4,13
129,4,19
106,4,6
60,4,7
14,4,7
42,4,14
46,4,24
138,4,8
52,4,22
93,4,14
66,4,12
140,4,10
44,4,18
37,4,8
108,4,24
122,4,19
17,4,14
18,4,16
13,4,3
75,5,3
104,5,4
90,5,17
61,5,0
22,5,9
10,5,15
143,5,19
107,5,16
41,5,12
148,5,8
85,5,21
120,5,6
34,5,10
140,5,12
123,5,16
107,5,10
49,5,19
141,5,14
76,5,23
76,5,23
76,5,17
4,5,19
95,5,6
87,6,1
128,6,8
19,6,1
51,6,4
17,6,4
112,6,1
77,6,20
19,6,24
40,6,17
11,6,3
12,6,7
85,6,23
101,6,15
57,6,7
17,7,4
47,7,11
112,7,1
70,7,22
104,7,7
104,7,11
93,7,4
55,7,24
80,7,23
95,7,0
49,7,24
10,7,10
139,7,6
75,8,7
18,8,0
108,8,2
133,8,21
129,8,9
97,8,17
40,8,5
109,8,14
90,8,17
146,8,11
125,8,23
8,8,16
30,8,14
49,8,1
67,8,20
107,8,5
128,8,13
10,8,15
98,8,21
95,8,22
142,8,9
114,8,3
55,8,13
82,8,4
83,8,15
67,8,9
146,8,11
124,8,12
100,8,2
1,8,18
16,9,22
43,9,5
129,9,23
63,9,20
127,9,13
56,9,24
30,9,24
134,9,12
111,9,1
51,9,7
91,9,15
54,9,11
49,9,21
109,9,17
61,9,12
143,9,21
68,9,12
50,9,10
148,9,0
130,9,0
58,9,15
17,9,12
81,9,2
34,9,13
62,9,1
