volume,class_1,class_2,class_3,class_4,class_5
3.29,2,10,5,6,15
2.79,2,2,5,14,0
1.83,8,0,2,2,15
2.66,9,12,5,10,9
1.03,7,0,12,14,14
1.04,8,16,8,11,0
1.69,1,14,3,2,17
4.52,10,14,6,9,0
2.58,9,5,13,2,17
2.73,1,11,10,6,0
1.22,3,14,5,11,19
4.82,5,10,6,11,13
4.27,6,13,7,0,15
3.34,5,7,13,3,13
1.17,5,15,3,5,11
4.13,6,0,13,14,3
1.68,4,12,10,10,2
4.77,6,10,6,5,7
2.73,4,4,2,10,5
1.06,9,17,5,12,20
2.25,0,0,9,7,15
1.72,9,3,8,14,10
1.65,5,8,1,1,16
4.06,8,10,7,14,12
1.04,8,8,2,14,12
4.31,4,16,1,11,13
4.07,6,1,1,9,0
2.96,8,13,10,10,2
2.93,5,8,5,6,0
3.63,0,14,3,10,6
3.96,0,6,10,4,11
1.14,3,14,12,7,19
2.82,5,14,4,2,16
4.91,4,13,3,0,5
3.54,2,15,2,14,18
4.45,10,15,13,2,2
2.51,0,6,5,6,3
3.35,3,5,7,5,18
4.78,7,11,7,11,9
1.69,3,15,3,11,6
3.82,6,5,7,8,10
3.92,7,5,10,4,5
3.48,3,6,11,13,9
2.73,7,15,4,8,1
2.44,6,10,10,3,11
2.05,8,10,4,6,4
3.84,8,3,2,4,2
4.38,6,9,3,11,15
2.6,3,5,2,0,19
4.96,7,5,11,0,6
1.2,8,17,10,2,9
3.07,6,7,5,4,18
4.62,10,17,2,14,15
3.56,9,1,7,10,14
3.05,5,14,9,6,16
2.85,5,0,4,3,15
1.3,8,8,11,2,6
3.91,9,10,2,4,19
3.1,2,1,3,11,19
3.29,8,7,11,3,8
2.83,10,17,7,5,14
4.76,2,16,13,10,12
2.53,1,9,12,3,14
1.47,2,9,9,2,16
3.62,1,12,1,1,0
1.31,7,2,11,12,10
3.57,1,14,11,1,6
3.96,4,9,9,1,19
3.96,7,12,10,8,11
1.54,7,12,0,10,19
2.81,6,0,2,14,1
2.77,0,17,12,13,13
1.03,4,0,4,1,0
2.03,7,3,6,1,18
2.25,10,12,12,13,16
2.46,1,11,12,7,17
2.12,3,2,12,14,17
2.11,0,0,6,1,20
4.5,4,17,9,13,15
4.76,9,7,11,11,9
4.25,7,2,10,4,13
1.75,4,13,5,10,0
2.73,3,9,3,4,2
1.96,2,2,3,1,2
1.99,2,8,9,13,13
4.47,9,11,0,2,16
