volume,class_1
18,0
2,0
81,0
9,0
94,0
18,0
96,0
86,0
94,0
77,0
22,0
77,0
24,0
81,1
24,1
2,1
83,1
1,1
80,1
12,1
76,2
2,2
96,2
3,2
20,2
82,3
7,3
93,3
20,3
100,3
6,3
88,3
88,3
98,4
77,4
25,4
3,4
21,4
4,5
79,5
95,5
3,5
3,5
24,5
80,6
88,6
94,6
92,6
79,6
94,6
94,6
92,6
80,6
83,6
84,6
84,6
89,7
18,7
100,7
83,7
15,7
95,7
100,7
78,7
90,7
4,7
78,8
95,8
96,8
14,8
24,8
82,8
20,8
12,8
19,8
82,8
86,8
12,9
76,9
87,9
8,10
21,10
10,10
85,10
85,10
22,10
10,10
93,11
86,11
5,11
86,11
11,11
82,11
10,11
95,11
78,11
89,12
10,12
23,12
89,12
11,12
14,12
9,12
98,12
79,13
19,13
12,13
79,13
17,13
21,13
80,13
89,13
96,13
95,14
79,14
79,14
97,14
98,14
77,14
81,14
6,14
25,14
95,14
23,15
16,15
14,15
12,15
19,15
2,15
82,15
10,15
17,15
100,15
97,15
21,16
78,16
7,16
10,16
79,16
75,17
85,17
5,17
90,17
84,18
95,18
14,18
22,18
87,18
77,18
92,19
14,19
9,19
11,19
100,19
23,19
4,19
92,19
96,19
7,20
81,20
98,20
76,20
25,21
19,21
23,21
92,21
81,21
77,21
98,21
13,21
11,21
87,21
78,21
76,21
87,21
96,21
76,21
100,21
1,22
8,22
14,22
86,22
100,22
19,22
4,23
16,23
1,23
86,23
25,23
23,23
23,24
76,24
100,24
87,24
97,24
9,24
10,24
22,24
94,24
95,24
