volume,class_1,class_2,class_3
1.34,1,1,22
4.26,11,2,11
2.26,5,9,13
3.85,8,6,27
3.39,8,9,10
4.11,9,13,32
3.73,6,5,28
3.58,9,13,9
4.61,12,3,9
2.64,3,7,14
3.66,6,3,10
2.09,8,7,5
1.96,6,2,34
2.14,13,9,11
2.56,2,9,1
2.09,5,10,34
3.36,9,7,22
1.62,7,10,14
1.78,10,11,11
4.74,13,4,15
2.32,7,8,26
3.63,8,0,15
2.54,13,9,19
4.84,5,4,23
3.16,0,0,19
3.23,4,12,0
2.66,6,7,14
4.39,7,1,29
4.86,9,6,21
2.7,8,9,7
3.55,2,12,23
3.39,2,8,17
2.67,10,7,29
3.74,9,5,3
2.56,0,5,10
3.57,11,9,6
1.27,9,12,35
2.41,5,11,3
1.09,7,10,29
3.24,6,12,21
3.12,12,4,31
4.33,9,8,23
2.86,0,0,32
3.29,1,3,15
1.85,13,6,10
4.67,1,13,13
1.64,13,8,27
2.89,4,13,33
3.04,3,11,6
3.65,11,7,17
1.37,3,3,18
2.5,3,7,24
4.17,11,4,10
1.72,11,10,3
4.61,1,6,32
2.56,3,4,27
1.39,7,10,6
4.08,12,5,22
2.88,2,10,6
3.38,7,4,17
2.42,0,8,34
3.81,1,3,22
3.63,13,6,20
1.08,7,13,21
1.56,2,7,2
2.68,5,13,31
2.94,6,0,32
1.3,9,3,9
2.5,13,6,25
3.45,8,3,34
2.31,11,5,8
4.69,12,8,30
4.31,12,10,21
4.27,11,5,17
2.92,6,7,2
2.11,10,2,5
1.99,6,10,16
3.7,5,12,4
2.3,3,2,2
4.2,2,9,34
1.41,13,10,18
2.72,4,3,0
1.97,4,4,35
4.09,4,6,22
4.09,4,3,1
4.52,0,10,3
3.46,5,6,28
3.86,12,10,32
3.01,8,0,21
2.96,4,2,27
3.49,7,3,27
1.55,13,6,6
3.51,13,3,28
2.74,0,13,20
3.08,4,4,4
3.36,6,4,34
3.09,4,1,8
2.54,0,1,31
4.49,8,3,29
1.21,8,8,5
3.67,7,6,21
2.05,5,0,21
2.74,4,1,32
3.55,4,11,29
4.85,4,0,33
2.58,0,10,0
4.45,13,12,24
4.38,7,4,28
3.97,12,3,5
4.2,8,8,22
2.9,10,13,25
3.1,10,0,30
3.97,4,11,22
1.61,3,5,25
3.97,3,4,18
2.51,5,7,31
1.48,9,3,7
1.85,10,13,21
1.82,11,6,31
4.84,12,5,9
4.01,7,8,14
2.39,13,7,28
1.03,10,8,32
2.2,9,8,34
2.37,10,2,9
3.45,1,10,10
2.03,12,5,10
1.1,4,3,0
1.4,10,2,34
2.99,5,8,7
4.6,4,5,30
4.66,6,4,1
1.28,13,7,16
2.38,7,2,10
4.02,9,5,18
1.93,1,4,29
4.8,4,12,23
1.73,11,7,32
2.1,6,13,20
1.08,2,0,11
3.29,1,11,5
2.28,3,12,23
2.82,9,13,24
4.86,9,8,22
1.47,6,6,23
1.06,4,11,1
4.54,9,2,34
2.12,8,13,21
3.5,2,7,10
1.64,4,3,17
2.72,12,10,27
2.45,4,4,22
3.42,8,0,28
1.51,10,8,27
2.16,3,0,7
4.24,6,7,6
1.01,12,11,3
1.02,3,0,3
1.05,1,3,16
4.63,12,13,13
3.19,6,11,25
4.18,4,1,2
2.13,11,8,20
3.52,0,11,28
3.54,0,7,23
4.96,0,6,30
3.9,11,12,24
4.37,1,5,33
4.21,0,2,15
2.1,9,12,15
3.87,10,6,12
2.37,12,4,17
2.62,0,1,0
4.54,2,5,35
2.0,2,11,15
3.96,8,10,12
3.38,7,1,16
2.92,8,3,10
4.49,10,8,19
2.04,8,12,11
3.44,1,1,10
4.8,9,0,11
4.15,3,12,5
3.39,7,8,18
3.67,6,7,0
4.78,10,13,31
1.85,0,3,21
1.52,2,7,31
2.19,9,0,15
2.64,2,13,25
2.38,9,5,34
1.08,5,9,34
1.66,5,2,19
2.65,7,6,5
1.83,0,3,4
2.61,9,9,31
2.72,2,11,34
1.18,0,1,15
3.08,2,7,30
3.03,7,4,22
2.17,4,7,7
2.58,9,11,10
1.4,11,3,33
4.27,3,1,2
4.64,7,12,35
4.26,9,7,17
4.63,9,10,0
4.9,4,1,8
1.84,0,9,11
2.25,8,3,15
4.18,10,6,2
1.94,6,10,26
3.58,5,13,2
4.86,11,5,21
3.59,2,11,16
3.5,7,4,15
2.8,5,5,5
2.19,0,13,16
1.14,5,2,23
1.6,6,9,5
3.47,0,4,7
3.35,11,1,8
3.15,8,1,2
2.33,9,13,7
2.96,3,3,29
4.11,2,3,35
2.16,1,1,31
3.52,10,2,17
1.07,1,9,23
4.1,8,3,14
4.07,3,1,22
