volume,class_1,class_2,class_3,class_4,class_5
4.79,10,23,0,13,0
3.67,8,8,1,3,2
2.96,10,10,2,10,2
1.98,0,1,1,11,2
2.54,9,24,5,0,3
2.73,12,12,5,1,5
3.15,11,3,5,14,4
1.13,6,10,4,12,3
1.82,15,20,4,0,5
2.9,12,5,1,6,3
4.89,5,17,2,11,1
1.07,8,7,0,4,0
3.82,1,7,5,18,5
4.5,17,6,2,1,3
4.52,5,7,2,12,2
1.52,0,6,5,2,2
3.92,4,23,2,8,4
2.54,17,14,3,0,0
3.68,8,2,1,11,0
3.05,8,4,5,10,2
4.21,16,13,2,5,1
1.04,3,6,5,18,5
3.77,14,6,5,10,0
2.2,11,3,0,7,0
3.65,15,23,4,6,2
3.87,13,2,5,0,0
3.25,3,20,5,0,3
2.93,14,4,4,15,2
1.22,14,3,2,7,1
1.58,6,19,1,12,5
2.17,6,5,2,3,2
4.72,11,0,4,5,1
4.84,17,16,2,17,1
2.46,6,4,4,0,1
3.03,5,4,3,3,0
2.17,17,13,4,3,4
3.49,15,10,0,3,5
1.11,13,5,5,14,5
4.6,7,14,1,0,1
2.85,12,5,2,5,2
4.81,3,19,3,14,4
2.74,2,5,2,5,5
4.84,16,15,2,19,0
3.22,0,0,1,7,2
1.07,5,13,1,10,2
1.43,11,8,0,12,2
3.28,4,15,2,1,0
2.98,3,12,2,1,0
4.82,17,1,1,6,0
2.7,10,10,0,14,3
3.13,8,21,0,12,0
2.06,2,4,0,6,4
1.88,0,21,5,8,2
4.61,5,0,4,19,3
4.94,12,21,3,19,4
2.03,0,13,2,14,3
3.02,4,3,0,6,5
3.58,4,0,3,4,4
1.27,1,24,0,9,0
1.58,0,13,5,7,2
4.78,11,12,3,4,0
2.33,3,16,2,4,0
4.11,1,18,1,7,1
4.92,11,18,3,8,2
1.51,12,24,3,7,2
4.23,3,14,5,11,1
1.16,4,2,5,12,5
4.11,17,8,4,1,5
4.27,14,16,4,3,5
3.0,5,2,3,16,5
1.61,4,0,4,15,3
2.43,10,19,5,7,2
2.48,3,0,2,3,3
1.79,6,14,5,13,4
4.34,2,6,2,4,0
1.86,13,3,1,9,1
1.72,17,12,1,19,2
3.63,7,20,1,6,0
3.72,1,14,2,1,2
2.02,5,19,3,13,1
3.59,16,8,3,9,0
4.56,9,20,1,3,5
2.52,1,4,2,18,0
4.07,1,13,5,10,2
1.87,3,0,1,16,3
1.79,11,0,3,18,5
1.77,10,14,1,18,4
4.84,7,3,2,8,3
3.97,3,8,5,0,3
4.3,14,21,4,16,2
2.61,16,7,5,10,1
1.71,4,8,2,12,1
4.07,2,1,2,15,3
4.95,7,2,3,8,5
4.51,4,16,3,7,0
3.37,5,20,5,7,1
1.15,5,4,4,17,3
3.8,9,13,2,17,3
2.36,6,19,4,10,3
2.4,0,11,0,6,2
4.14,11,7,4,16,1
3.99,13,9,4,11,3
1.52,17,2,3,12,4
2.43,11,19,2,7,5
4.61,5,19,3,12,0
3.48,17,20,3,14,4
4.89,7,20,5,8,1
1.03,17,15,4,16,1
1.98,16,6,2,13,0
2.79,16,10,4,2,2
3.17,5,1,4,18,0
3.16,9,5,0,5,2
3.53,3,9,0,17,3
1.2,0,19,3,11,2
2.58,16,18,0,13,1
3.5,7,17,1,10,0
1.28,13,4,5,14,3
1.67,1,19,0,11,2
2.56,0,21,1,6,2
1.18,8,5,4,15,0
1.21,3,23,0,2,4
2.27,17,13,3,3,0
3.4,0,3,3,0,2
1.09,0,4,0,18,1
3.41,7,14,1,14,1
4.37,2,12,2,9,4
3.51,17,13,5,18,0
1.46,4,9,5,15,4
1.29,10,13,0,12,0
4.16,3,21,4,8,2
4.38,1,2,4,13,0
2.68,17,13,5,5,0
2.15,13,14,2,15,5
4.17,17,3,3,11,5
3.49,4,14,0,2,1
4.41,6,7,3,3,5
4.83,16,13,0,3,4
1.18,14,9,3,19,4
3.0,3,0,4,2,2
3.02,10,21,4,18,4
1.61,14,21,5,17,0
2.34,3,4,3,7,2
2.03,2,8,2,18,2
3.46,11,11,1,17,2
4.14,1,19,1,17,3
4.91,14,1,3,18,2
2.9,10,17,4,10,0
1.07,4,18,0,5,2
4.71,8,4,3,0,3
2.95,4,3,0,3,3
2.99,7,1,5,0,4
1.99,16,7,3,8,1
1.79,10,20,4,19,5
2.95,6,4,2,10,2
1.54,7,5,3,12,2
3.96,6,0,0,13,0
