bin,item
0,107
0,283
1,549
1,685
2,161
2,408
3,507
3,634
4,469
4,672
5,193
5,687
6,323
6,109
7,479
7,731
7,418
8,333
8,83
8,82
9,325
9,659
10,112
10,256
11,147
11,169
12,666
12,661
12,244
13,351
13,706
14,251
14,111
14,50
15,73
15,368
15,6
16,212
16,434
16,326
17,689
17,621
18,693
18,324
18,488
19,190
19,108
20,353
20,379
20,289
21,403
21,445
21,148
22,144
22,297
22,0
23,67
23,35
23,172
24,510
24,694
25,164
25,484
25,182
26,304
26,538
26,343
27,653
27,458
27,262
28,339
28,745
28,558
29,671
29,746
30,237
30,447
31,596
31,371
31,677
32,738
32,87
32,495
33,742
33,571
33,102
34,584
34,498
35,602
35,527
35,415
36,134
36,173
36,613
37,137
37,467
37,369
38,380
38,717
38,617
39,440
39,466
40,578
40,622
41,52
41,640
41,332
42,477
42,248
42,679
43,198
43,503
43,724
44,250
44,5
44,45
45,316
45,135
45,204
45,61
46,3
46,438
46,381
47,390
47,567
47,668
48,448
48,11
49,630
49,411
49,1
50,714
50,725
50,358
51,455
51,472
51,296
52,110
52,150
52,155
53,464
53,737
53,597
54,28
54,405
54,219
55,298
55,500
55,461
56,300
56,550
56,203
57,377
57,407
57,626
58,603
58,346
59,287
59,599
59,382
60,840
60,132
61,167
61,536
61,446
62,310
62,452
62,611
63,374
63,454
64,610
64,392
64,529
65,686
65,245
65,4
66,33
66,122
66,53
67,86
67,207
68,344
68,227
68,450
69,650
69,712
69,551
70,704
70,210
70,674
71,530
71,559
71,511
72,546
72,318
72,386
73,523
73,427
73,568
74,637
74,636
74,502
75,126
75,194
75,27
76,290
76,678
76,735
77,142
77,99
77,2
78,211
78,676
78,734
79,178
79,688
79,38
80,13
80,552
80,117
81,261
81,181
81,88
82,387
82,605
82,703
83,373
83,10
83,80
84,791
84,225
85,352
85,159
85,57
86,393
86,744
86,453
87,59
87,243
87,598
88,943
88,359
88,115
89,235
89,71
89,565
90,247
90,70
90,338
91,541
91,535
91,195
92,222
92,97
92,25
93,125
93,257
93,364
94,175
94,528
94,497
95,588
95,537
95,66
96,566
96,234
96,311
97,645
97,618
97,246
98,398
98,154
98,707
99,592
99,308
99,456
100,718
100,54
100,170
101,15
101,24
101,882
102,868
102,581
102,241
103,49
103,127
103,179
104,345
104,557
104,711
105,854
105,420
105,684
106,30
106,149
106,431
107,583
107,362
107,348
108,904
108,336
108,401
109,925
109,638
109,635
110,14
110,561
110,633
111,437
111,406
111,664
112,642
112,162
112,715
113,709
113,215
113,252
114,217
114,75
114,426
114,700
115,58
115,580
115,669
116,65
116,242
116,727
117,409
117,79
117,726
118,789
118,432
118,402
119,274
119,342
119,751
120,531
120,360
120,683
120,96
121,723
121,322
121,23
122,268
122,388
122,869
123,569
123,627
123,625
124,556
124,518
124,655
125,825
125,29
125,570
126,829
126,376
126,347
127,767
127,494
127,357
128,846
128,391
128,375
129,228
129,60
129,18
130,98
130,44
130,739
131,436
131,509
131,238
132,216
132,787
132,9
133,873
133,272
133,292
134,805
134,910
135,643
135,139
135,733
135,187
136,863
136,305
136,670
137,758
137,258
137,233
137,442
138,894
138,459
138,269
139,790
139,7
139,366
140,20
140,100
141,515
141,118
142,465
142,423
142,119
143,72
143,120
143,384
144,451
144,51
144,197
145,90
145,519
146,663
146,103
146,608
147,730
147,521
147,253
148,303
148,631
148,43
148,485
149,743
149,34
149,429
150,185
150,133
150,213
150,504
151,554
151,313
151,665
152,923
152,649
152,315
153,77
153,295
153,349
154,166
154,183
154,220
155,721
155,202
155,267
156,56
156,64
156,330
157,793
157,229
158,157
158,470
158,78
159,92
159,520
159,652
160,105
160,562
160,17
161,832
161,399
161,658
162,487
162,129
162,397
163,681
163,532
163,619
164,947
164,647
164,476
165,41
165,205
165,425
165,639
166,933
166,160
167,8
167,74
167,601
168,138
168,48
168,201
169,475
169,317
169,624
170,837
170,39
170,691
171,760
171,131
171,590
172,16
172,563
172,395
173,778
173,370
174,539
174,698
174,768
175,314
175,526
175,19
176,884
176,517
176,716
177,818
177,483
177,628
177,327
178,938
178,473
178,68
179,877
179,575
179,496
180,949
180,277
180,26
181,777
181,792
182,143
182,47
182,151
183,881
183,564
183,85
184,21
184,101
184,493
185,941
185,302
185,505
186,814
186,130
186,582
187,817
187,236
187,574
188,177
188,372
188,226
189,861
189,514
190,874
190,513
190,62
191,799
191,675
191,692
191,533
192,826
192,55
192,524
193,797
193,444
193,259
194,801
194,895
195,891
195,152
195,732
196,892
196,474
196,471
197,920
197,710
197,124
198,937
198,579
198,200
199,800
199,421
199,620
199,312
200,896
200,506
200,606
200,747
201,769
201,309
201,191
201,572
202,830
202,320
202,413
203,651
203,76
203,719
203,163
204,811
204,189
204,629
205,907
205,525
205,585
206,952
206,748
206,416
207,930
207,591
207,433
208,945
208,293
208,713
209,981
209,834
210,888
210,577
210,22
211,389
211,249
211,490
211,341
212,985
212,260
212,543
213,900
213,378
213,350
214,889
214,63
214,722
214,123
215,795
215,294
215,839
216,929
216,764
216,31
217,774
217,699
217,542
217,385
218,771
218,282
218,491
219,934
219,208
219,946
220,822
220,419
220,424
220,468
221,871
221,291
221,42
222,909
222,412
222,879
223,93
223,146
223,991
224,848
224,612
224,593
225,759
225,145
225,682
225,460
226,897
226,355
226,695
226,121
227,844
227,600
227,810
