bin,item
0,61
0,246
0,35
1,325
1,6
1,371
2,598
2,653
2,64
3,221
3,549
3,214
4,584
4,610
4,484
5,606
5,296
5,580
6,742
6,672
6,204
6,173
7,733
7,273
7,274
8,322
8,465
8,194
9,541
9,212
9,521
9,415
10,190
10,73
10,708
10,734
11,461
11,283
11,858
11,477
12,242
12,576
12,50
12,675
13,174
13,156
13,135
13,102
14,92
14,308
14,474
15,655
15,165
15,68
15,250
16,271
16,326
16,448
16,31
16,707
17,176
17,636
17,263
17,749
18,543
18,571
18,368
18,167
19,95
19,286
19,557
19,424
20,741
20,131
20,22
20,441
21,704
21,471
21,279
21,432
22,750
22,146
22,241
23,632
23,628
23,678
23,412
24,74
24,4
24,829
25,732
25,647
25,395
26,427
26,405
26,224
26,447
26,438
27,160
27,15
27,143
27,115
28,630
28,375
28,567
28,736
28,158
29,5
29,467
29,634
29,780
30,260
30,353
30,223
30,63
31,360
31,312
31,195
31,215
32,228
32,315
32,499
32,319
32,220
33,496
33,635
33,60
33,75
34,154
34,659
34,40
34,39
34,418
35,514
35,600
35,324
35,152
36,141
36,665
36,473
36,699
36,407
36,254
37,298
37,508
37,34
37,310
38,191
38,552
38,740
38,943
39,612
39,17
39,229
39,617
40,25
40,123
40,559
40,134
40,261
41,180
41,480
41,738
41,425
42,759
42,422
42,171
42,623
42,408
43,376
43,89
43,454
43,37
43,510
44,436
44,276
44,661
44,11
44,128
45,720
45,743
45,210
45,455
46,601
46,317
46,170
46,663
46,735
47,767
47,196
47,581
47,148
47,451
48,58
48,30
48,519
48,638
49,644
49,33
49,145
49,84
50,642
50,117
50,200
50,350
50,668
51,292
51,717
51,483
51,138
51,712
52,579
52,691
52,114
52,537
52,596
53,645
53,482
53,684
53,49
53,428
54,818
54,399
54,216
54,511
54,626
54,297
54,333
55,715
55,136
55,429
55,934
56,358
56,140
56,10
56,962
57,808
57,295
57,641
57,172
57,385
58,267
58,627
58,237
58,38
58,443
59,512
59,550
59,21
59,234
59,76
60,556
60,406
60,275
60,629
60,561
61,313
61,163
61,107
61,921
62,877
62,535
62,470
62,36
63,788
63,746
63,182
63,696
63,420
64,815
64,525
64,8
64,179
65,785
65,211
65,558
65,199
65,586
66,790
66,384
66,161
66,577
66,87
67,869
67,348
67,226
67,343
67,410
68,97
68,608
68,452
68,122
68,789
69,592
69,504
69,0
69,269
69,589
70,758
70,369
70,554
70,116
70,120
71,898
71,255
71,472
71,218
71,52
72,860
72,233
72,419
72,320
72,882
73,925
73,192
73,332
73,181
73,93
74,837
74,301
74,619
74,389
75,98
75,285
75,2
75,227
75,495
75,184
76,914
76,82
76,80
76,666
76,570
76,591
77,700
77,257
77,258
77,960
78,698
78,488
78,545
78,464
78,936
79,900
79,104
79,681
79,494
79,693
80,544
80,640
80,651
80,235
80,330
81,760
81,683
81,142
81,175
81,56
82,572
82,593
82,247
82,340
82,490
83,859
83,686
83,414
83,270
83,709
84,917
84,705
84,625
84,703
84,400
85,825
85,501
85,476
85,551
85,614
86,754
86,657
86,394
86,446
86,130
87,126
87,55
87,726
87,664
87,573
87,203
88,883
88,449
88,236
88,487
88,555
89,894
89,463
89,562
89,213
89,538
90,252
90,149
90,124
90,351
90,222
91,935
91,481
91,531
91,565
91,689
92,413
92,486
92,387
92,71
92,362
92,347
93,784
93,458
93,374
93,364
93,284
94,813
94,206
94,739
94,547
94,695
95,812
95,587
95,193
95,603
95,671
96,919
96,542
96,569
96,716
97,887
97,272
97,186
97,277
98,834
98,466
98,372
98,217
98,245
99,828
99,359
99,462
99,409
99,357
99,687
100,151
100,70
100,505
100,144
100,821
100,103
101,867
101,44
101,509
101,168
101,118
102,864
102,392
102,597
102,18
102,673
103,857
103,460
103,721
103,208
103,522
104,928
104,787
104,299
104,162
104,119
105,776
105,529
105,615
105,795
106,911
106,904
106,346
106,287
106,652
107,801
107,327
107,19
107,16
107,125
108,840
108,365
108,391
108,491
108,185
109,938
109,366
109,416
109,45
109,878
110,820
110,445
110,602
110,314
110,850
111,909
111,166
111,507
111,756
112,777
112,259
112,658
112,53
112,639
112,846
112,478
113,889
113,344
113,853
113,713
113,334
114,912
114,99
114,800
114,423
114,94
114,318
115,932
115,338
115,888
115,528
116,891
116,722
116,289
116,311
116,886
117,901
117,692
117,379
117,870
117,51
118,944
118,398
118,430
118,361
118,624
119,875
119,264
119,918
119,96
120,797
120,766
120,382
120,667
120,604
121,995
121,523
121,605
121,280
121,28
122,948
122,616
122,697
122,112
