bin,item
0,146
0,199
1,99
1,333
2,269
2,570
3,124
3,419
4,371
4,331
4,647
5,707
5,41
5,680
6,47
6,438
6,235
7,161
7,91
7,96
7,323
8,710
8,306
8,31
9,420
9,601
9,723
10,404
10,311
10,275
11,207
11,157
11,467
12,381
12,395
12,586
13,322
13,533
13,724
13,249
14,273
14,7
14,178
15,441
15,613
15,2
16,391
16,54
16,700
16,39
17,337
17,60
17,466
18,283
18,653
18,489
19,734
19,37
19,657
19,179
20,451
20,53
20,321
21,19
21,150
21,512
22,384
22,128
22,675
23,353
23,376
23,229
24,514
24,661
24,631
25,524
25,205
25,480
26,433
26,38
26,436
26,541
27,469
27,65
27,446
28,444
28,218
28,500
29,171
29,4
29,263
30,522
30,584
30,431
31,257
31,643
31,380
31,639
32,88
32,57
32,455
32,627
33,544
33,491
33,744
34,477
34,425
35,924
35,523
36,808
36,636
36,328
37,119
37,266
37,504
37,471
38,170
38,282
38,177
38,122
39,706
39,182
39,32
40,314
40,443
40,589
41,204
41,410
41,593
42,529
42,730
42,114
42,21
43,679
43,487
43,715
44,838
44,64
45,683
45,411
45,225
46,26
46,727
46,56
47,564
47,635
47,574
48,788
48,550
49,36
49,511
49,340
50,573
50,468
50,532
50,737
51,732
51,587
51,757
51,324
52,383
52,111
52,341
52,22
53,579
53,640
53,3
53,259
54,548
54,594
54,496
54,751
55,862
55,101
56,736
56,513
56,591
56,507
57,329
57,375
57,335
57,356
58,339
58,406
58,695
59,192
59,610
59,20
60,563
60,492
60,40
60,536
61,785
61,129
61,905
62,919
62,618
62,516
63,928
63,400
63,387
63,392
64,670
64,203
64,771
64,476
65,502
65,140
65,358
65,416
66,948
66,580
66,370
66,694
67,222
67,197
67,135
67,198
68,778
68,183
68,343
68,689
69,836
69,156
69,588
70,766
70,633
70,326
71,149
71,503
71,336
71,287
72,366
72,62
72,234
72,445
73,885
73,202
73,649
74,460
74,439
74,319
74,208
75,290
75,43
75,452
75,539
76,894
76,704
76,214
76,650
77,898
77,252
77,298
77,220
78,120
78,567
78,250
78,345
79,29
79,6
79,722
79,685
80,148
80,393
80,747
80,947
81,131
81,497
81,132
81,644
82,463
82,454
82,597
82,316
83,658
83,585
83,378
83,12
84,934
84,219
84,479
84,598
85,163
85,143
85,603
85,899
86,811
86,434
86,258
87,521
87,719
87,462
87,285
88,858
88,281
88,555
89,270
89,628
89,299
89,702
90,87
90,473
90,89
90,909
91,813
91,770
91,196
92,796
92,726
92,85
92,351
93,839
93,396
93,349
93,608
94,557
94,708
94,743
94,915
95,868
95,673
95,216
96,871
96,697
96,357
96,716
97,741
97,28
97,714
97,882
98,271
98,17
98,117
98,887
99,786
99,13
99,80
99,414
100,582
100,705
100,691
100,154
101,793
101,945
101,73
102,97
102,739
102,674
102,622
103,904
103,118
103,9
103,82
104,938
104,141
104,666
104,168
105,856
105,379
105,470
105,367
106,925
106,45
106,33
106,224
107,764
107,330
107,231
107,137
108,828
108,432
108,292
108,159
109,508
109,485
109,245
109,939
110,965
110,562
110,559
111,900
111,248
111,0
112,789
112,823
112,307
113,907
113,274
113,863
113,637
114,896
114,102
114,592
115,262
115,373
115,804
115,181
116,767
116,596
116,254
116,50
117,960
117,123
117,72
118,929
118,560
118,892
119,848
119,542
119,44
119,614
120,834
120,100
120,365
120,84
121,772
121,175
121,642
121,528
122,872
122,607
122,819
123,173
123,66
123,332
123,971
124,782
124,93
124,35
125,842
125,440
125,233
125,461
126,799
126,506
126,486
126,659
127,790
127,914
