bin,item
0,48
0,606
0,474
0,12
1,518
1,616
1,124
1,174
2,336
2,73
2,668
2,693
3,263
3,290
3,109
3,91
4,603
4,469
4,52
4,565
5,580
5,390
5,393
5,689
6,456
6,352
6,100
6,173
7,630
7,323
7,337
7,667
8,556
8,558
8,638
8,316
9,6
9,431
9,657
9,465
10,85
10,740
10,451
10,508
11,424
11,428
11,209
11,536
12,128
12,291
12,587
12,206
13,327
13,192
13,175
13,135
14,392
14,490
14,94
14,161
15,221
15,43
15,64
15,7
16,90
16,639
16,470
16,380
17,9
17,599
17,23
17,14
18,467
18,215
18,719
18,346
19,452
19,711
19,226
19,34
20,241
20,674
20,640
20,49
21,270
21,583
21,585
21,472
22,143
22,311
22,632
22,222
23,74
23,731
23,216
23,309
24,184
24,460
24,104
24,534
25,575
25,746
25,152
25,318
26,421
26,471
26,268
26,480
27,549
27,377
27,16
27,439
28,20
28,388
28,419
28,369
29,129
29,398
29,223
29,394
30,507
30,544
30,314
30,389
31,120
31,410
31,488
31,551
31,598
32,304
32,448
32,42
32,625
33,305
33,375
33,324
33,197
34,427
34,267
34,257
34,454
35,699
35,522
35,61
35,177
36,595
36,430
36,288
36,563
37,264
37,729
37,11
37,503
38,633
38,694
38,367
38,181
39,411
39,234
39,666
39,535
40,2
40,78
40,84
40,520
41,738
41,521
41,50
41,214
42,220
42,115
42,509
42,236
43,363
43,413
43,144
43,407
44,466
44,422
44,745
44,660
45,208
45,122
45,727
45,697
46,88
46,59
46,542
46,643
47,901
47,107
47,737
47,0
48,155
48,537
48,157
48,134
49,252
49,362
49,582
49,644
50,21
50,66
50,400
50,529
51,79
51,695
51,259
51,188
51,426
52,344
52,705
52,132
52,148
52,170
53,475
53,600
53,526
53,4
54,813
54,386
54,361
54,35
55,866
55,538
55,435
55,25
56,219
56,196
56,724
56,213
57,45
57,385
57,75
57,163
58,357
58,276
58,485
58,121
58,364
59,871
59,673
59,429
59,242
59,524
60,741
60,303
60,334
60,809
60,477
61,817
61,714
61,194
61,568
62,619
62,476
62,293
62,140
63,941
63,858
63,287
63,491
64,882
64,450
64,592
64,550
64,515
65,841
65,114
65,193
65,523
65,72
66,864
66,240
66,790
66,113
67,320
67,112
67,271
67,77
68,70
68,618
68,281
68,672
69,843
69,261
69,356
69,743
70,877
70,570
70,182
70,436
71,842
71,233
71,138
71,44
72,387
72,405
72,715
72,195
72,57
73,929
73,68
73,306
73,685
73,548
74,779
74,409
74,441
74,119
74,414
75,857
75,511
75,923
75,10
76,807
76,360
76,867
76,649
77,910
77,584
77,434
77,500
78,484
78,459
78,670
78,552
78,591
79,774
79,169
79,317
79,756
80,373
80,30
80,497
80,597
80,274
81,739
81,225
81,494
81,47
81,934
82,894
82,611
82,489
82,150
82,596
83,787
83,160
83,256
83,183
83,652
84,863
84,703
84,376
84,235
84,513
85,905
85,384
85,505
85,832
86,770
86,483
86,602
86,776
86,605
87,713
87,18
87,462
87,835
88,826
88,464
88,312
88,589
88,690
89,759
89,131
89,749
89,69
89,463
90,902
90,103
90,506
90,189
91,202
91,56
91,530
91,381
91,963
92,752
92,198
92,300
92,664
93,702
93,335
93,205
93,701
93,682
94,930
94,347
94,146
94,80
95,943
95,368
95,661
95,612
95,636
96,837
96,631
96,180
96,504
96,253
97,911
97,794
97,22
97,827
98,942
98,243
98,888
98,137
98,726
99,947
99,278
99,684
99,710
99,455
100,771
100,51
100,919
100,165
100,164
101,656
101,423
101,93
101,870
101,662
102,769
102,210
102,478
102,948
102,502
103,880
103,191
103,717
103,279
103,569
104,755
104,784
104,458
104,443
104,65
105,791
105,593
105,372
105,601
105,447
106,751
106,383
106,95
106,566
106,525
107,946
107,297
107,823
107,607
107,642
108,829
108,554
108,924
108,862
109,845
109,83
109,814
109,328
110,997
110,626
110,307
110,733
110,149
111,766
111,350
111,299
111,402
111,127
112,492
112,425
112,130
112,984
113,892
113,162
113,295
113,788
113,852
114,855
114,286
114,106
114,628
114,486
115,953
115,747
115,353
115,329
115,420
115,686
116,874
116,767
116,27
116,366
116,799
117,995
117,658
117,577
117,736
117,296
118,802
118,349
118,860
118,105
119,966
119,284
119,561
119,255
119,171
120,875
120,249
120,63
120,797
120,254
121,994
121,903
121,706
121,310
121,26
122,783
122,645
122,81
122,712
122,102
123,975
123,179
123,283
123,588
123,294
124,838
124,723
124,730
124,510
124,818
125,933
125,438
125,176
125,849
126,834
126,125
126,800
126,927
127,821
127,789
127,495
127,900
128,884
128,708
128,806
128,87
128,744
129,986
129,792
129,572
129,433
129,118
130,990
130,878
130,869
130,19
131,893
131,117
131,141
131,761
131,793
132,935
132,663
132,887
132,232
132,31
133,954
133,371
133,932
133,67
133,677
134,812
134,418
134,891
134,218
134,41
135,952
135,97
135,481
135,811
136,918
136,840
136,201
136,1
137,960
137,898
137,931
137,527
138,920
138,844
138,637
138,819
139,956
139,382
139,750
139,830
250,298
250,262
251,24
251,166
251,168
252,437
252,725
252,145
253,519
253,581
254,244
254,345
254,142
255,496
255,614
255,280
255,207
256,704
256,613
256,578
257,641
257,239
257,86
258,445
258,301
258,442
258,238
259,512
259,728
259,742
259,348
260,557
260,721
260,212
261,272
261,446
261,204
261,501
262,696
262,289
262,250
262,634
263,395
263,123
263,620
263,415
264,275
264,339
264,246
264,617
265,40
265,609
265,457
265,444
266,698
266,28
266,621
267,691
267,338
267,315
267,89
268,560
268,139
268,13
268,231
269,449
269,735
269,635
269,669
270,579
270,266
270,533
271,227
271,432
271,707
271,319
272,760
272,629
272,151
273,60
273,359
273,269
273,203
274,586
274,734
274,514
274,627
275,688
275,111
275,399
275,116
276,217
276,342
276,615
276,330
277,5
277,190
277,354
277,608
277,228
278,473
278,247
278,82
278,403
279,768
279,541
279,54
280,856
280,167
280,108
280,365
281,604
281,676
281,322
281,553
281,545
282,251
282,531
282,576
282,277
283,325
283,680
283,528
283,610
283,15
284,651
284,237
284,178
284,567
285,777
285,186
285,675
285,282
286,159
286,265
286,33
286,590
286,654
287,885
287,624
287,46
287,378
287,716
288,720
288,110
288,154
288,260
288,679
289,785
289,351
289,187
289,896
290,820
290,659
290,678
290,687
291,839
291,273
291,200
291,333
292,499
292,718
292,313
292,559
292,412
293,804
293,922
293,671
293,868
294,916
294,396
294,406
294,546
295,765
295,623
295,493
295,764
296,805
296,498
296,36
296,709
296,574
297,917
297,778
297,248
297,285
298,833
298,76
298,914
298,156
299,985
299,343
299,211
299,692
299,653
300,937
300,53
300,921
300,803
301,753
301,58
301,55
301,321
301,540
302,890
302,230
302,340
302,944
303,907
303,648
303,650
303,199
303,573
304,974
304,848
304,71
304,38
305,796
305,532
305,912
305,571
305,292
306,883
306,758
306,96
306,822
307,775
307,564
307,147
307,853
307,341
308,816
308,846
308,401
308,808
308,62
309,872
309,562
309,29
309,906
309,468
310,959
310,440
310,543
310,397
310,3
311,965
311,547
311,594
311,126
311,408
312,831
312,913
312,172
312,895
313,772
313,555
313,945
313,825
314,899
314,795
314,655
314,757
314,732
315,897
315,136
315,8
315,326
315,876
316,967
316,39
316,798
316,479
317,983
317,854
317,646
317,331
317,17
318,978
318,158
318,950
318,101
318,482
319,969
319,781
319,909
319,865
320,958
320,370
320,98
320,915
320,245
321,957
321,374
321,762
321,681
321,416
322,968
322,851
322,938
322,622
323,987
323,32
323,928
323,936
324,970
324,700
324,850
324,99
324,879
325,979
325,949
325,939
325,801
326,976
326,133
326,828
326,815
326,881
327,999
327,37
327,647
327,417
327,988
328,992
328,780
328,404
328,847
328,539
329,981
329,185
329,836
329,153
329,908
330,859
330,302
330,904
