volume,class_1,class_2,class_3,class_4
4.58,50,83,62,52
3.74,30,78,3,1
4.39,4,23,27,58
1.06,55,57,26,71
2.02,25,5,59,44
4.08,58,82,73,3
3.47,53,28,27,66
4.75,2,70,76,70
1.25,9,50,29,31
3.36,18,4,53,62
4.53,21,42,65,3
1.17,25,39,30,58
2.22,28,46,14,62
4.48,63,53,4,26
4.03,53,0,68,42
4.69,60,92,66,36
3.16,59,8,1,55
2.64,45,20,12,7
1.21,42,34,62,58
4.31,27,47,37,59
2.82,23,50,33,74
1.2,70,27,39,1
2.71,31,74,40,58
4.1,5,22,69,10
2.98,71,1,9,68
4.3,24,0,66,24
3.29,15,83,49,64
2.39,60,62,53,34
1.02,42,40,49,40
3.25,8,7,60,24
4.96,64,11,50,69
2.93,22,53,50,61
1.39,63,12,4,59
3.93,73,81,25,66
1.86,16,2,19,7
1.37,36,11,5,24
2.49,3,40,49,1
4.09,3,82,4,17
3.03,24,38,53,69
4.15,31,51,68,38
3.18,39,87,78,49
4.93,56,60,20,75
2.18,51,72,30,29
1.07,37,72,0,70
4.19,64,13,80,11
4.07,60,87,31,9
1.97,36,92,3,36
1.57,42,73,52,49
1.07,46,0,43,10
4.59,26,28,18,27
1.0,42,25,60,30
2.29,8,73,37,1
4.59,44,74,7,34
4.42,21,51,1,53
3.7,48,23,50,64
2.79,61,39,6,14
2.73,27,64,71,33
3.11,58,83,6,40
1.34,28,2,56,63
2.26,7,74,2,2
1.5,10,2,3,75
4.66,25,24,62,56
3.32,54,39,73,63
4.22,44,70,7,19
1.55,61,16,46,19
4.11,1,89,71,69
4.51,33,45,65,10
4.48,1,20,60,53
1.11,69,36,66,19
1.4,0,57,28,32
1.51,28,1,9,35
2.26,10,72,12,68
2.74,55,92,34,75
1.07,16,41,26,45
4.56,19,82,58,73
1.92,8,43,65,68
2.67,44,1,58,64
4.64,71,8,77,70
3.2,38,12,50,42
3.02,40,92,9,51
4.78,7,42,73,51
3.58,27,46,54,27
3.59,37,16,28,75
4.95,65,85,77,10
4.13,4,33,35,56
2.56,42,39,22,10
4.13,35,7,35,40
4.73,57,45,50,11
1.58,66,91,78,22
1.62,41,85,30,8
4.78,56,42,3,71
1.5,36,10,49,42
4.97,21,39,69,45
2.94,65,61,2,34
4.15,30,22,70,24
3.59,23,74,62,54
1.01,35,85,31,71
1.54,64,33,48,26
2.23,8,69,47,55
2.47,38,37,51,21
2.1,25,59,79,45
2.61,43,66,81,23
4.16,32,17,26,45
1.08,45,84,17,38
4.2,12,32,29,14
2.82,29,23,3,0
3.21,24,79,37,36
3.8,45,56,25,30
1.99,63,74,3,36
4.41,43,40,2,59
2.72,63,16,65,70
1.78,22,71,61,2
3.77,6,54,67,35
2.78,6,88,18,40
4.58,6,51,34,9
3.14,30,25,75,29
1.09,33,92,1,39
4.32,64,23,49,27
4.22,28,28,47,71
1.11,33,11,73,60
1.11,10,59,43,60
4.96,5,30,63,9
2.06,31,27,2,15
3.97,39,62,23,50
2.71,2,57,40,60
4.36,43,21,54,50
4.02,3,31,21,19
2.05,1,47,62,31
1.72,27,68,45,18
2.03,15,37,42,75
4.85,31,58,8,33
4.65,20,54,18,67
2.94,36,49,54,61
1.53,34,19,61,13
1.87,5,53,12,12
3.8,46,87,16,25
2.57,24,53,52,25
2.05,17,82,75,7
3.49,20,26,9,18
2.7,52,79,52,2
1.05,0,80,25,59
2.88,0,7,43,60
4.14,58,37,74,25
4.6,56,6,39,9
4.97,13,75,80,18
4.95,49,35,6,21
2.79,73,31,53,37
3.4,57,12,71,41
4.57,6,90,35,58
4.87,23,18,70,68
2.87,1,40,18,16
4.62,27,79,17,26
1.07,53,60,44,42
4.39,28,55,48,66
1.36,52,61,27,72
4.69,4,6,76,4
1.56,71,2,4,8
3.21,69,9,65,52
4.98,6,44,49,41
3.72,51,68,71,29
2.84,17,53,79,26
3.74,7,59,27,36
3.0,34,37,73,14
2.45,59,60,57,73
1.7,24,14,35,24
4.95,21,47,56,27
4.68,70,54,67,59
1.54,49,34,67,47
2.44,4,68,65,25
3.99,47,25,51,55
2.69,29,68,4,21
1.56,11,40,53,62
1.33,39,90,14,41
3.14,20,30,41,35
2.97,72,52,21,40
1.63,2,26,32,34
4.92,37,20,34,7
2.19,8,59,3,34
4.68,55,14,16,16
1.43,53,1,14,8
2.83,5,81,80,46
4.79,61,50,59,1
1.45,16,38,34,69
3.25,41,21,50,73
2.68,34,14,70,20
3.39,52,76,64,55
3.63,56,86,46,46
2.81,5,18,60,22
1.98,47,27,22,55
2.27,62,0,44,51
4.22,51,16,32,65
3.88,39,87,28,19
4.66,29,64,2,31
4.74,64,76,39,73
2.42,58,55,17,35
2.41,57,0,70,66
4.01,51,75,78,55
3.93,10,90,65,65
2.59,61,62,79,70
2.12,74,16,0,71
3.57,7,81,31,39
3.4,59,86,63,65
3.85,67,35,52,27
2.23,71,62,41,70
1.76,42,8,69,70
3.42,15,67,41,74
4.64,24,57,47,67
3.01,6,82,81,33
2.38,51,12,53,27
1.75,27,62,16,35
2.03,12,44,12,13
1.04,10,20,20,47
4.4,19,48,32,56
2.92,55,0,43,32
3.44,28,38,18,64
2.63,63,82,70,0
4.21,19,49,22,54
2.92,56,22,3,36
2.73,40,46,13,4
4.15,10,12,8,28
1.73,32,36,39,51
4.73,74,37,54,47
4.06,71,2,15,15
1.14,25,11,18,18
3.34,5,30,75,31
2.88,26,91,7,55
4.8,39,92,31,59
3.14,16,42,68,1
3.19,14,56,33,7
1.5,64,10,45,41
2.09,70,17,80,68
2.53,14,48,17,8
4.96,17,51,7,47
3.09,39,75,4,49
2.02,68,49,25,60
2.43,63,36,55,48
2.23,60,61,45,47
4.78,54,85,14,52
1.49,4,79,8,32
4.18,22,79,40,56
3.56,45,43,76,11
4.16,36,61,2,41
2.3,50,7,26,69
1.5,36,13,33,35
2.2,25,45,49,67
1.79,19,38,80,57
3.67,34,57,18,48
3.64,73,2,76,48
3.48,55,80,39,31
4.16,64,33,46,56
1.92,37,81,57,10
3.66,0,38,61,25
2.36,58,79,9,45
2.04,22,36,8,14
3.03,68,87,61,56
2.64,26,66,48,64
3.94,35,26,45,2
1.97,43,77,55,21
2.61,34,82,4,29
4.98,67,5,25,38
3.54,57,62,6,34
2.78,36,37,78,26
3.36,2,11,6,47
4.56,45,56,4,28
3.14,9,85,37,49
4.26,20,67,78,13
1.85,1,85,55,6
1.7,56,59,47,2
3.31,7,90,26,12
1.67,42,75,36,69
4.77,74,55,79,71
2.36,74,3,12,71
3.31,29,39,18,63
2.36,53,62,41,15
4.54,72,73,55,53
1.37,59,66,36,58
2.15,71,3,62,22
1.95,45,13,75,70
