volume,class_1,class_2
144,0,14
115,0,5
187,1,7
181,1,8
67,2,10
134,2,11
121,2,12
161,3,13
79,3,20
161,4,19
73,4,24
178,4,18
108,4,10
12,4,22
105,5,22
77,5,22
116,5,15
78,5,2
186,6,6
54,6,21
30,6,4
181,6,4
32,7,21
128,7,6
11,7,2
80,7,3
67,7,12
43,7,10
120,7,4
194,8,12
159,8,8
15,8,19
41,8,13
69,8,4
184,9,9
200,9,14
130,10,1
72,10,1
97,10,9
96,11,15
90,11,13
97,11,10
132,11,12
170,12,8
194,12,9
147,12,10
61,12,14
87,12,17
139,12,17
126,13,0
21,13,19
160,13,19
159,14,4
94,14,11
188,14,21
157,15,18
178,15,20
99,15,23
89,15,5
134,15,1
41,15,9
166,15,23
177,15,1
125,15,8
43,15,18
147,16,10
88,16,16
198,16,13
178,16,22
115,17,14
121,17,3
90,18,17
200,18,4
177,18,23
41,18,3
161,18,17
81,19,21
110,20,17
143,21,7
66,21,1
110,21,12
134,21,18
14,22,15
59,22,12
138,22,7
44,23,16
13,23,2
80,24,16
190,24,6
26,25,18
18,25,15
82,25,0
166,25,22
120,25,8
183,26,6
13,26,21
108,26,6
93,27,23
114,27,12
58,27,24
40,28,2
7,28,2
128,28,5
65,28,23
194,28,11
124,28,3
113,28,21
192,29,19
112,29,9
29,29,15
85,29,20
123,29,7
57,30,24
3,30,11
139,30,17
137,31,16
142,31,11
134,31,18
132,31,5
140,31,23
129,31,13
54,31,1
35,32,0
175,32,5
59,32,21
14,32,8
28,32,6
111,32,0
102,32,2
77,33,0
183,33,13
162,33,19
61,33,24
171,34,14
33,34,6
79,34,14
7,34,2
115,35,7
23,35,5
61,35,0
27,36,7
121,36,20
69,36,12
121,36,20
115,36,5
68,36,10
140,36,19
44,36,2
45,37,17
95,37,9
43,37,14
71,37,0
133,37,17
120,38,22
178,38,1
95,38,10
180,38,24
76,38,24
81,38,11
41,38,20
192,38,5
146,39,21
25,39,20
71,39,3
16,40,3
122,40,9
180,40,22
123,41,6
102,41,15
142,41,7
179,41,11
50,41,14
159,41,13
106,41,22
36,41,16
144,42,8
155,43,15
172,43,18
143,43,4
21,43,18
116,43,3
82,43,11
40,44,0
138,44,23
7,45,24
200,46,1
195,46,20
195,46,16
113,46,19
27,46,7
154,46,8
84,47,16
72,47,24
17,48,3
165,48,13
153,48,15
124,48,4
57,49,23
177,49,9
153,49,16
