volume,class_1,class_2,class_3
4.33,67,73,0
4.81,80,59,8
2.36,44,67,14
4.06,5,50,17
1.26,23,46,7
3.99,32,69,20
3.09,23,9,14
2.53,6,68,4
4.38,37,41,10
1.43,23,83,9
1.33,27,42,8
1.78,52,56,19
2.88,5,23,18
2.13,46,54,0
2.59,84,34,13
2.95,9,70,2
3.47,32,17,12
4.24,79,71,5
2.06,30,62,13
3.19,35,66,5
1.06,68,69,1
2.58,12,82,17
1.42,14,84,22
1.48,45,20,15
1.8,46,17,4
4.72,82,19,1
1.98,44,68,17
3.82,24,69,2
2.68,33,33,2
2.0,7,68,10
4.18,70,52,6
1.59,47,71,5
3.89,37,81,13
4.82,35,3,0
3.13,3,41,16
3.56,73,28,2
1.78,35,14,13
4.9,14,2,2
1.2,5,87,2
4.1,56,46,2
2.14,72,79,15
1.47,63,26,0
2.53,36,22,11
1.34,19,80,18
2.77,64,44,11
3.38,36,46,12
3.23,17,45,3
1.98,41,4,17
4.71,26,78,7
2.69,43,43,23
1.16,39,85,11
2.89,67,9,6
4.46,10,14,0
1.38,62,45,14
1.67,63,43,15
1.69,13,1,9
1.46,39,58,1
4.96,57,44,6
3.66,64,62,8
1.37,6,82,23
4.59,11,29,20
3.98,4,47,16
1.07,56,46,6
2.02,62,74,13
1.91,5,83,0
4.13,67,77,19
3.04,66,57,15
2.73,36,10,7
3.01,43,80,17
3.09,43,7,8
2.95,1,51,12
3.88,8,47,9
4.55,72,28,3
3.05,71,78,13
4.99,34,62,18
4.9,23,0,5
4.17,63,7,20
2.04,34,35,14
1.64,49,81,5
3.95,40,19,8
3.46,81,69,13
2.96,46,0,1
1.64,37,70,1
2.55,61,30,2
3.68,44,61,6
3.71,6,61,12
2.06,58,4,13
3.83,45,48,17
1.32,55,59,3
4.85,5,30,7
2.35,13,79,21
1.19,45,82,16
3.75,84,78,8
3.13,4,53,21
3.94,19,11,6
3.26,63,73,15
4.78,35,22,11
4.17,68,20,20
4.31,13,7,8
3.61,41,76,13
2.73,24,29,0
2.22,29,26,2
4.67,64,10,19
3.04,30,36,15
2.48,68,64,21
3.36,23,68,9
1.39,1,47,22
2.57,66,41,3
2.32,27,8,12
4.37,64,60,19
3.18,16,20,18
3.85,25,21,22
2.08,62,30,8
1.99,26,38,9
1.34,59,5,5
2.63,46,20,3
3.35,18,63,23
4.69,46,78,1
2.93,84,87,7
2.44,48,65,1
4.14,69,27,22
3.19,6,43,7
1.21,11,82,22
4.22,23,84,23
3.88,62,31,13
1.34,79,40,23
3.8,71,84,2
1.31,26,53,10
3.12,60,46,22
1.19,22,2,4
3.14,81,67,0
3.84,12,62,12
3.71,9,8,7
1.25,58,11,7
2.24,73,33,22
4.61,6,87,21
3.15,73,36,10
3.7,49,63,3
4.56,55,7,17
1.21,12,10,13
4.64,5,65,13
1.53,40,12,4
4.0,77,79,19
3.59,33,11,12
2.0,7,8,23
4.22,69,16,0
4.36,29,3,3
1.36,2,29,19
2.93,16,29,22
3.25,52,37,6
2.35,1,78,0
2.38,14,0,9
1.37,27,31,11
1.46,39,62,1
2.42,1,11,2
3.58,66,44,7
3.95,68,31,3
2.1,67,3,15
2.66,37,68,11
3.14,53,84,16
4.15,8,23,9
1.66,64,5,21
1.39,79,54,11
4.05,36,25,16
4.2,33,8,11
1.93,46,74,8
2.22,66,51,16
4.83,74,10,3
2.39,81,28,21
2.23,73,50,9
2.58,18,45,16
1.23,30,27,0
3.21,74,46,13
1.65,33,51,0
3.89,12,73,9
3.17,62,30,0
1.24,47,75,9
4.96,9,73,0
3.29,37,0,22
1.25,53,52,2
2.24,54,41,22
1.3,48,25,19
2.27,50,77,3
4.76,50,76,11
2.12,45,33,22
4.9,29,29,22
2.44,59,5,14
4.76,38,86,15
4.91,31,50,3
4.83,19,82,16
2.24,33,80,14
2.76,10,29,21
3.11,54,11,12
2.05,49,77,3
1.8,33,65,12
4.08,72,11,4
1.61,76,59,6
3.12,64,41,12
1.38,1,76,17
3.74,66,34,20
2.24,16,57,10
2.54,49,46,1
1.28,9,59,12
4.66,19,61,10
2.65,9,72,11
3.33,70,76,2
1.65,61,14,3
1.34,64,19,17
1.59,75,64,22
3.21,59,21,0
3.98,49,21,13
2.89,13,56,16
1.82,39,38,17
4.6,19,86,3
2.56,50,83,19
3.05,16,58,22
1.37,35,53,14
4.29,5,42,20
1.06,22,25,11
1.16,74,6,23
1.14,20,80,3
4.22,28,87,9
2.33,16,39,15
3.45,2,79,12
2.04,1,13,10
4.58,10,41,20
1.66,80,68,19
2.57,29,56,0
2.45,76,60,22
2.87,77,20,8
1.18,49,54,2
1.52,40,38,23
4.11,44,36,23
2.22,78,18,18
2.45,0,61,4
4.17,5,66,19
3.56,5,69,23
4.11,42,8,8
3.53,56,25,20
3.8,64,14,3
2.05,66,50,17
4.05,54,86,22
4.57,34,10,2
3.46,52,43,8
2.73,2,15,6
3.67,1,6,1
1.38,66,23,21
3.17,63,24,0
2.35,50,9,21
3.36,25,48,18
4.48,18,41,18
1.58,60,0,2
2.31,69,36,2
4.46,57,86,9
2.61,78,35,11
3.07,1,71,3
2.41,9,22,14
1.13,74,27,2
3.1,70,71,10
2.57,11,35,15
1.12,26,79,21
4.33,14,70,11
3.94,42,16,22
1.02,81,4,0
4.43,70,52,21
1.43,79,50,21
1.12,7,84,13
1.02,15,24,17
3.52,51,32,6
1.44,55,6,16
2.9,71,61,4
3.27,3,49,12
4.26,70,15,5
4.54,76,85,3
3.35,58,61,3
2.87,69,25,22
2.53,33,81,4
2.37,67,5,17
4.71,66,39,5
1.23,64,26,1
2.82,32,32,0
3.65,73,31,14
3.32,45,65,2
1.91,66,16,17
3.68,32,83,16
4.64,30,3,12
1.48,33,24,23
4.61,20,4,13
1.53,46,8,23
3.31,53,69,9
1.55,66,72,15
3.98,83,40,6
4.42,24,27,6
1.77,53,31,2
3.69,57,23,22
4.05,4,12,8
3.0,46,70,1
4.46,71,59,10
4.14,81,41,18
4.45,26,87,20
3.62,24,69,18
3.31,52,55,13
1.23,54,60,22
3.69,69,61,0
1.94,75,52,12
2.83,52,45,17
4.3,20,19,16
4.32,73,87,5
1.37,16,4,18
1.67,43,41,4
4.06,62,68,14
3.85,33,79,17
3.92,47,66,2
3.8,63,17,15
1.02,43,4,17
1.98,27,43,2
1.62,4,30,12
3.78,72,18,8
2.75,42,5,12
1.92,77,63,21
1.64,33,23,18
4.81,77,87,16
