volume,class_1,class_2,class_3
65,0,0,32
55,0,4,22
69,0,6,26
51,0,5,41
44,1,1,12
48,1,9,20
37,1,7,36
58,1,4,17
70,2,6,5
55,2,2,29
62,3,3,41
43,3,8,13
46,3,7,12
44,3,8,14
65,3,2,7
40,3,8,6
60,3,0,39
75,3,6,8
61,4,5,33
37,4,1,45
50,4,1,6
75,4,3,15
50,5,5,23
61,5,8,4
73,5,3,14
69,6,7,37
67,6,4,16
74,6,3,25
53,6,7,35
65,6,4,21
68,6,5,25
42,7,0,32
40,7,1,44
60,8,1,7
40,8,6,2
64,8,5,11
72,9,9,46
69,9,5,11
73,9,3,3
41,9,4,18
40,9,1,16
50,10,0,6
60,10,3,29
63,10,7,12
71,10,6,28
42,10,7,10
67,10,7,48
73,11,7,13
41,11,8,24
62,12,1,47
67,12,1,6
49,12,8,41
56,12,6,40
71,12,4,3
57,12,5,34
55,12,7,11
52,13,9,36
38,13,6,21
45,13,8,30
56,14,2,42
56,14,2,19
68,14,1,0
41,14,4,0
65,14,0,46
73,15,8,10
62,16,3,44
60,17,9,31
49,17,4,32
50,17,6,25
67,17,9,47
48,18,7,33
60,18,6,29
62,18,6,35
49,18,1,45
56,19,0,34
47,19,1,4
45,20,0,8
60,20,3,2
70,20,8,8
68,20,9,18
52,20,8,20
60,21,4,13
39,21,2,19
48,21,7,3
61,21,9,5
37,21,8,42
67,21,6,16
60,22,9,27
44,22,6,34
42,22,8,27
47,22,7,35
64,22,0,43
48,23,8,30
56,23,6,9
55,23,1,44
55,24,2,0
64,24,9,48
61,24,2,17
68,24,4,26
56,24,3,31
49,24,9,21
64,24,5,5
40,24,2,34
43,24,3,19
62,25,0,43
51,25,2,12
62,26,2,33
67,26,9,31
66,26,7,15
40,26,8,43
72,26,2,45
40,27,7,28
69,27,0,38
47,27,1,16
62,27,0,18
43,28,4,39
71,28,8,0
69,28,3,30
38,28,0,37
66,28,5,39
72,28,4,1
46,29,0,24
49,29,1,20
43,30,9,7
61,30,7,5
46,30,7,32
47,30,5,42
65,31,1,35
48,31,7,49
37,31,6,8
72,31,6,27
75,31,9,10
46,32,9,14
71,32,2,28
60,32,6,44
41,33,8,25
39,33,4,9
58,33,9,15
58,34,5,4
73,34,9,24
52,34,2,9
55,34,8,41
51,35,8,15
50,36,9,38
57,37,0,47
37,38,5,36
48,38,0,22
50,38,3,11
58,38,5,26
45,38,4,22
56,38,4,46
44,38,5,17
71,39,9,33
51,39,5,26
42,39,5,4
64,40,3,3
39,41,3,38
66,41,6,47
56,41,4,49
54,41,1,37
62,41,1,40
64,41,1,1
71,41,2,1
39,41,2,42
68,41,0,10
65,42,2,46
65,42,3,20
63,42,5,48
37,42,0,31
56,42,3,49
44,43,0,27
56,43,7,18
37,43,2,40
62,43,2,7
70,44,3,48
40,44,2,13
63,44,4,36
51,44,9,1
74,44,8,43
53,44,1,30
41,44,7,2
69,44,8,9
40,44,4,17
70,44,5,40
41,45,4,29
64,45,5,49
67,45,3,37
39,46,3,23
75,47,6,38
39,47,7,45
48,47,4,39
54,47,3,21
75,47,9,2
63,47,0,22
67,47,5,19
50,47,6,24
65,48,6,23
42,48,1,14
60,49,0,23
70,49,2,28
