volume,class_1,class_2,class_3,class_4
3.03,50,15,22,34
4.2,18,22,34,26
3.87,9,12,15,24
3.47,46,1,14,31
2.56,23,13,10,16
3.24,13,9,21,19
1.21,27,5,8,10
3.9,50,3,4,41
2.8,24,27,22,11
2.54,13,0,30,33
2.22,20,21,0,0
2.82,39,25,23,20
1.73,1,27,16,26
1.94,9,3,19,0
1.41,39,0,18,11
4.9,47,30,6,9
4.54,35,16,23,21
2.04,12,7,9,18
1.04,16,17,12,13
4.12,39,11,34,6
3.78,35,1,6,13
1.05,43,17,1,18
4.24,33,23,31,21
2.88,4,17,3,27
4.54,17,0,29,26
3.45,18,3,28,4
1.42,5,10,27,8
1.06,36,24,25,42
1.11,34,14,21,30
2.11,31,17,27,5
4.95,36,27,16,11
1.91,40,20,19,30
3.09,16,6,30,39
2.96,26,21,11,24
1.96,12,30,2,4
2.69,46,4,7,32
3.25,2,4,11,41
2.24,21,2,20,21
2.5,37,30,6,21
1.64,39,15,17,16
1.21,31,22,7,40
2.3,35,17,10,40
3.3,25,29,33,16
2.73,31,8,29,42
4.01,10,30,10,27
3.03,34,22,12,27
3.26,42,29,32,37
3.58,9,15,3,25
1.06,7,30,13,20
3.49,12,28,13,21
1.42,43,11,5,24
1.46,8,5,35,0
2.35,35,24,13,9
1.79,17,23,2,5
4.16,13,25,35,40
4.93,1,25,15,40
2.84,43,12,24,1
3.85,45,18,32,17
3.27,31,23,26,37
1.52,46,14,3,7
4.59,7,2,25,36
2.1,12,13,2,28
3.66,18,5,14,7
3.84,46,15,18,28
1.83,23,15,14,26
4.63,12,10,9,11
3.83,28,28,4,41
3.3,46,30,3,33
4.9,8,2,19,10
1.44,39,14,17,36
1.61,36,15,27,10
4.05,6,4,18,28
1.58,41,8,2,13
4.83,44,13,13,22
1.32,12,22,23,8
2.97,36,29,24,24
4.91,33,22,14,4
3.02,9,15,23,25
2.98,17,3,31,12
2.55,30,0,24,40
3.85,11,12,18,2
4.77,32,8,24,27
3.32,34,25,18,22
4.77,26,3,11,26
4.84,26,15,18,8
2.52,26,3,19,36
2.06,29,28,19,13
4.91,19,13,0,3
4.96,20,26,17,26
3.54,3,24,0,24
3.91,44,0,25,29
3.57,31,3,30,20
4.82,13,7,25,40
4.47,2,20,20,21
3.04,15,26,4,33
3.37,20,4,9,39
4.94,37,4,28,37
2.86,28,4,33,29
4.67,15,9,19,10
2.98,25,25,14,36
2.44,16,13,7,8
3.28,24,25,35,10
1.76,39,10,23,14
1.0,41,23,34,36
4.22,39,27,23,9
1.91,29,24,1,5
4.0,30,15,12,21
1.47,42,4,4,20
4.23,40,24,25,2
4.78,9,8,3,17
4.28,22,1,16,5
4.79,34,21,5,32
2.63,25,25,17,6
1.12,6,26,35,13
3.34,23,23,21,41
2.63,44,2,8,32
4.03,37,18,2,29
4.51,15,10,5,7
2.92,37,30,24,11
1.72,31,2,12,24
1.34,49,7,22,6
4.42,35,24,17,34
2.76,36,5,13,34
3.67,35,3,20,25
1.75,4,21,22,24
1.71,46,27,9,15
3.06,21,19,9,5
3.69,29,24,28,1
2.95,17,7,13,18
3.51,33,25,18,20
2.31,26,17,26,42
2.09,33,12,11,5
4.68,41,15,0,24
4.9,40,15,23,31
4.88,15,15,25,25
4.14,25,29,35,9
1.33,33,9,8,30
2.01,0,28,12,34
2.81,27,3,24,40
4.39,40,2,29,16
2.97,37,11,20,9
2.02,11,12,17,16
1.57,11,21,4,4
3.65,48,20,13,35
2.07,23,0,22,20
2.23,9,29,26,37
2.8,6,26,12,30
3.14,23,12,20,15
3.91,49,5,24,31
1.76,24,26,31,17
4.76,32,2,22,1
3.26,47,2,5,15
3.9,23,19,10,41
1.42,38,30,22,33
2.97,33,10,7,39
3.36,1,27,8,2
1.47,20,30,13,24
2.17,9,25,18,42
1.07,39,8,5,10
4.79,22,27,18,12
2.63,12,2,19,1
1.25,29,26,33,9
2.09,2,6,26,18
3.58,14,15,17,25
4.3,39,9,31,36
3.06,8,6,35,23
1.41,5,29,23,6
3.49,25,20,11,14
2.96,42,19,1,26
1.8,13,21,17,13
1.41,26,14,11,30
4.37,11,21,31,37
4.72,6,14,29,33
2.22,5,3,16,18
2.79,44,28,2,41
1.29,40,10,3,28
4.41,43,24,34,4
3.49,0,27,15,31
4.16,28,20,13,21
3.31,23,25,2,25
1.08,9,2,15,36
3.7,33,30,34,42
1.39,12,26,30,18
2.89,16,3,29,37
1.94,4,12,18,10
4.73,18,13,1,31
3.63,39,14,22,37
3.02,43,10,31,35
4.4,30,23,9,38
4.08,47,2,23,25
1.55,32,29,8,17
4.66,9,28,17,4
1.56,21,17,4,15
4.45,2,29,5,12
1.57,47,2,35,5
3.78,29,9,2,21
2.17,46,24,0,35
2.02,50,18,25,24
4.35,18,19,27,4
4.39,45,15,1,20
2.75,44,28,0,15
1.83,29,7,15,41
4.31,3,1,26,38
1.98,10,1,32,12
2.37,1,10,32,29
2.39,21,30,19,21
4.0,35,24,1,10
4.43,40,3,8,32
4.58,1,17,12,39
1.88,43,14,23,33
4.13,35,14,21,8
1.52,39,28,16,13
2.98,49,14,8,17
3.03,12,25,32,12
1.64,1,12,13,38
2.91,4,5,28,42
4.22,46,26,6,39
1.25,25,17,26,19
2.06,0,9,19,4
2.58,37,16,2,17
1.19,25,6,5,19
1.53,25,9,35,19
3.82,48,9,14,0
3.98,32,11,22,18
4.3,26,14,12,17
1.62,50,27,11,34
4.43,13,18,14,42
2.21,34,6,9,41
4.05,43,21,35,27
4.83,39,19,6,17
1.35,5,21,4,15
4.0,6,18,0,0
3.38,12,24,29,41
3.73,6,28,31,20
2.36,20,3,23,17
1.7,29,18,14,5
4.95,45,23,19,35
2.11,44,24,3,37
1.38,47,5,17,25
3.28,36,18,5,11
1.92,20,17,1,10
1.63,44,7,17,3
4.13,19,5,8,3
4.2,37,15,21,40
1.68,50,23,30,0
4.19,40,5,3,1
1.5,10,21,16,18
3.41,31,9,33,32
3.77,49,1,6,38
3.3,31,28,0,7
4.53,46,4,16,3
2.47,16,14,10,19
3.48,14,30,16,7
1.47,37,26,28,4
4.12,32,17,10,23
1.16,45,24,1,19
1.96,23,1,5,5
