bin,item
0,42
0,76
0,140
0,129
1,126
1,206
1,33
1,152
1,8
2,106
2,150
2,61
2,186
2,13
3,149
3,27
3,285
3,240
3,345
4,112
4,20
4,70
4,53
4,294
5,132
5,100
5,201
5,296
5,6
6,260
6,349
6,222
6,52
6,44
7,165
7,147
7,187
7,356
7,223
8,139
8,257
8,23
8,307
8,197
8,354
9,422
9,54
9,364
9,261
9,163
10,200
10,276
10,110
10,209
10,15
11,21
11,62
11,280
11,303
11,153
11,51
12,143
12,114
12,35
12,425
13,262
13,245
13,155
13,90
13,291
14,423
14,211
14,343
14,353
14,157
15,439
15,302
15,251
15,154
16,322
16,220
16,288
16,372
16,190
16,204
17,341
17,50
17,233
17,224
17,363
17,185
18,328
18,244
18,45
18,10
18,193
18,321
19,397
19,69
19,34
19,217
19,237
19,65
20,420
20,168
20,325
20,337
20,180
21,458
21,97
21,393
21,292
21,55
22,488
22,236
22,60
22,96
22,212
22,327
23,379
23,340
23,173
23,49
23,77
23,99
24,93
24,124
24,63
24,360
24,335
24,395
25,376
25,263
25,135
25,252
25,86
26,424
26,227
26,14
26,371
26,1
26,311
26,242
27,441
27,101
27,440
27,241
27,183
27,122
28,445
28,30
28,89
28,373
28,116
28,333
29,405
29,189
29,80
29,351
29,19
29,339
30,410
30,298
30,287
30,170
30,336
30,208
31,293
31,281
31,248
31,144
31,24
31,228
32,421
32,442
32,348
32,346
32,247
33,470
33,342
33,250
33,172
33,128
33,162
34,394
34,141
34,205
34,120
34,58
35,432
35,169
35,68
35,313
35,95
35,102
36,461
36,253
36,98
36,18
36,471
36,326
37,448
37,196
37,277
37,334
37,203
38,468
38,199
38,266
38,316
38,179
38,73
39,387
39,235
39,17
39,43
39,300
39,273
40,396
40,47
40,175
40,134
40,447
40,9
41,460
41,269
41,66
41,344
41,85
41,323
41,79
42,385
42,320
42,286
42,28
42,268
42,166
43,406
43,330
43,174
43,365
43,38
43,74
43,279
44,480
44,188
44,315
44,133
44,299
45,427
45,182
45,184
45,219
45,469
45,243
46,452
46,46
46,84
46,218
46,389
46,88
47,493
47,37
47,56
47,255
47,111
47,108
48,412
48,308
48,2
48,39
48,357
48,207
48,31
49,408
49,176
49,413
49,32
49,178
50,446
50,401
50,368
50,225
50,359
51,415
51,411
51,67
51,374
51,310
51,36
51,301
52,462
52,314
52,399
52,317
52,390
53,456
53,367
53,428
53,130
53,26
53,12
54,465
54,146
54,40
54,297
54,259
54,83
54,304
55,380
55,306
55,71
55,246
55,284
55,117
55,361
56,481
56,167
56,91
56,234
56,7
56,142
57,407
57,78
57,463
57,332
57,331
58,489
58,258
58,230
58,215
58,366
59,402
59,59
59,119
59,22
59,319
59,239
60,429
60,466
60,309
60,381
60,451
61,494
61,274
61,198
61,210
61,158
61,151
62,434
62,0
62,127
62,195
62,267
62,216
63,454
63,232
63,355
63,358
63,329
63,213
64,444
64,221
64,347
64,121
64,41
64,160
65,443
65,107
65,290
65,64
65,318
65,338
65,391
66,417
66,125
66,430
66,453
66,131
66,362
67,382
67,109
67,312
67,414
67,289
67,104
67,275
68,229
68,57
68,75
68,48
68,214
68,479
69,103
69,264
69,113
69,94
70,492
70,231
70,5
70,177
70,181
70,377
71,474
71,271
71,283
71,398
71,72
71,305
71,295
72,457
72,416
72,156
72,375
72,383
72,138
72,148
73,473
73,400
73,352
73,467
73,254
73,378
73,164
74,499
74,202
74,82
74,403
74,238
74,437
74,123
74,145
75,497
75,265
75,435
75,226
75,249
75,433
75,137
76,482
76,29
76,436
76,483
76,118
76,392
77,478
77,272
77,386
77,419
77,409
77,484
78,491
78,324
78,388
78,498
78,459
78,370
78,159
79,475
79,369
79,11
79,105
79,87
79,194
79,384
79,404
80,490
80,191
80,455
80,136
80,278
80,426
80,449
80,161
80,81
81,495
81,171
81,431
81,418
81,485
81,350
82,476
82,192
82,256
82,16
82,496
82,486
82,450
83,477
83,464
83,487
83,270
83,438
83,472
83,282
84,3
84,4
84,92
84,25
84,115
