bin,item
0,298
0,255
0,177
0,113
0,25
1,369
1,91
1,304
1,7
1,22
1,185
1,150
1,106
2,137
2,311
2,1
2,368
2,50
2,285
2,261
2,81
3,445
3,79
3,362
3,300
3,339
3,205
4,394
4,98
4,114
4,41
4,136
4,17
5,388
5,253
5,60
5,115
5,451
5,162
6,72
6,276
6,92
6,52
6,168
6,264
6,66
7,408
7,138
7,32
7,213
7,319
7,251
8,443
8,233
8,109
8,267
8,51
8,250
8,317
9,135
9,151
9,99
9,187
9,481
10,193
10,97
10,125
10,455
10,428
10,43
10,111
11,252
11,351
11,105
11,198
11,88
11,224
11,248
11,4
12,473
12,12
12,238
12,18
12,315
12,0
12,112
12,35
13,326
13,331
13,328
13,173
13,156
13,486
14,426
14,199
14,158
14,324
14,209
14,254
14,338
14,344
15,190
15,474
15,215
15,63
15,241
15,178
15,235
16,469
16,262
16,181
16,144
16,77
16,446
17,348
17,329
17,223
17,147
17,456
17,236
17,334
18,307
18,140
18,67
18,116
18,386
18,353
18,372
18,277
19,383
19,172
19,149
19,68
19,220
19,271
19,204
19,33
19,46
20,93
20,126
20,409
20,404
20,8
20,145
21,340
21,470
21,152
21,160
21,266
21,265
21,226
21,186
22,54
22,165
22,34
22,366
22,247
22,161
22,349
22,296
22,413
23,410
23,461
23,157
23,361
23,166
23,295
24,496
24,170
24,194
24,179
24,30
24,142
24,335
24,62
25,274
25,316
25,431
25,330
25,412
25,280
25,42
26,101
26,478
26,189
26,202
26,333
26,343
26,104
27,40
27,414
27,231
27,230
27,376
27,239
28,327
28,457
28,14
28,433
28,163
28,180
28,19
28,360
29,130
29,332
29,341
29,391
29,336
29,9
29,281
30,85
30,78
30,103
30,124
30,284
30,237
30,283
30,397
31,297
31,286
31,200
31,127
31,357
31,367
31,467
32,488
32,219
32,128
32,418
32,299
32,80
33,380
33,206
33,94
33,20
33,102
33,471
33,322
34,96
34,214
34,100
34,76
34,497
34,146
35,387
35,337
35,89
35,306
35,15
35,122
35,325
36,466
36,450
36,273
36,110
36,442
36,37
36,275
37,36
37,65
37,354
37,207
37,29
37,499
37,227
38,401
38,491
38,363
38,258
38,293
39,148
39,489
39,370
39,272
39,74
39,55
39,195
40,3
40,373
40,294
40,183
40,492
40,449
40,83
41,389
41,86
41,464
41,176
41,82
41,174
41,212
42,5
42,430
42,184
42,288
42,453
42,268
42,257
42,45
43,403
43,416
43,56
43,244
43,352
43,123
43,71
44,441
44,84
44,374
44,415
44,203
44,167
44,134
45,439
45,191
45,129
45,447
45,396
45,64
46,452
46,289
46,302
46,153
46,419
47,49
47,438
47,364
47,246
47,131
47,378
48,350
48,498
48,217
48,371
48,155
48,188
48,314
49,120
49,61
49,359
49,468
49,347
49,225
49,392
49,240
50,69
50,87
50,402
50,107
50,47
50,197
50,39
50,90
51,421
51,26
51,119
51,290
51,249
51,465
52,279
52,437
52,221
52,222
52,472
52,375
53,31
53,475
53,320
53,154
53,141
53,6
54,346
54,216
54,182
54,381
54,242
54,23
54,259
54,245
55,21
55,308
55,305
55,117
55,355
55,420
56,143
56,57
56,377
56,398
56,278
56,208
56,44
57,13
57,269
57,436
57,400
57,159
57,192
57,211
58,210
58,171
58,58
58,310
58,229
58,390
58,243
58,132
59,234
59,169
59,75
59,28
59,16
59,444
59,463
59,53
60,321
60,24
60,70
60,435
60,312
60,323
60,256
60,309
61,490
61,164
61,356
61,133
61,260
61,175
70,485
70,427
70,407
70,48
70,27
70,313
70,345
70,59
70,287
71,477
71,379
71,406
71,487
71,95
71,301
71,425
72,482
72,196
72,495
72,440
72,232
72,342
72,395
72,303
73,417
73,73
73,411
73,358
73,422
73,429
73,10
73,282
73,458
73,423
74,384
74,448
74,480
74,218
74,11
74,318
74,459
74,494
75,385
75,479
75,434
75,121
75,291
75,432
75,2
75,454
75,108
125,405
125,393
125,228
125,139
125,399
125,382
125,201
125,493
125,424
125,460
126,484
126,476
126,38
126,483
126,365
126,263
126,462
126,292
126,270
126,118
