bin,item
0,144
0,73
0,87
0,81
1,154
1,11
1,22
1,179
1,88
2,236
2,52
2,71
2,169
2,100
3,155
3,56
3,45
3,184
3,168
3,23
4,196
4,78
4,106
4,118
5,117
5,35
5,33
5,150
5,231
6,188
6,130
6,159
6,139
6,28
7,197
7,109
7,15
7,24
7,132
8,228
8,66
8,102
8,163
8,178
9,191
9,183
9,55
9,63
9,41
9,54
10,214
10,25
10,123
10,19
10,111
10,125
11,215
11,212
11,39
11,112
11,152
12,208
12,233
12,8
12,136
12,119
13,206
13,42
13,95
13,134
13,146
14,211
14,122
14,164
14,115
14,40
14,207
15,4
15,37
15,31
15,143
15,229
16,126
16,161
16,141
16,44
16,186
16,128
17,200
17,72
17,76
17,180
17,90
17,170
18,70
18,53
18,32
18,210
18,121
18,60
19,198
19,85
19,6
19,57
19,195
19,97
20,225
20,237
20,17
20,0
20,157
21,38
21,137
21,84
21,113
21,77
21,222
22,48
22,120
22,244
22,153
23,194
23,172
23,202
23,110
23,91
23,58
24,67
24,65
24,173
24,235
24,174
25,219
25,181
25,99
25,18
25,2
26,230
26,218
26,104
26,80
26,171
27,240
27,36
27,64
27,46
27,94
27,133
28,3
28,243
28,50
28,12
28,138
28,166
29,205
29,101
29,177
29,96
29,199
30,239
30,201
30,160
30,16
30,79
30,131
31,203
31,47
31,189
31,51
31,162
32,245
32,156
32,9
32,5
32,175
32,93
33,248
33,43
33,192
33,105
33,74
34,241
34,182
34,145
34,14
34,151
34,187
63,213
63,1
63,61
63,30
64,249
64,124
64,21
64,82
64,176
65,217
65,26
65,98
65,83
65,69
65,148
66,193
66,190
66,59
66,86
67,221
67,103
67,147
67,107
67,129
67,13
68,226
68,92
68,108
68,185
68,227
68,158
69,204
69,20
69,62
69,49
69,165
69,75
69,234
70,247
70,167
70,10
70,29
70,224
70,220
71,238
71,127
71,142
71,7
71,246
71,209
72,242
72,216
72,68
72,223
72,27
72,140
73,232
73,114
73,135
73,89
73,34
73,149
73,116
