bin,item
0,366
0,60
0,327
1,442
1,45
1,320
1,329
2,200
2,142
2,114
2,290
3,199
3,304
3,344
3,357
3,177
3,0
4,167
4,444
4,47
4,287
5,12
5,259
5,82
5,276
5,15
6,163
6,136
6,249
6,3
6,346
6,103
7,260
7,198
7,185
7,435
8,113
8,353
8,450
8,213
9,250
9,108
9,301
9,90
9,378
10,5
10,318
10,282
10,336
10,233
11,17
11,315
11,93
11,440
11,140
12,152
12,358
12,314
12,361
12,321
12,316
13,270
13,42
13,351
13,383
13,306
14,295
14,88
14,133
14,347
14,35
15,134
15,246
15,143
15,190
15,89
15,23
16,369
16,414
16,226
16,126
16,324
17,300
17,293
17,55
17,49
17,255
17,112
18,147
18,241
18,183
18,68
18,73
18,181
19,76
19,48
19,434
19,428
20,272
20,326
20,75
20,118
20,334
21,166
21,116
21,395
21,386
21,224
22,476
22,70
22,58
22,71
23,63
23,39
23,56
23,469
23,248
24,436
24,335
24,473
24,354
25,145
25,96
25,457
25,176
25,303
25,85
26,243
26,373
26,4
26,102
26,425
27,227
27,251
27,402
27,10
27,207
28,184
28,137
28,459
28,264
28,370
29,384
29,343
29,437
29,204
30,6
30,234
30,32
30,201
30,359
30,382
30,356
31,197
31,38
31,480
31,288
31,313
32,220
32,341
32,66
32,456
33,349
33,245
33,493
33,9
34,311
34,25
34,100
34,403
34,371
34,41
35,244
35,29
35,31
35,310
35,421
35,239
36,67
36,205
36,210
36,322
36,445
37,452
37,80
37,230
37,238
37,231
38,218
38,180
38,139
38,338
38,481
38,106
39,104
39,178
39,330
39,216
39,157
39,74
39,179
40,375
40,348
40,161
40,188
40,237
41,277
41,458
41,149
41,97
41,28
42,420
42,221
42,46
42,325
42,228
42,11
43,499
43,64
43,87
43,119
44,441
44,279
44,408
44,169
44,24
44,374
45,50
45,471
45,189
45,128
45,446
46,95
46,153
46,340
46,496
47,312
47,110
47,52
47,413
47,266
48,396
48,367
48,72
48,175
48,16
48,27
49,59
49,57
49,484
49,33
49,283
50,208
50,111
50,172
50,447
50,379
51,474
51,298
51,235
51,21
51,154
51,129
52,202
52,332
52,193
52,182
52,242
52,107
53,438
53,380
53,155
53,1
54,156
54,377
54,454
54,34
54,18
55,275
55,20
55,319
55,269
55,422
55,211
56,192
56,388
56,162
56,451
56,78
56,160
57,65
57,355
57,419
57,284
57,432
57,164
57,173
58,406
58,285
58,297
58,7
58,478
59,53
59,225
59,44
59,415
59,430
59,222
59,94
60,212
60,168
60,206
60,394
60,125
60,360
60,252
60,159
61,215
61,418
61,296
61,464
61,99
61,328
62,389
62,214
62,22
62,417
62,117
62,127
63,271
63,171
63,292
63,390
63,429
63,36
64,460
64,364
64,187
64,247
64,411
64,289
65,109
65,123
65,482
65,105
65,368
65,203
66,40
66,485
66,397
66,337
66,86
66,62
67,14
67,146
67,273
67,280
67,405
67,274
67,400
68,424
68,240
68,463
68,196
68,294
68,150
69,51
69,37
69,342
125,124
125,148
125,120
125,291
126,13
126,223
126,81
126,331
126,309
127,217
127,130
127,267
127,254
128,352
128,302
128,186
128,170
128,84
128,308
129,461
129,77
129,174
129,409
129,158
130,401
130,258
130,393
130,261
130,268
131,498
131,30
131,257
131,61
131,286
132,492
132,398
132,333
132,115
132,262
133,449
133,195
133,365
133,381
133,431
134,448
134,387
134,391
134,144
135,69
135,491
135,83
135,472
135,91
136,488
136,98
136,466
136,131
136,362
136,191
137,307
137,497
137,132
137,412
137,2
137,219
138,8
138,323
138,426
138,350
138,345
138,165
138,494
138,209
139,305
139,151
139,489
139,453
139,229
139,443
140,495
140,281
140,483
140,486
141,265
141,455
141,135
141,19
141,439
141,256
141,26
142,141
142,427
142,404
142,392
142,363
142,462
143,122
143,138
143,410
143,490
143,407
144,467
144,92
144,477
144,253
144,487
144,372
145,470
145,101
145,79
145,121
145,423
145,479
146,416
146,433
146,468
146,376
146,385
146,278
147,194
147,465
147,399
147,232
147,54
147,339
147,475
148,299
148,236
148,317
148,263
148,43
