bin,item
0,341
0,96
1,250
1,57
2,222
2,275
3,347
3,22
3,42
4,64
4,76
4,184
5,33
5,114
5,105
5,202
6,74
6,44
6,244
6,294
7,121
7,84
7,337
8,297
8,307
8,282
9,201
9,197
9,111
10,138
10,286
10,251
11,134
11,227
11,279
11,354
12,128
12,37
12,352
12,214
13,176
13,175
13,365
14,90
14,209
14,168
14,240
15,93
15,106
15,148
16,335
16,323
16,154
16,147
17,343
17,289
17,25
17,278
18,428
18,40
18,327
19,195
19,261
19,284
19,239
20,48
20,329
20,281
21,270
21,207
21,231
22,314
22,276
22,164
23,242
23,16
23,165
24,20
24,14
24,355
24,192
25,30
25,80
25,58
25,357
26,456
26,62
26,47
27,203
27,273
27,104
27,205
28,473
28,435
28,316
29,112
29,302
29,212
29,35
30,150
30,133
30,170
30,262
31,437
31,71
31,190
31,66
32,364
32,107
32,9
32,194
33,260
33,269
33,360
34,232
34,291
34,91
34,70
35,438
35,334
35,159
36,221
36,116
36,394
37,395
37,6
37,41
37,304
38,430
38,215
38,50
38,137
39,185
39,401
39,122
39,110
40,383
40,141
40,179
40,38
41,402
41,23
41,330
41,52
42,318
42,407
42,53
42,300
43,340
43,315
43,3
43,21
44,492
44,77
44,225
45,61
45,339
45,468
46,377
46,252
46,163
46,88
47,433
47,370
47,82
47,264
47,162
48,103
48,118
48,153
48,18
49,375
49,158
49,305
49,43
50,429
50,8
50,31
50,145
51,443
51,172
51,139
51,156
52,17
52,135
52,462
52,455
53,441
53,245
53,117
53,0
54,423
54,13
54,258
54,143
55,406
55,216
55,381
56,459
56,223
56,36
56,236
57,451
57,177
57,450
57,348
58,453
58,24
58,2
58,312
59,470
59,440
59,266
59,146
60,182
60,234
60,174
60,387
60,169
61,238
61,7
61,434
61,161
62,447
62,54
62,228
62,144
63,439
63,125
63,94
63,101
64,465
64,119
64,454
64,241
65,418
65,99
65,392
65,220
66,157
66,257
66,256
66,475
67,379
67,325
67,295
67,217
68,446
68,409
68,309
68,4
69,208
69,178
69,277
69,235
69,427
70,10
70,27
70,142
71,171
71,89
71,72
72,108
72,298
72,187
72,75
72,372
73,353
73,367
73,98
73,268
74,326
74,296
74,140
74,233
75,259
75,34
75,351
75,127
76,464
76,15
76,265
76,95
77,444
77,191
77,173
78,49
78,78
78,219
78,166
79,417
79,324
79,288
80,431
80,243
80,196
80,237
81,85
81,200
81,92
81,272
82,100
82,131
82,45
82,199
83,414
83,46
83,346
83,51
84,471
84,366
84,376
84,230
85,320
85,333
85,87
85,299
86,388
86,213
86,115
86,60
87,421
87,86
87,369
88,467
88,211
88,102
88,373
89,483
89,181
89,152
90,484
90,97
90,155
90,303
91,499
91,124
91,253
92,477
92,193
92,189
92,206
93,416
93,338
93,368
93,120
94,55
94,426
94,109
94,398
95,449
95,28
95,350
95,123
96,472
96,180
96,198
96,403
97,478
97,356
97,283
97,345
98,487
98,67
98,362
98,301
98,285
99,415
99,319
99,263
99,132
100,497
100,136
100,310
100,358
100,79
101,160
101,410
101,224
101,457
102,425
102,183
102,436
102,405
103,321
103,469
103,204
103,391
104,442
104,308
104,344
104,382
105,422
105,126
105,389
105,397
106,248
106,317
106,489
106,466
107,293
107,292
107,129
107,490
108,226
108,495
108,255
108,306
108,68
109,411
109,458
109,396
109,254
109,332
110,83
110,432
110,412
110,287
111,474
111,363
111,496
111,59
112,404
112,485
112,385
112,167
113,393
113,460
113,448
113,65
114,380
114,210
114,476
114,246
115,322
115,342
115,313
115,493
115,274
116,424
116,445
116,374
116,400
117,12
117,463
117,1
117,461
117,378
118,328
118,39
118,452
118,486
119,488
119,229
119,494
119,32
120,399
120,480
120,113
120,413
121,390
121,73
121,498
121,481
122,63
122,479
122,491
122,408
122,331
122,26
123,371
123,384
123,482
123,311
123,420
124,151
124,218
124,267
125,290
125,69
125,359
125,11
126,419
126,280
127,56
127,249
127,188
127,271
128,336
128,19
128,149
128,247
129,361
129,5
129,81
129,349
130,386
130,130
130,29
130,186
