volume,class_1,class_2,class_3,class_4
2.08,28,11,45,10
2.05,57,8,38,39
1.79,14,35,68,23
4.76,33,23,68,40
4.35,36,38,31,17
3.21,42,8,2,19
3.19,16,16,40,23
4.82,21,27,14,38
4.65,58,24,24,37
2.69,54,9,28,34
1.82,6,3,31,15
2.87,23,15,53,12
2.59,47,9,38,11
3.24,50,37,0,35
3.62,47,19,5,9
4.65,44,5,60,36
3.32,47,20,63,22
4.56,38,13,19,38
1.88,13,38,71,15
4.28,22,22,67,23
1.3,11,28,13,4
2.44,24,24,46,20
2.51,6,0,12,5
2.22,45,27,7,41
1.93,48,27,58,4
2.11,17,1,32,14
4.56,6,22,51,19
4.39,51,1,6,21
2.83,23,21,48,36
1.95,13,30,39,6
1.57,10,25,58,29
4.48,16,38,60,34
2.95,32,34,49,25
3.18,10,13,40,20
2.3,49,28,20,40
4.65,28,21,32,6
4.64,36,33,45,28
2.46,14,29,70,41
3.1,49,23,36,25
3.21,2,31,58,41
3.73,28,28,46,38
1.43,2,19,62,27
3.33,11,5,2,2
2.93,20,39,43,24
1.05,53,33,13,6
1.49,3,22,45,23
3.59,18,6,50,13
4.96,57,21,53,13
3.66,47,34,25,22
1.42,37,1,40,26
1.1,46,20,71,13
2.35,3,31,39,33
3.18,50,20,39,38
2.86,28,14,4,11
1.13,38,32,54,25
3.0,3,37,62,40
3.05,43,40,57,10
4.5,19,30,48,28
3.93,45,6,0,29
1.61,1,20,20,38
3.39,50,1,29,22
3.82,18,32,48,0
4.62,28,29,19,7
4.24,42,23,8,15
4.29,42,31,66,0
3.4,32,4,10,24
2.24,55,8,69,29
2.91,54,9,60,32
3.72,16,29,21,6
4.87,51,19,10,6
3.05,2,18,29,39
1.64,5,32,68,33
4.18,45,21,41,19
3.74,24,10,21,16
3.85,33,19,47,32
4.96,28,13,68,0
3.25,1,28,19,6
3.4,54,17,14,0
4.02,31,10,53,27
4.91,36,11,61,5
3.7,11,17,11,40
4.65,20,40,8,25
2.84,13,29,50,8
3.61,16,11,47,21
1.55,18,40,69,36
1.19,28,9,42,12
4.78,46,26,55,41
3.3,3,13,48,9
4.21,21,6,1,32
1.65,38,18,3,1
3.18,45,36,42,39
3.19,10,32,70,0
1.62,32,23,59,33
2.31,14,41,40,22
3.09,11,19,14,18
2.28,26,21,4,10
4.25,52,13,56,36
3.15,31,28,15,3
1.18,13,33,31,39
3.52,42,23,49,34
2.93,33,28,47,31
2.29,8,1,63,16
3.97,34,26,60,15
4.21,3,23,33,14
2.93,56,6,7,19
4.65,35,24,43,11
2.41,17,5,21,14
2.07,24,26,58,20
4.12,9,3,36,36
3.46,8,20,20,32
4.55,0,41,46,14
4.83,34,10,56,20
4.9,4,10,55,4
1.98,31,25,62,29
3.9,0,36,4,11
3.69,20,30,17,19
1.65,9,3,31,11
3.8,46,20,7,21
2.92,55,13,37,41
4.7,4,20,50,30
1.17,54,33,35,21
3.16,55,34,1,20
4.07,51,34,27,5
1.01,49,30,50,31
3.82,46,2,8,0
1.75,50,39,60,36
3.22,9,35,24,11
2.51,40,15,4,29
4.03,5,20,59,25
1.08,38,27,55,40
1.43,46,16,20,32
3.32,22,6,24,17
1.82,36,29,42,40
3.84,55,28,14,24
1.86,2,35,1,25
4.07,38,1,15,14
3.85,30,6,66,20
1.64,22,5,16,36
2.89,33,22,65,37
1.6,51,14,71,14
2.78,14,26,11,1
4.77,25,8,10,13
4.09,30,40,37,35
4.2,0,16,68,39
3.02,39,13,6,23
2.85,14,19,35,3
1.97,54,29,21,6
2.55,8,8,57,9
2.88,11,13,24,3
4.09,36,0,55,36
2.28,29,14,10,14
1.09,16,15,67,1
3.69,15,41,0,23
1.6,27,23,30,8
2.66,1,18,71,34
1.02,34,37,48,13
2.01,36,41,25,11
3.66,47,33,6,36
2.05,12,14,49,30
1.52,29,9,54,13
2.64,57,12,53,21
4.83,9,16,1,12
4.88,7,0,18,41
3.42,14,27,55,9
3.78,36,31,54,17
1.78,44,3,11,10
2.05,40,12,57,35
3.07,42,5,68,5
4.83,35,5,25,19
4.5,57,13,14,2
1.86,39,33,41,36
2.21,3,25,26,28
3.51,21,15,67,15
4.94,13,40,51,29
2.29,4,19,71,13
1.86,38,2,44,7
1.66,14,24,48,41
4.05,25,31,6,10
2.76,0,30,26,9
1.13,10,36,14,23
4.47,56,32,25,20
4.75,29,14,31,2
4.09,47,38,15,18
1.08,27,11,13,2
3.28,6,19,23,5
4.22,25,3,27,22
4.96,13,26,0,30
3.14,39,39,5,27
2.82,47,3,67,0
2.76,16,26,0,32
3.09,46,20,52,39
2.04,16,23,45,27
