volume,class_1,class_2
29,0,28
11,0,45
30,0,35
27,0,47
18,0,17
4,0,43
19,1,21
33,1,31
26,1,24
23,1,49
27,1,14
31,1,0
8,1,26
24,1,11
2,1,40
17,2,25
2,2,10
16,2,19
30,2,37
9,2,42
25,2,35
5,3,16
11,4,26
4,4,9
2,4,37
34,4,3
13,5,16
14,5,35
29,5,30
13,6,18
28,6,10
14,6,36
21,7,26
27,7,1
3,7,30
36,8,21
33,8,44
7,8,3
9,8,15
9,9,23
34,9,19
21,9,4
10,9,0
20,10,42
33,11,25
9,11,28
18,11,8
34,12,3
19,12,29
37,12,44
12,12,37
24,13,41
6,13,48
8,13,25
7,13,31
28,13,27
17,13,28
22,13,35
6,14,20
11,14,27
4,15,28
21,15,20
31,15,26
15,15,15
32,15,38
28,15,11
32,16,43
31,16,40
20,16,48
17,16,33
14,16,36
10,17,49
19,17,38
25,17,1
3,17,43
6,17,7
6,17,24
5,17,29
17,18,48
6,19,17
3,19,18
31,19,34
15,19,32
11,19,39
19,19,30
28,19,40
2,20,32
2,20,24
16,20,8
3,20,6
11,21,33
18,21,14
25,22,12
8,22,22
16,22,46
27,22,39
25,22,9
27,22,43
16,22,4
21,22,9
27,22,40
7,23,17
9,23,39
10,23,12
34,23,7
29,24,45
28,24,14
27,25,24
14,26,16
3,26,5
35,27,6
13,28,23
21,28,42
22,28,13
7,29,41
14,29,0
2,29,11
20,29,46
34,29,49
3,30,10
24,30,7
26,30,44
23,30,4
10,30,48
28,30,38
23,31,42
17,31,15
35,31,13
29,32,6
5,32,45
12,32,5
3,32,44
25,32,27
21,32,19
30,33,14
21,33,46
23,34,11
34,34,31
1,34,32
6,34,8
28,34,23
15,34,15
3,34,45
25,35,49
35,35,27
31,35,17
10,35,29
27,35,23
13,36,34
15,36,38
27,36,39
25,36,47
18,36,10
37,36,4
22,37,37
6,37,36
27,37,32
11,37,22
26,38,2
11,38,21
37,38,22
5,39,12
14,39,22
29,39,31
21,40,30
15,40,1
4,40,29
32,41,19
30,41,2
16,41,6
13,42,1
12,42,41
28,42,7
21,43,47
11,43,47
8,43,41
4,43,16
37,43,21
22,43,13
32,44,33
26,44,20
26,44,18
18,45,0
23,45,25
17,45,5
16,45,36
24,45,46
5,45,8
23,45,2
1,45,20
18,46,34
29,46,2
29,46,12
29,47,13
22,47,18
20,48,9
34,48,33
20,48,34
21,48,5
23,49,3
