volume,class_1,class_2
32,0,19
14,0,29
31,0,3
7,0,46
22,0,8
15,0,24
37,1,22
17,1,26
6,1,46
11,1,4
20,1,12
12,1,45
9,1,38
37,1,1
25,1,21
28,1,25
7,1,14
40,1,46
11,2,18
27,2,22
38,2,40
5,2,28
48,2,4
46,2,8
23,2,48
49,3,41
10,3,12
10,3,16
33,3,2
5,3,48
34,3,42
44,3,47
43,4,10
5,4,3
29,4,25
23,4,48
24,4,34
15,4,36
37,4,17
34,5,35
32,5,37
29,5,7
17,5,31
40,5,29
20,5,15
20,5,47
30,5,47
13,5,13
30,5,36
4,5,23
12,5,15
27,5,32
6,6,18
33,6,8
9,6,6
42,6,49
12,6,18
32,6,17
10,6,44
18,7,38
8,7,23
36,7,19
26,7,43
43,7,11
6,7,28
49,7,2
36,7,22
36,7,23
6,7,40
31,8,19
6,8,34
34,8,11
27,8,31
36,8,25
25,9,37
6,9,38
31,9,29
30,9,7
44,9,23
18,9,26
36,9,44
12,10,49
18,10,41
33,10,33
4,10,20
8,10,37
40,10,18
45,10,15
34,10,14
6,10,35
25,10,30
12,11,47
18,11,0
47,11,39
25,11,31
20,12,35
37,12,4
11,12,14
14,12,9
25,12,13
28,12,10
1,12,7
42,12,0
48,12,29
48,12,24
21,12,20
37,13,45
39,13,6
35,13,30
26,13,39
21,13,43
8,13,16
23,13,14
34,13,8
35,13,5
12,13,20
44,14,3
37,14,16
24,14,13
40,14,10
49,14,30
10,14,42
21,15,41
36,15,30
33,15,39
5,15,42
32,15,49
1,15,43
37,16,12
19,16,36
41,16,5
44,16,36
13,16,34
28,16,21
35,16,26
44,16,2
11,16,34
43,16,20
44,16,40
18,17,39
2,17,9
2,17,15
30,17,33
47,17,32
15,17,2
31,17,45
16,17,33
8,17,1
50,18,1
24,18,11
40,18,17
21,18,44
41,19,3
31,19,0
25,19,19
48,19,26
13,19,45
41,19,6
15,20,5
29,20,25
4,21,21
1,21,27
35,21,11
6,21,38
28,21,27
49,21,48
26,21,32
4,21,40
1,21,27
21,21,46
24,21,31
3,21,24
28,22,28
22,22,17
31,22,42
27,22,49
16,22,7
22,22,13
23,22,9
44,22,44
44,22,28
30,23,4
4,23,32
17,23,37
16,23,21
41,23,24
37,23,1
43,23,43
31,23,27
32,23,0
4,23,5
25,23,10
12,23,6
44,24,16
7,24,22
21,24,41
25,24,35
41,24,33
31,24,9
9,24,12
