volume,class_1,class_2
11,0,37
100,0,39
182,0,9
2,0,41
121,0,28
124,0,6
101,0,8
98,0,35
179,0,10
92,0,41
98,0,34
138,0,23
179,0,29
180,0,32
166,0,6
132,0,10
148,1,29
55,1,26
166,1,20
6,1,36
184,1,1
59,1,16
78,1,34
138,1,17
183,1,4
156,1,8
97,1,39
126,2,24
23,2,42
18,2,43
9,2,27
40,2,33
101,2,19
37,2,13
53,2,16
79,2,44
111,2,28
149,2,37
131,2,24
180,2,24
100,2,6
41,2,23
197,2,7
21,3,31
112,3,15
63,3,9
67,3,14
97,3,21
36,3,13
116,3,46
82,3,22
155,3,0
168,3,46
25,3,40
19,3,40
28,3,3
157,3,36
128,3,33
63,3,2
48,3,20
62,3,48
77,3,45
147,3,25
80,3,18
30,3,48
57,3,28
60,3,37
41,3,14
91,4,45
119,4,40
68,4,36
112,4,9
164,4,48
50,4,27
166,4,49
181,4,25
72,4,12
69,4,27
110,4,30
124,4,45
115,4,12
98,4,21
119,4,40
165,4,45
73,4,7
48,4,3
19,4,49
112,4,35
155,4,4
13,4,31
11,4,5
131,4,34
176,4,12
200,4,30
154,4,33
132,5,20
185,5,11
4,5,2
144,5,25
77,5,5
15,5,47
172,5,26
129,5,18
76,5,22
43,5,16
139,5,8
21,5,22
117,5,9
50,5,0
66,5,11
6,5,6
136,5,21
196,5,26
1,5,13
127,5,8
140,5,38
13,5,33
61,5,49
51,5,11
107,5,36
38,5,24
111,6,4
49,6,21
145,6,2
127,6,31
63,6,17
26,6,2
80,6,28
189,6,35
90,6,11
73,6,47
99,6,18
88,6,26
51,6,16
149,6,5
114,6,12
132,6,10
80,6,27
73,6,1
98,6,17
101,6,0
158,6,41
122,6,46
155,6,44
177,6,4
141,6,30
198,6,10
186,6,48
122,6,1
14,6,23
148,7,43
175,7,32
106,7,14
6,7,5
122,7,22
54,7,35
47,7,37
166,7,14
62,7,3
27,7,20
180,7,42
63,7,31
135,7,7
56,7,29
166,8,38
64,8,15
59,8,3
93,8,25
14,8,19
96,8,18
72,8,43
60,8,38
175,8,19
160,8,47
181,8,29
25,8,15
32,8,1
35,8,39
39,8,46
72,8,44
88,8,43
189,8,23
114,8,49
88,8,0
122,8,32
9,8,32
99,8,38
175,9,42
115,9,7
158,9,41
117,9,34
108,9,15
185,9,13
140,9,19
110,9,17
147,9,47
148,9,44
100,9,42
169,9,39
66,9,30
