volume,class_1,class_2,class_3
2.23,30,7,2
4.12,32,3,3
1.95,19,19,15
4.44,20,18,10
2.97,16,13,14
3.66,5,15,15
3.31,14,16,7
1.53,30,9,3
4.96,18,7,2
3.8,26,4,14
3.93,38,11,4
1.83,12,18,5
2.32,21,3,11
3.57,34,17,11
4.57,17,13,14
2.95,21,12,3
2.23,7,18,6
2.35,12,12,5
1.56,21,21,11
4.38,6,15,5
3.76,26,9,14
3.43,36,12,6
3.11,15,11,0
1.98,29,11,13
4.21,4,2,10
2.21,3,13,10
2.36,36,21,4
4.75,10,22,10
1.68,28,3,7
2.48,19,3,6
2.7,19,6,5
4.55,35,20,1
2.6,6,17,2
3.01,1,3,2
3.85,6,13,12
4.36,4,14,0
1.4,39,18,10
1.3,24,5,4
3.51,26,6,6
4.76,7,16,15
2.01,1,14,9
3.54,31,14,1
1.65,13,17,8
2.92,11,4,6
2.62,27,0,0
2.11,33,14,10
4.43,37,16,2
1.4,16,15,13
4.13,21,0,4
1.14,26,3,10
1.63,35,18,7
3.36,14,16,13
1.41,5,19,15
1.21,21,19,14
4.25,26,20,5
3.41,0,9,15
2.05,21,14,12
2.15,18,16,6
1.69,7,19,7
4.85,37,6,5
3.61,40,14,8
4.03,24,7,9
1.39,5,20,14
3.97,24,5,6
2.14,18,7,10
2.58,34,8,14
1.16,21,4,12
4.27,14,19,2
3.5,3,17,3
3.79,3,14,12
2.64,6,14,15
4.46,31,0,3
1.15,21,9,5
3.62,31,21,1
3.58,14,4,2
4.26,31,2,12
2.43,28,17,10
4.25,39,17,6
4.37,4,5,1
3.11,17,3,15
4.58,36,7,14
4.6,31,2,9
1.01,6,1,1
4.8,4,5,4
3.44,7,2,3
2.82,2,13,7
2.67,13,14,11
4.37,35,19,12
4.65,2,2,7
2.44,30,13,1
3.55,6,4,4
3.39,36,10,15
3.25,4,10,2
4.55,21,13,14
3.35,4,17,7
2.71,33,10,1
2.35,4,11,9
4.33,7,0,13
4.51,28,1,0
1.7,38,12,10
2.37,1,17,8
1.7,23,7,7
4.04,39,15,11
1.36,20,9,14
4.14,34,9,3
3.55,2,1,13
4.08,26,16,6
1.78,21,12,5
2.64,0,3,15
4.11,9,6,10
1.41,5,20,11
1.79,39,15,3
4.11,3,4,7
4.24,35,10,13
3.98,4,19,2
4.84,10,7,13
2.61,33,4,8
2.02,18,4,14
2.75,17,3,5
4.99,2,1,1
2.33,37,14,14
4.08,15,20,9
3.31,34,19,13
1.22,26,5,15
1.39,24,0,10
2.07,8,8,7
1.4,5,4,8
1.23,39,10,7
2.93,9,10,3
3.57,28,4,6
4.47,21,1,10
4.01,39,15,14
1.46,30,17,11
3.98,16,6,13
1.28,23,22,15
1.8,15,19,9
4.58,14,4,0
4.84,12,11,10
2.86,8,8,12
3.05,0,2,12
4.53,27,21,14
4.05,29,4,1
4.3,28,19,9
1.32,13,18,7
2.99,7,4,15
1.77,31,0,5
4.33,15,4,13
1.24,13,13,4
4.75,3,16,6
3.51,40,2,12
3.98,31,6,9
