volume,class_1
83,0
23,0
23,0
5,0
77,0
12,0
17,1
94,1
16,1
82,1
8,1
11,1
76,1
8,1
88,2
77,2
17,2
25,2
5,2
82,3
80,3
79,3
15,3
75,3
81,4
24,4
95,4
19,4
83,4
10,4
15,5
75,6
12,6
14,6
10,6
83,6
12,6
22,6
85,6
95,7
92,7
95,7
12,7
12,7
15,7
21,7
95,7
25,7
9,7
23,8
6,8
86,8
93,8
7,8
23,8
96,8
98,9
85,9
81,9
8,9
100,9
13,10
20,10
95,10
7,10
2,10
1,10
25,10
1,10
1,10
82,10
23,10
2,11
2,11
6,11
77,11
23,11
89,11
95,11
13,11
79,12
81,12
98,12
15,12
85,12
92,12
2,12
24,12
15,12
14,13
20,13
20,13
95,13
9,13
5,13
25,13
6,13
98,13
21,13
21,13
6,14
7,14
22,14
98,14
25,14
24,14
8,14
20,14
88,14
6,14
82,14
12,14
24,15
14,15
77,15
17,15
5,15
95,15
88,15
86,15
87,15
9,15
94,16
77,16
95,16
76,16
14,16
92,16
97,16
96,16
9,16
100,16
12,16
5,16
10,17
14,17
18,17
94,17
4,18
83,18
85,18
24,18
22,18
23,18
80,18
95,18
85,18
85,19
4,19
87,19
4,19
86,19
96,19
18,19
23,20
9,20
7,20
91,20
97,20
21,20
4,20
98,20
82,20
15,20
99,20
78,21
100,21
92,21
97,21
3,21
88,21
7,21
95,21
99,21
78,22
77,22
24,22
100,22
8,22
21,22
90,22
85,23
22,23
99,23
6,23
100,23
80,23
86,23
22,23
19,23
83,24
14,24
80,24
7,24
83,24
76,24
6,24
92,24
15,24
14,24
