volume,class_1,class_2,class_3,class_4
2.74,20,12,13,20
3.34,33,25,6,34
4.59,6,14,24,8
4.97,5,23,6,22
3.05,23,16,0,19
1.93,7,21,13,16
4.37,21,9,28,18
3.59,10,16,25,6
3.34,7,14,13,33
3.27,0,14,25,15
4.03,20,27,3,10
2.86,29,19,14,10
2.35,31,27,8,21
3.1,31,0,21,7
3.4,20,5,5,9
1.74,7,12,22,21
3.13,3,12,16,3
4.8,13,19,17,10
3.09,7,27,17,30
2.75,3,19,1,16
4.99,25,13,25,34
2.17,6,15,5,7
3.84,11,19,13,30
2.25,19,3,22,17
4.86,0,26,25,26
3.48,26,8,27,4
1.03,26,19,26,32
1.82,24,24,12,25
1.8,25,6,2,8
2.09,14,19,26,8
2.77,12,25,15,12
3.44,27,5,10,0
2.78,30,2,2,10
1.45,11,1,1,11
3.85,28,18,14,21
2.22,1,13,18,24
4.87,33,20,5,33
4.46,29,4,26,27
3.73,0,12,14,27
2.88,2,15,19,5
2.92,0,26,1,26
4.9,3,4,19,2
3.23,30,17,0,11
1.87,5,26,23,12
3.79,6,6,22,30
4.53,29,18,4,0
1.57,31,8,13,18
3.03,29,23,11,34
4.83,4,1,23,23
3.98,32,6,2,26
2.23,24,1,0,25
1.52,33,5,10,2
3.85,2,2,15,18
4.68,14,0,2,26
4.47,29,8,0,28
3.86,12,6,6,17
1.87,21,10,27,22
1.99,28,24,20,23
3.8,21,12,11,28
2.02,27,1,12,12
4.64,15,8,19,33
2.47,3,2,23,18
1.77,13,3,15,5
1.06,28,20,18,30
1.39,10,16,9,19
2.23,13,4,7,15
1.23,11,3,18,7
2.27,33,16,7,16
3.58,2,18,5,32
3.44,0,21,26,14
2.88,7,1,5,20
3.82,29,16,24,4
3.96,13,5,5,26
4.78,28,5,8,3
1.58,7,27,6,20
4.09,32,26,17,1
2.82,23,8,10,7
4.12,22,24,10,32
3.28,2,14,20,29
1.65,28,8,25,24
4.76,30,10,1,3
4.04,5,15,9,26
1.66,3,25,17,17
1.29,4,6,16,0
3.48,5,22,22,6
2.29,27,4,8,23
4.79,16,8,1,3
2.44,25,14,18,7
1.95,31,6,25,1
4.45,13,5,28,5
3.59,17,19,14,33
1.06,28,12,11,0
2.24,23,20,12,33
3.13,16,8,0,22
4.36,4,1,13,3
4.99,2,14,16,34
1.25,32,11,11,15
3.66,5,17,27,7
1.89,17,10,5,28
4.04,22,22,2,9
1.17,15,3,0,5
3.93,19,4,17,15
1.85,31,14,7,5
1.32,17,23,17,7
1.31,2,15,8,23
3.13,29,14,7,0
1.07,11,14,0,34
4.0,0,13,7,30
2.15,4,3,16,27
4.23,5,13,21,19
1.9,5,0,24,18
2.94,15,20,16,7
2.49,28,21,6,23
3.57,16,13,10,19
4.56,22,15,16,27
3.69,32,16,20,33
2.77,21,9,14,26
4.27,24,7,16,9
1.15,0,1,28,6
2.4,34,16,5,30
2.2,23,2,27,16
4.84,30,9,13,29
1.38,1,24,23,26
3.06,5,2,21,11
1.51,14,21,15,3
1.6,15,1,17,18
3.91,30,11,14,7
4.44,34,2,7,7
3.42,6,0,12,26
3.19,10,9,26,13
1.68,25,13,19,9
2.81,16,24,9,32
1.55,15,27,21,15
1.89,23,9,10,21
3.34,34,22,10,28
2.88,20,8,13,25
3.6,20,24,12,4
4.71,13,18,24,2
4.03,24,12,9,27
2.62,12,25,3,29
1.15,1,16,20,26
3.29,28,15,28,6
3.31,14,9,5,10
1.52,11,22,7,11
1.82,33,27,6,24
4.05,5,14,9,22
1.83,29,21,1,5
1.45,16,22,23,31
4.89,24,15,4,5
3.29,10,4,19,16
4.74,28,4,19,34
1.12,27,12,20,33
2.26,13,10,14,15
1.83,24,19,27,26
4.54,4,5,16,33
4.73,3,20,9,3
3.05,26,6,15,28
4.43,29,0,14,32
2.26,10,9,6,21
3.77,9,22,23,10
2.52,22,6,26,28
1.37,22,0,3,9
3.17,31,14,5,16
4.02,9,14,0,2
4.67,23,8,3,3
2.94,18,4,4,12
1.98,27,25,27,2
1.06,30,25,26,22
4.22,14,3,28,29
1.72,4,2,15,13
1.61,32,22,18,21
3.68,0,22,12,14
2.25,19,21,17,19
