volume,class_1,class_2
1,0,6
33,0,2
16,0,1
35,0,8
28,0,1
34,0,0
7,1,0
25,2,9
23,2,1
12,3,5
17,3,6
33,3,8
24,3,7
33,3,2
17,4,6
15,4,9
30,4,9
30,5,8
17,5,3
11,5,3
10,5,7
15,5,4
22,5,9
34,6,7
4,6,1
35,6,4
23,6,7
35,6,2
1,6,2
16,7,1
13,7,7
28,7,2
33,7,4
34,7,1
37,8,0
18,8,8
12,9,5
12,9,3
29,9,7
1,9,4
27,10,4
1,11,5
13,11,6
37,11,2
37,11,5
32,12,7
19,12,2
14,12,5
23,12,9
29,12,2
11,12,1
23,13,0
10,14,6
21,14,9
20,14,7
10,14,7
1,15,3
10,15,7
4,15,6
12,15,0
14,15,0
36,15,5
8,16,3
14,16,8
15,16,7
33,16,8
15,17,9
13,17,2
21,17,0
15,17,4
27,17,6
32,17,5
15,18,3
18,18,8
6,18,4
9,18,1
4,19,9
27,19,1
28,19,8
12,19,1
21,19,0
10,19,8
37,20,3
5,20,8
20,20,9
22,20,8
13,21,1
20,21,4
36,21,4
15,22,2
26,22,0
28,22,8
10,23,8
22,23,1
37,23,6
28,24,7
35,24,4
23,24,1
12,25,1
23,25,5
23,25,5
11,25,4
16,25,2
9,26,2
6,26,4
17,26,2
23,27,8
4,27,3
4,27,4
12,28,6
21,28,4
21,28,5
16,28,0
29,29,3
1,29,9
34,29,5
1,29,9
23,30,9
5,30,8
35,30,0
30,30,7
16,30,7
15,30,7
30,31,0
4,31,6
27,31,2
9,31,0
5,31,3
15,32,9
1,32,3
24,32,1
35,32,6
15,32,3
25,33,5
18,33,8
21,33,5
34,34,2
3,34,3
34,34,9
27,35,4
31,35,4
10,35,6
33,35,3
36,35,1
23,36,4
20,36,6
26,36,2
25,36,5
22,36,0
31,36,1
14,37,4
10,37,8
29,37,9
12,38,2
10,38,9
30,38,0
34,38,2
17,39,0
5,39,6
25,39,9
14,39,6
15,39,0
35,39,3
10,40,3
30,40,5
16,40,0
2,41,5
13,41,6
27,42,2
3,42,3
13,42,1
36,42,7
27,43,5
18,43,3
15,43,2
21,44,9
16,44,4
22,44,8
2,44,8
1,45,6
4,45,6
22,45,4
30,45,7
26,45,6
3,46,7
8,46,9
13,46,7
8,47,3
23,47,5
28,47,0
5,47,8
7,47,5
15,47,3
17,47,5
35,48,6
5,48,1
24,48,1
33,48,7
17,48,0
1,49,9
