volume,class_1,class_2
27,0,3
119,0,3
138,0,4
28,0,2
119,0,7
37,0,1
144,0,5
148,0,2
20,0,5
149,0,2
36,0,9
140,0,4
30,0,0
133,0,7
30,0,7
17,0,6
17,0,2
17,0,6
123,0,4
135,0,0
129,0,3
31,0,8
147,0,1
12,0,8
13,1,3
12,1,7
134,1,7
10,1,5
28,1,4
118,1,8
32,1,8
21,1,0
7,1,4
125,1,9
147,1,8
34,1,1
12,1,2
143,1,0
120,1,8
145,1,6
11,1,5
137,1,3
10,1,1
30,2,9
112,2,9
127,2,7
11,2,0
128,2,0
144,2,9
117,2,2
115,2,3
1,2,4
9,2,3
31,2,0
17,2,7
119,2,3
20,2,2
36,2,3
139,2,7
1,2,6
142,2,5
129,2,9
146,2,5
28,2,1
136,3,1
3,3,9
143,3,3
5,3,4
5,3,0
138,3,0
134,3,6
147,3,2
148,3,3
133,3,6
4,3,9
150,3,9
119,3,4
31,3,0
112,3,9
141,3,5
2,3,8
22,4,6
3,4,6
129,4,7
22,4,5
132,4,4
25,4,6
126,4,7
27,4,1
34,4,4
29,4,5
126,4,4
23,4,9
150,4,8
127,4,5
131,4,6
28,4,1
147,4,7
142,4,1
143,4,2
30,4,7
2,4,2
112,5,1
12,5,9
141,5,8
125,5,6
112,5,0
29,5,2
1,5,8
19,5,4
20,5,0
13,5,1
118,5,8
119,5,5
114,5,3
6,5,4
128,5,7
16,5,3
114,5,2
127,5,4
6,6,6
140,6,5
3,6,4
15,6,1
12,6,7
10,6,0
15,6,8
121,6,2
36,6,9
149,6,8
150,6,1
130,6,2
2,6,7
129,6,2
26,6,5
133,6,0
150,6,8
16,6,5
149,6,6
17,7,6
139,7,3
27,7,1
28,7,7
25,7,2
141,7,9
130,7,7
143,7,8
6,7,6
144,7,0
145,7,6
150,7,1
147,7,8
6,7,0
146,7,1
136,7,4
28,7,2
5,7,5
29,7,7
125,7,1
142,7,4
135,8,8
12,8,3
142,8,0
5,8,6
138,8,2
137,8,5
37,8,9
137,8,9
4,8,0
22,8,3
120,8,6
141,8,3
24,8,5
137,8,1
27,8,8
123,8,4
134,8,9
37,8,3
1,8,4
149,8,8
23,8,2
33,8,5
29,8,9
116,8,9
19,8,5
18,8,7
131,9,0
35,9,6
11,9,1
143,9,7
129,9,5
123,9,0
33,9,2
29,9,6
11,9,8
27,9,4
34,9,3
5,9,1
138,9,3
145,9,9
