volume,class_1,class_2
71,0,43
87,0,29
31,0,0
93,0,15
94,0,25
60,0,13
34,0,47
80,0,19
67,0,15
97,0,12
36,0,33
24,0,37
68,0,0
30,0,38
6,0,30
57,0,40
130,0,19
138,0,42
138,0,12
15,1,33
65,1,21
40,1,31
89,1,49
16,1,16
129,1,30
60,1,6
8,1,48
111,1,30
144,1,40
77,1,2
88,1,46
47,1,32
85,1,40
19,1,7
117,1,17
70,1,8
118,1,44
104,1,25
115,1,10
138,1,6
70,1,41
119,2,19
115,2,29
95,2,32
102,2,30
143,2,47
63,2,24
146,2,44
75,2,14
50,2,25
53,2,18
103,2,23
110,2,9
99,2,32
129,2,16
143,2,36
128,2,36
136,2,11
88,2,25
115,3,18
107,3,13
103,3,21
28,3,37
22,3,47
148,3,34
105,3,33
106,3,1
96,3,14
40,3,41
49,3,4
26,3,4
129,3,2
67,3,24
9,3,43
138,3,45
33,3,34
134,3,31
26,3,1
132,3,15
19,3,37
148,3,4
52,4,46
33,4,20
78,4,38
108,4,26
67,4,3
47,4,28
52,4,27
11,4,34
30,4,41
59,4,12
109,4,11
15,4,3
4,4,5
27,4,10
59,4,48
115,4,18
137,4,3
64,4,10
17,4,7
113,4,11
122,4,8
4,5,29
61,5,17
77,5,16
42,5,20
26,5,27
58,5,23
85,5,5
71,5,20
2,5,15
82,5,49
5,5,14
93,5,2
51,5,19
105,5,28
92,5,41
146,5,12
36,5,7
98,5,5
8,5,42
47,5,28
91,5,35
121,5,37
145,5,8
140,5,22
112,5,21
150,5,49
93,5,23
140,6,9
33,6,0
15,6,22
112,6,17
18,6,26
102,6,49
60,6,22
68,6,26
74,6,31
3,6,16
126,6,31
99,6,22
74,6,45
106,6,24
28,6,26
13,6,46
43,7,44
69,7,18
146,7,43
20,7,3
85,7,23
76,7,13
12,7,21
142,7,36
129,7,4
146,7,14
12,7,32
83,7,17
16,7,13
90,7,35
50,7,1
22,7,46
121,7,48
147,7,39
51,7,34
101,7,35
92,7,38
55,8,38
73,8,42
22,8,28
36,8,6
40,8,35
41,8,48
52,8,6
86,8,2
101,8,11
109,8,9
100,8,10
11,8,24
56,8,47
66,8,1
45,8,42
102,8,29
51,8,8
45,8,5
48,8,45
93,8,7
64,8,36
120,9,39
16,9,43
84,9,39
75,9,27
19,9,33
127,9,39
9,9,20
73,9,0
55,9,44
148,9,40
83,9,9
73,9,45
80,9,27
