volume,class_1
11,0
32,0
37,0
11,0
29,0
50,0
7,0
17,0
49,0
31,0
13,0
12,0
12,0
21,0
13,0
33,0
28,0
6,0
49,0
45,0
22,0
27,1
19,1
4,1
5,1
8,1
48,1
23,1
8,1
18,1
13,1
30,1
34,1
14,1
7,1
2,1
6,1
46,1
50,1
31,2
21,2
36,2
37,2
39,2
33,2
50,2
40,2
47,2
20,2
15,2
5,2
16,2
10,2
46,2
31,2
17,2
19,2
13,2
16,2
5,2
44,2
17,3
27,3
50,3
23,3
50,3
38,3
41,3
21,3
7,3
37,3
21,3
41,3
15,3
15,3
5,3
42,3
6,3
11,3
40,3
29,3
24,3
37,3
37,4
39,4
49,4
32,4
8,4
32,4
7,4
10,4
45,4
15,4
23,4
37,4
35,4
21,5
50,5
7,5
18,5
19,5
3,5
7,5
2,5
13,5
3,5
28,5
16,5
32,5
49,5
6,5
16,5
43,5
40,5
29,5
21,5
6,5
23,6
28,6
38,6
18,6
44,6
42,6
47,6
39,6
33,6
7,6
6,6
42,6
34,6
46,6
46,6
38,6
49,6
3,6
32,6
18,6
42,6
2,6
33,6
40,6
36,7
36,7
45,7
8,7
2,7
18,7
35,7
43,7
29,7
7,7
35,7
8,7
22,7
39,7
21,7
21,7
14,7
34,7
27,7
29,7
19,8
4,8
43,8
42,8
47,8
36,8
18,8
3,8
17,8
42,8
15,8
50,8
4,8
28,8
37,8
15,8
16,8
47,8
11,8
47,9
27,9
8,9
7,9
36,9
40,9
14,9
22,9
49,9
7,9
41,9
3,9
10,9
17,9
2,9
22,9
12,9
32,9
45,9
37,9
