volume,class_1,class_2,class_3,class_4,class_5
2.2,10,3,7,5,23
2.55,8,7,4,3,13
2.84,5,6,12,13,0
2.3,3,7,8,12,11
3.21,5,6,12,7,9
3.1,17,4,5,13,16
4.97,4,9,0,6,8
1.87,10,2,11,10,23
3.17,12,1,1,5,17
2.84,9,9,14,6,5
3.1,1,0,7,0,9
3.2,17,11,8,7,4
4.95,7,6,12,11,16
2.47,15,7,3,10,11
3.65,15,10,9,8,6
4.19,14,7,11,2,10
2.87,15,4,10,12,15
3.39,3,5,14,2,13
4.06,2,11,10,4,20
4.69,10,2,2,8,6
1.58,9,7,14,13,17
2.71,2,6,6,9,1
3.1,12,2,7,2,1
4.92,6,0,8,2,4
1.91,0,3,12,5,2
1.32,10,11,8,13,22
1.13,1,7,6,1,12
4.82,9,4,0,3,11
3.38,11,0,9,13,1
1.75,13,5,0,11,1
3.32,9,1,2,0,11
4.15,14,8,11,0,10
4.39,13,1,3,3,1
2.05,2,2,5,7,14
2.92,9,6,9,3,13
4.52,1,0,9,6,11
3.49,17,4,5,5,5
4.28,5,5,14,2,23
4.1,1,6,7,3,6
2.62,2,4,11,9,5
2.62,11,8,11,2,18
4.58,2,3,4,11,9
1.85,3,1,13,5,20
4.93,17,4,14,7,23
3.16,4,1,12,7,6
4.73,12,11,8,4,16
2.25,4,7,13,0,13
3.35,9,1,5,8,6
1.73,4,1,12,3,21
1.99,8,10,2,11,2
3.51,4,3,9,13,16
4.89,4,6,10,2,7
1.63,8,3,12,9,15
2.62,14,1,13,5,15
1.19,4,6,2,9,19
1.84,9,7,11,8,23
1.66,14,3,13,10,20
2.51,11,5,10,3,1
3.32,9,4,2,5,20
1.71,11,6,9,11,8
2.26,11,1,14,6,3
2.51,17,2,8,2,7
3.36,15,5,10,7,7
3.24,1,5,9,13,7
4.6,14,1,3,6,12
3.57,8,6,14,2,24
1.56,7,2,2,12,17
3.15,12,5,5,4,9
1.08,6,8,10,1,12
2.87,8,6,9,2,18
1.08,3,11,13,13,11
5.0,3,9,10,9,3
4.07,9,0,3,13,2
1.15,4,1,1,1,14
1.24,12,3,2,11,20
1.48,4,10,8,2,2
1.24,4,0,12,5,9
4.13,7,0,13,9,10
4.09,12,9,1,8,17
2.72,15,5,8,7,7
1.41,15,8,2,4,15
1.91,12,7,11,7,6
1.47,11,10,8,9,23
2.43,2,1,9,13,24
3.26,0,6,4,2,5
3.29,4,7,0,12,23
1.95,13,8,7,7,8
1.25,4,10,12,9,17
3.53,2,2,1,2,2
2.82,2,3,0,3,2
