volume,class_1,class_2,class_3,class_4
3.02,67,30,25,8
1.89,25,47,53,37
4.09,36,9,3,5
4.87,7,39,39,33
1.65,30,17,18,37
1.52,77,48,20,34
3.57,24,0,38,15
4.46,39,7,14,26
2.16,46,59,38,18
4.8,69,26,8,21
4.18,58,37,53,29
4.49,59,32,19,6
1.06,2,21,25,29
2.6,1,24,45,0
1.47,34,37,27,26
3.73,79,34,4,35
4.91,83,33,35,32
2.88,30,59,49,14
2.72,27,29,0,32
3.16,40,22,26,28
3.44,71,51,15,37
3.99,0,37,26,5
3.13,84,45,41,14
1.62,36,26,38,35
2.42,24,45,33,33
4.04,76,25,7,37
2.6,65,15,24,1
1.09,74,40,2,9
3.47,76,28,7,20
3.7,5,4,30,25
3.23,75,25,51,19
4.65,45,44,10,14
3.18,79,40,18,31
4.34,63,40,5,14
4.89,35,60,37,6
2.46,33,7,3,32
2.92,9,52,6,30
4.31,22,37,16,35
2.5,1,29,54,7
3.88,58,0,17,9
4.39,74,29,23,3
4.87,41,36,20,21
3.46,13,4,37,31
1.59,30,15,23,20
3.97,4,43,41,23
2.47,48,44,0,25
2.71,54,9,8,9
4.64,11,44,32,35
3.98,36,43,5,29
4.42,62,59,49,33
2.68,29,54,15,27
4.81,5,45,21,30
2.01,7,50,17,29
1.1,35,39,20,2
3.65,43,49,22,28
1.95,38,30,29,14
2.86,37,15,51,6
3.06,32,44,17,23
1.31,82,12,35,0
3.57,43,49,33,24
2.65,70,35,11,10
3.05,20,25,23,20
3.89,63,14,39,23
2.46,65,30,53,18
3.66,57,1,41,35
4.24,41,45,55,10
3.63,14,7,11,24
2.53,21,7,42,4
4.98,49,44,25,26
1.71,10,15,29,19
1.5,73,8,41,32
4.31,81,1,4,6
4.43,17,30,7,29
4.08,13,52,41,6
3.44,76,32,49,7
4.61,42,17,33,15
2.93,36,13,6,31
1.79,79,31,41,26
1.03,2,38,39,12
2.02,47,6,49,38
2.9,73,47,39,10
1.34,7,58,22,10
3.41,20,21,2,3
3.19,24,43,13,16
1.31,83,57,42,8
4.18,77,23,35,0
1.99,71,37,52,37
3.11,25,6,25,25
3.86,82,41,53,34
3.37,4,1,44,15
3.92,6,50,37,30
3.62,4,4,18,8
1.61,5,18,14,4
1.95,3,16,40,26
3.92,7,57,55,17
4.68,14,10,18,19
3.86,51,46,27,26
4.06,79,28,11,8
4.91,42,47,36,6
4.43,82,57,41,9
4.6,51,45,30,38
