volume,class_1,class_2,class_3
83,0,48,5
16,0,38,0
5,0,4,3
85,0,8,1
19,0,32,4
13,0,26,9
92,0,21,6
83,0,25,6
24,0,43,8
23,0,1,7
2,0,14,3
9,0,30,7
8,0,2,1
23,0,19,4
9,0,16,9
90,0,14,1
5,0,35,8
13,0,37,0
92,0,15,4
91,0,17,1
98,0,24,7
11,0,19,2
17,0,1,9
11,0,28,0
75,0,27,6
85,1,42,8
25,1,31,6
98,1,5,7
13,1,14,9
90,1,22,2
8,1,40,8
22,1,2,6
87,1,15,9
100,1,27,8
95,1,38,5
6,1,11,0
91,1,41,5
79,1,48,7
78,1,46,3
23,1,15,5
79,1,10,0
22,1,28,4
24,2,2,5
90,2,38,9
18,2,41,5
15,2,18,8
93,2,26,4
75,2,24,3
23,2,29,0
22,2,9,0
79,2,32,8
17,2,5,9
18,2,42,2
21,2,28,9
14,2,45,2
24,2,9,2
88,2,31,6
1,2,7,2
18,2,20,4
6,2,33,3
13,2,32,1
16,2,37,5
85,2,43,1
13,2,27,2
98,2,25,5
23,2,12,2
82,2,33,6
18,3,21,3
21,3,4,0
19,3,0,8
78,3,12,4
21,3,5,2
15,3,13,2
95,3,0,0
6,3,21,5
90,3,17,5
90,3,17,7
81,3,44,2
77,3,3,8
16,3,46,4
10,3,10,3
94,3,23,7
80,3,11,2
7,3,13,8
80,3,11,8
6,3,3,7
19,3,42,1
6,3,0,6
75,4,33,0
5,4,47,5
20,4,16,8
94,4,36,5
89,4,44,9
85,4,22,2
13,4,23,7
90,4,48,2
14,4,45,7
87,4,8,0
18,4,34,7
21,4,29,6
24,4,16,2
8,4,7,4
75,4,11,8
12,4,15,9
77,4,28,1
86,4,37,5
84,4,20,7
78,4,34,3
99,4,6,1
25,5,46,6
82,5,25,3
17,5,19,6
90,5,20,5
12,5,45,1
82,5,36,7
79,5,35,9
95,5,13,3
77,5,1,3
5,5,35,9
76,5,34,8
99,5,1,4
1,5,3,3
82,5,18,8
10,5,48,5
92,5,31,6
13,5,6,1
90,5,29,6
6,5,20,3
9,5,49,0
21,5,40,2
5,6,22,4
96,6,0,4
25,6,47,4
3,6,25,6
11,6,18,1
1,6,47,0
98,6,43,0
99,6,42,4
90,6,31,8
18,6,9,3
22,6,26,0
92,6,30,9
23,6,41,7
4,6,8,4
11,6,39,1
98,6,34,3
83,6,44,2
8,6,8,5
93,6,7,3
22,6,41,6
18,7,22,9
1,7,16,0
89,7,30,1
91,7,44,1
84,7,35,3
84,7,23,0
91,7,9,2
14,7,21,6
18,7,2,9
79,7,38,5
83,7,30,0
7,7,40,3
2,7,12,7
25,7,24,4
99,7,39,7
85,7,36,0
83,8,10,3
86,8,49,7
90,8,43,7
78,8,46,6
9,8,18,0
7,8,7,1
13,8,37,1
95,8,26,1
93,8,13,5
1,8,6,9
1,8,39,4
99,8,14,8
25,8,10,6
78,8,49,7
2,8,49,1
100,8,45,7
3,8,47,8
83,8,3,6
87,8,27,4
93,8,24,9
85,8,40,9
95,8,33,6
18,9,6,5
6,9,23,8
12,9,17,8
83,9,4,4
24,9,5,9
5,9,19,2
97,9,39,4
87,9,32,2
95,9,29,5
95,9,4,9
83,9,12,3
6,9,36,1
