volume,class_1,class_2,class_3
3.83,44,55,87
3.36,41,8,38
2.62,11,1,32
1.05,64,28,83
4.66,1,29,13
4.53,5,59,24
2.49,7,39,89
1.31,2,3,27
2.04,4,54,4
3.01,21,4,1
1.11,19,20,43
2.16,63,27,74
3.77,64,0,18
2.23,16,76,79
1.08,66,15,30
2.07,14,3,12
4.6,39,69,64
4.14,31,36,52
1.01,61,70,60
1.91,30,52,36
4.35,5,30,71
1.79,7,34,59
1.83,54,16,56
1.51,26,30,43
4.59,37,37,1
2.77,20,49,62
3.19,64,59,28
4.62,8,76,33
2.75,51,45,7
2.53,34,32,62
2.56,41,4,83
1.42,19,69,53
3.51,15,72,92
1.84,55,21,35
2.48,20,55,51
2.81,63,8,17
2.94,42,47,35
2.16,69,54,40
3.65,45,8,84
4.05,66,55,40
1.49,10,66,2
2.41,4,53,76
3.31,36,8,2
2.97,50,48,56
3.65,17,63,23
1.22,40,34,85
2.11,62,66,3
3.26,2,68,17
4.73,40,8,43
4.13,42,14,36
2.51,33,41,76
3.82,4,29,34
4.58,60,50,2
1.73,27,14,63
3.42,21,5,16
4.93,48,70,78
2.73,60,51,47
1.42,62,45,65
4.74,36,1,8
2.68,43,8,54
4.4,18,47,10
1.27,39,72,75
4.21,44,2,13
1.44,62,66,36
3.86,9,73,58
3.37,19,5,6
4.26,43,57,21
3.31,37,52,5
4.59,9,4,26
4.41,34,48,18
1.13,50,21,89
1.75,45,76,14
1.42,41,25,54
3.37,66,0,1
2.52,52,57,48
3.13,66,8,42
1.25,12,4,67
2.47,17,21,79
3.59,31,16,22
2.55,1,57,50
3.66,60,17,44
1.3,40,67,79
3.74,4,74,44
4.29,60,4,24
3.65,47,40,65
4.51,5,27,53
3.77,23,20,7
1.07,35,40,10
3.43,56,0,5
3.3,4,22,29
3.43,49,59,83
3.22,36,25,5
4.2,1,8,2
1.12,5,32,6
4.52,44,60,7
2.55,55,35,60
4.79,51,75,21
2.1,17,24,52
1.27,23,61,84
3.94,43,3,33
3.11,9,34,37
1.22,66,4,38
1.22,2,54,41
2.94,61,66,55
1.77,27,4,40
2.09,23,3,27
3.54,1,12,79
1.61,55,23,20
2.33,18,34,13
4.73,35,68,85
1.08,51,17,51
3.97,40,39,85
4.75,41,55,75
2.78,8,69,23
1.22,32,18,3
1.97,41,74,43
4.36,47,65,47
1.87,31,69,37
1.06,3,19,2
3.11,36,32,1
1.87,26,74,64
3.28,42,11,22
4.36,49,69,79
4.8,15,33,39
4.43,34,38,84
2.05,19,63,60
3.09,32,71,23
1.3,15,15,16
3.25,54,68,8
2.05,69,69,72
2.99,19,3,5
1.45,52,66,34
1.04,45,6,88
1.25,22,29,25
2.22,34,4,10
4.07,34,38,3
3.07,70,68,16
1.24,17,18,76
1.43,66,67,1
1.32,7,12,84
1.26,44,59,10
4.09,16,21,10
4.12,48,64,79
3.56,7,41,18
4.86,36,23,16
2.01,38,16,1
3.19,32,7,43
4.13,59,57,32
3.47,9,15,10
2.43,19,32,63
2.76,42,59,52
4.76,13,38,82
2.61,60,31,52
3.82,57,44,84
4.45,51,12,80
3.33,63,51,35
1.25,26,31,67
2.32,11,1,81
2.16,57,19,14
1.62,0,52,56
4.12,68,4,4
1.88,32,47,82
2.75,1,50,42
3.0,28,38,78
4.6,27,37,37
1.92,1,75,73
3.31,67,10,53
4.6,64,61,47
3.84,10,11,87
1.45,40,41,70
2.01,39,52,69
1.95,21,29,17
3.33,46,29,88
2.82,66,6,88
4.37,5,19,87
2.76,62,2,7
2.6,39,13,38
2.0,54,63,22
3.06,32,44,89
1.06,62,6,60
4.82,31,14,86
3.38,43,46,1
1.94,39,10,68
4.56,25,49,85
1.88,32,57,70
2.67,68,0,43
2.96,35,18,44
2.07,11,34,89
3.55,3,29,87
4.68,44,55,50
1.89,48,34,54
1.7,24,57,53
4.53,63,22,34
4.9,15,65,28
4.06,23,40,15
1.2,10,16,83
3.97,6,17,38
2.45,11,30,85
1.35,55,48,35
2.29,40,72,79
2.09,1,23,24
1.21,56,20,81
2.94,25,3,91
1.13,11,5,82
4.51,46,59,55
1.99,18,46,13
4.23,30,38,39
4.47,65,30,79
1.41,48,13,73
4.56,17,53,50
4.05,35,14,23
1.93,49,53,67
1.45,48,23,35
4.33,69,58,71
1.43,66,21,62
1.79,54,54,34
2.19,27,19,82
3.19,36,0,73
1.08,67,69,46
1.38,58,48,29
4.35,42,5,94
2.39,40,45,22
1.8,35,22,64
2.1,58,49,10
3.67,1,23,4
4.04,8,73,14
1.76,31,5,51
4.49,21,8,11
2.64,17,74,71
4.24,30,19,81
4.55,8,39,16
1.63,27,50,0
4.57,2,51,81
2.48,67,66,20
2.62,68,23,70
1.63,53,77,1
4.45,46,27,76
2.01,5,50,55
1.0,63,14,22
3.38,49,36,35
1.25,20,47,69
2.82,54,14,73
4.48,58,66,49
3.59,51,3,35
2.63,62,0,15
4.3,51,27,2
2.95,22,37,16
1.09,62,36,93
4.1,29,41,13
1.55,62,58,7
4.65,29,34,64
3.0,67,22,60
1.59,11,13,55
3.29,6,38,18
3.98,29,46,37
3.67,54,64,8
2.22,26,77,2
1.75,48,49,49
2.5,67,34,15
4.75,15,69,48
4.72,54,35,48
2.02,55,8,81
4.54,9,60,91
1.33,70,42,91
1.69,49,67,7
4.1,25,64,80
1.94,7,76,25
3.3,29,75,13
4.55,52,52,74
3.55,42,35,87
1.73,62,75,27
3.46,68,24,48
1.04,38,37,12
1.52,67,30,24
2.45,27,73,52
4.6,67,71,3
3.95,9,50,18
4.86,23,30,48
2.83,11,50,42
1.94,44,16,52
1.66,40,40,74
4.77,65,47,64
2.5,30,46,14
3.51,51,5,28
3.13,33,31,91
2.77,18,49,44
2.37,58,24,52
3.23,19,64,94
2.15,26,9,69
1.87,68,41,5
2.18,51,23,53
3.05,22,71,75
1.61,20,74,18
4.53,60,23,3
1.89,68,55,59
1.66,70,14,90
4.62,67,8,71
3.48,66,24,93
3.26,17,4,60
4.34,59,32,7
2.18,17,0,63
4.16,54,65,11
4.41,31,51,19
1.18,48,67,88
1.66,64,28,53
4.46,7,49,58
4.06,38,7,60
2.02,27,72,49
1.59,7,69,65
2.99,35,61,81
4.7,45,11,48
4.36,53,71,11
1.69,17,43,80
1.97,32,26,0
3.14,67,50,69
1.73,38,38,20
3.79,35,66,19
3.82,12,53,27
2.23,16,6,63
4.89,52,75,85
3.99,11,74,8
2.08,29,47,3
4.05,11,74,0
2.47,3,65,40
2.0,54,31,25
3.07,38,63,19
4.1,11,49,35
4.58,20,25,26
