volume,class_1,class_2,class_3,class_4
2.29,8,7,3,19
3.31,2,9,0,5
2.61,20,8,9,24
1.61,8,20,5,1
2.43,2,22,17,14
3.85,2,8,16,8
4.5,17,17,18,23
1.18,14,15,5,15
4.73,9,13,11,6
2.65,24,3,8,29
2.45,11,10,15,12
2.02,17,8,18,33
3.87,21,8,0,9
3.76,15,0,17,0
3.58,24,11,15,8
2.77,2,5,7,27
3.31,8,15,1,33
1.82,2,4,7,14
1.56,24,22,6,25
4.52,18,16,3,23
2.83,1,21,13,33
2.51,13,9,1,2
2.49,18,17,15,21
4.93,10,23,3,14
2.49,4,3,6,9
2.14,1,15,7,6
1.05,15,0,2,27
1.04,7,9,5,25
2.91,7,12,12,29
1.99,14,6,1,17
1.98,0,18,13,27
4.2,16,19,11,33
3.58,7,23,5,26
4.94,5,6,16,30
1.8,8,5,2,32
2.69,20,11,11,15
4.75,12,17,3,5
4.01,20,18,0,20
3.78,4,2,1,12
3.8,14,22,4,10
4.54,1,22,13,20
4.95,2,0,14,2
2.54,12,3,10,7
1.33,8,9,11,25
3.9,6,14,16,24
3.49,19,7,0,19
4.88,17,22,8,15
2.66,22,14,4,16
1.6,20,7,11,21
2.06,1,3,14,12
3.65,23,1,11,1
1.73,15,15,4,4
1.17,0,19,14,19
4.26,2,2,17,5
2.51,0,9,10,15
4.02,9,11,3,26
3.03,0,13,4,32
4.44,16,17,15,19
2.11,0,20,0,28
3.05,20,20,8,12
4.11,9,2,1,14
4.19,11,17,0,4
4.19,6,16,1,5
4.96,3,1,15,17
4.91,16,23,5,1
4.14,17,23,11,25
2.05,4,12,16,32
4.6,20,10,16,21
1.98,14,16,17,24
4.84,10,13,2,23
2.86,9,19,11,29
2.81,3,9,8,26
3.92,22,7,4,5
1.62,11,14,12,5
4.04,1,12,17,9
3.41,9,18,2,8
1.48,11,2,13,22
2.45,0,5,1,9
4.76,13,5,18,27
2.29,11,10,0,0
4.81,5,22,13,0
3.42,7,20,4,31
1.05,0,0,3,24
1.34,12,16,6,18
1.62,11,8,0,17
1.85,12,9,1,9
2.51,12,22,9,28
3.97,3,5,15,28
3.47,6,16,17,28
3.94,24,16,14,9
2.32,15,10,6,32
3.27,3,21,14,30
4.69,2,12,14,24
2.85,10,18,17,26
3.45,9,4,6,11
2.94,11,19,15,19
2.17,2,8,7,2
3.51,20,21,0,26
1.66,12,15,10,22
2.5,15,1,9,26
1.27,20,2,9,2
1.23,16,11,12,9
3.56,12,19,13,11
1.56,20,4,1,7
4.32,9,15,3,25
3.28,3,9,0,12
1.4,4,12,18,11
1.69,15,16,1,14
2.55,13,19,5,19
2.85,16,13,17,15
2.97,0,13,11,19
4.06,19,16,9,15
3.17,17,4,6,33
4.88,3,14,2,21
3.97,8,19,5,18
3.26,0,9,7,3
4.4,9,9,16,18
4.31,22,17,13,21
4.5,2,3,14,28
2.45,19,16,8,25
1.38,6,10,17,4
2.72,15,17,16,5
3.88,20,15,6,17
1.57,17,19,2,26
3.79,12,6,4,0
5.83,17,13,6,6
5.41,3,5,17,31
7.63,16,17,5,15
9.98,7,21,10,27
5.16,18,4,11,23
9.93,3,16,12,4
8.69,10,6,15,31
7.64,1,19,8,7
9.81,13,21,16,3
7.29,0,1,10,2
8.09,1,9,0,12
8.34,24,9,10,13
8.56,15,6,11,29
7.78,20,17,9,27
8.53,17,8,7,29
9.06,22,20,10,21
9.29,24,12,2,19
7.05,12,3,1,12
8.87,11,6,5,3
6.52,4,2,7,6
5.78,7,18,17,1
8.06,3,2,1,0
5.76,20,15,7,15
7.54,18,23,1,19
6.35,11,7,2,8
8.94,8,14,5,10
6.31,9,4,2,25
5.58,11,2,12,24
8.24,20,3,4,18
6.24,3,1,8,3
6.42,7,9,13,23
6.2,2,4,8,0
9.02,17,1,13,31
7.13,10,14,11,11
5.06,1,19,9,7
9.61,21,21,17,3
5.05,13,6,6,26
9.18,8,15,8,22
9.62,12,17,10,31
5.08,8,3,4,11
8.61,1,18,3,31
8.54,9,11,16,21
7.76,22,18,7,23
6.81,21,18,13,4
7.63,11,9,18,13
6.89,7,18,14,25
6.35,23,3,2,6
9.68,12,2,7,8
9.17,17,8,17,15
6.21,5,4,10,8
9.16,12,11,8,1
