volume,class_1,class_2,class_3
3.3,0,19,14
4.5,9,20,10
2.34,9,20,18
3.42,10,33,12
4.72,1,8,25
2.71,9,28,20
1.99,7,10,17
4.6,4,30,17
3.72,0,2,5
2.27,1,11,19
2.81,0,31,24
3.39,3,14,8
1.28,2,18,2
1.72,5,16,14
3.66,6,8,6
4.66,3,22,24
2.25,8,23,25
2.1,1,14,24
3.21,3,13,25
2.96,8,3,21
2.96,8,15,15
2.05,6,18,23
2.34,6,22,19
4.29,1,29,27
3.81,4,27,17
1.64,0,0,28
4.27,0,25,21
2.55,10,26,5
3.97,4,10,14
3.85,4,22,12
2.82,2,22,17
3.52,9,16,25
4.1,6,32,6
3.68,0,10,9
1.57,3,30,9
4.66,9,17,18
4.29,10,5,22
1.09,8,16,7
4.79,8,26,23
4.01,1,23,26
4.84,2,5,11
1.7,1,12,27
2.23,4,3,14
2.48,10,17,18
2.66,3,9,23
3.65,3,21,16
4.35,1,30,3
4.35,5,22,10
4.83,2,6,20
1.24,4,1,18
2.33,10,4,29
4.57,4,23,12
4.37,3,26,4
3.51,4,23,21
1.61,5,24,3
3.99,7,33,3
2.06,8,0,24
4.15,10,2,18
1.47,2,27,6
4.51,8,17,9
1.68,3,21,7
1.58,4,8,10
4.68,4,2,2
1.37,7,16,27
4.9,6,0,29
3.4,9,26,27
2.1,3,4,13
2.35,6,14,26
3.18,10,8,17
4.58,3,5,29
2.95,6,18,20
2.36,8,13,21
1.72,7,21,29
2.65,9,27,23
3.47,3,0,21
1.52,2,30,5
2.76,10,7,21
2.67,6,23,28
4.08,3,11,28
2.47,2,19,15
3.87,8,29,10
3.84,0,20,8
3.68,10,22,16
1.48,0,23,26
1.04,6,30,19
4.65,0,8,4
3.5,1,25,20
4.18,2,24,14
4.04,8,3,16
2.23,10,16,22
3.55,10,19,27
2.79,2,14,16
2.42,5,28,20
1.3,10,28,2
3.7,8,12,0
4.65,8,7,13
1.02,6,7,15
4.59,7,10,2
4.69,6,9,16
1.5,1,20,1
3.37,5,10,25
4.51,2,14,13
1.95,0,8,7
2.17,10,24,0
4.97,9,1,15
3.15,7,20,26
3.96,1,12,28
3.81,2,5,27
3.49,5,31,4
4.42,8,13,20
4.09,9,23,12
1.03,2,6,13
1.85,1,0,19
1.71,1,10,22
1.9,7,8,5
3.54,8,15,9
4.82,0,33,9
2.37,3,3,1
1.94,3,29,18
3.09,3,18,28
4.45,6,32,18
1.26,9,2,19
2.1,6,21,16
3.61,0,23,28
1.25,8,33,13
9.38,9,2,20
9.55,9,19,7
5.11,8,13,8
5.67,9,17,16
8.79,10,20,13
6.32,0,5,7
7.5,6,23,1
5.53,5,1,17
9.96,8,33,20
8.81,3,2,20
7.9,10,9,22
6.21,3,26,11
7.82,6,3,21
9.15,1,31,8
9.83,7,2,24
5.34,7,17,28
6.83,1,1,3
8.67,6,27,29
7.25,9,8,21
6.16,1,31,19
8.49,4,13,18
5.43,2,25,3
6.39,7,33,13
5.89,1,13,5
5.22,2,12,20
6.61,1,31,9
6.33,10,22,21
7.2,0,20,22
6.2,9,13,17
9.77,3,32,28
5.02,9,12,29
5.23,8,19,25
8.44,3,11,15
9.45,1,32,18
6.85,5,2,13
6.33,5,31,28
9.59,9,6,24
9.57,2,6,15
9.05,3,24,11
8.36,1,30,21
8.44,0,6,20
6.01,4,25,26
7.3,10,8,18
5.13,6,32,19
5.79,8,15,12
8.72,8,26,11
6.18,4,0,0
8.82,0,0,28
6.53,1,30,10
9.91,3,29,16
6.37,0,27,29
5.32,4,7,10
9.36,6,24,0
6.67,1,23,23
9.73,7,22,24
9.81,1,24,0
9.25,2,29,3
8.19,5,28,16
8.14,8,12,0
5.34,8,3,26
9.81,3,2,24
9.95,4,20,11
9.44,7,23,15
8.34,6,20,2
7.82,10,28,17
9.05,3,27,26
6.36,6,30,12
7.56,0,26,20
9.8,2,33,18
7.32,1,2,29
5.84,4,30,22
