volume,class_1
186,0
173,0
8,0
175,0
18,0
25,0
37,0
39,0
182,1
173,1
12,1
21,1
12,1
175,1
29,1
7,1
172,1
197,1
150,1
200,1
17,1
180,2
27,2
14,2
165,2
30,2
17,2
183,2
151,2
162,3
197,3
191,3
14,4
179,4
8,4
5,4
190,4
185,4
48,4
192,4
177,4
5,4
152,4
163,4
13,5
41,5
160,5
5,5
11,5
154,5
173,5
14,5
190,5
179,5
151,5
19,6
15,6
192,6
30,6
34,6
4,6
177,6
11,6
31,6
198,6
36,7
171,7
45,7
29,7
199,7
179,7
193,7
178,8
158,8
155,8
25,8
169,8
18,8
157,9
200,9
7,9
20,9
43,9
16,9
37,9
197,9
164,9
44,9
159,9
5,10
27,10
23,10
174,10
177,10
168,11
168,11
37,11
174,11
183,11
36,11
28,11
171,11
37,11
150,11
178,12
166,12
187,12
159,12
45,12
150,12
49,12
177,12
194,12
165,12
158,12
193,12
1,12
4,12
187,12
1,13
49,13
177,13
192,13
188,13
185,13
37,14
23,14
153,14
155,14
16,15
184,15
168,15
189,15
173,15
198,15
154,16
47,16
32,16
5,16
195,16
156,16
8,16
165,16
5,17
50,17
161,17
32,17
157,17
25,17
23,18
165,18
157,18
49,18
14,18
46,18
189,18
24,19
20,19
40,19
44,19
183,20
38,20
165,20
172,20
177,20
174,20
177,20
166,20
45,20
7,20
19,21
172,21
180,21
168,21
160,21
152,21
5,21
175,22
198,22
36,22
9,22
176,22
3,22
171,22
42,22
47,22
38,22
156,22
7,22
6,22
175,23
17,23
14,23
186,24
169,24
3,24
44,24
14,24
155,24
27,24
