volume,class_1,class_2,class_3,class_4
4.78,2,23,20,5
2.69,8,8,10,5
2.41,1,7,10,8
2.51,1,8,14,2
2.25,4,22,21,0
3.36,8,5,13,0
2.43,6,19,17,3
1.61,5,4,18,4
4.57,5,21,6,0
1.04,7,17,6,3
1.92,4,19,21,9
1.05,0,18,6,3
4.05,7,14,5,10
1.88,2,12,2,13
1.65,2,21,19,3
2.29,1,19,18,0
4.46,7,20,2,5
1.07,8,10,0,8
3.87,3,19,12,2
1.96,5,12,20,4
4.08,5,5,3,8
3.85,5,24,13,3
3.96,4,21,6,1
2.07,0,9,13,7
3.31,6,24,7,11
3.9,8,23,21,11
2.93,1,6,1,8
4.77,5,9,15,4
4.45,4,7,19,11
1.95,2,18,6,13
4.16,3,15,4,12
1.09,1,12,18,1
4.32,3,12,17,1
2.56,9,10,1,7
2.74,6,18,0,11
3.41,6,22,20,10
4.04,3,0,13,11
1.8,4,4,13,3
3.07,7,6,20,4
2.19,2,9,3,8
1.95,8,21,12,3
3.44,3,14,5,11
4.94,6,21,14,11
1.88,8,18,17,11
4.51,2,24,1,2
1.46,1,1,8,13
2.53,2,5,23,12
3.22,4,17,7,12
4.93,2,6,10,3
4.29,8,17,12,0
4.68,3,4,10,8
4.26,2,3,16,2
2.11,9,20,21,2
3.52,5,7,21,4
2.5,1,11,5,11
2.34,1,21,10,2
2.19,5,4,11,4
4.29,6,2,15,8
4.01,6,12,3,7
4.82,5,14,19,7
3.43,3,9,11,6
4.64,4,18,22,0
2.99,4,19,19,5
1.49,7,0,4,1
2.94,8,18,16,4
1.44,6,0,21,6
2.61,8,0,5,4
3.11,0,10,21,7
3.95,0,17,13,8
4.3,0,16,21,7
4.65,3,0,7,5
3.95,6,15,3,3
1.01,4,0,7,11
4.16,3,18,7,12
1.8,1,4,12,5
1.87,5,12,13,6
2.06,0,23,16,6
2.31,1,0,2,10
2.53,0,16,19,8
3.35,2,1,22,5
4.41,7,6,14,7
1.89,3,15,4,1
3.32,4,2,18,11
4.21,7,18,2,11
4.47,2,24,19,8
4.16,8,23,23,13
3.91,9,11,0,8
4.33,9,17,6,6
4.89,8,15,20,6
1.66,0,6,20,13
1.21,2,7,11,2
4.76,2,3,2,9
1.84,3,6,10,8
4.48,5,8,3,1
3.81,8,9,13,6
4.62,8,24,22,3
2.09,9,24,6,5
