volume,class_1,class_2,class_3
3.43,15,10,3
2.56,8,10,4
2.54,10,13,6
3.91,7,0,5
2.45,15,3,3
2.76,18,2,7
1.88,13,7,1
4.5,6,14,0
3.51,20,10,2
2.64,13,7,3
2.3,4,5,7
1.29,12,8,6
3.28,4,9,10
3.63,6,5,3
2.02,18,7,10
2.22,19,16,7
3.44,11,17,9
3.28,9,9,11
3.04,14,12,3
2.33,3,12,9
2.33,18,16,0
2.61,20,2,6
4.65,5,17,2
3.57,8,13,6
4.87,4,8,7
2.77,1,15,9
4.87,0,2,10
3.89,6,14,4
1.75,16,4,2
4.22,18,2,8
4.57,16,14,2
4.97,15,7,7
3.3,1,17,5
4.86,13,5,6
2.69,18,16,11
3.09,16,13,0
2.89,4,1,8
1.22,16,4,6
4.11,1,12,6
1.62,7,9,6
2.22,20,17,7
2.46,13,13,1
1.91,9,16,7
4.53,5,13,9
3.84,19,9,11
4.12,16,9,5
3.94,20,9,2
3.54,0,4,5
4.95,17,6,1
3.56,9,7,11
3.22,14,5,4
4.76,17,14,6
4.12,3,0,8
1.06,2,10,7
1.32,2,0,10
4.14,16,16,2
3.12,0,17,10
3.76,2,14,5
2.47,4,6,7
3.26,11,5,3
4.97,6,8,11
3.5,10,4,2
1.63,7,14,5
4.59,2,6,4
2.02,15,17,6
4.0,12,1,1
3.17,2,14,0
4.06,10,9,11
2.82,15,16,2
3.19,4,5,10
1.15,5,15,8
2.84,18,7,3
2.43,17,16,11
2.9,19,3,10
4.69,19,7,11
2.26,15,16,2
4.36,3,6,5
3.09,9,2,10
1.16,5,17,6
1.53,15,0,2
3.34,2,0,6
1.02,6,12,10
4.18,7,12,10
1.95,12,13,11
4.87,7,16,5
1.49,9,8,4
2.89,13,17,10
2.38,9,6,11
3.13,6,6,0
2.0,17,15,1
2.83,8,4,2
3.02,4,7,4
1.74,15,3,1
4.31,5,4,9
1.47,14,16,1
2.64,5,4,7
4.96,18,5,2
3.41,7,1,1
1.39,16,1,4
4.27,14,4,3
2.92,15,1,7
4.91,0,15,4
4.76,9,0,10
1.83,9,13,7
4.51,8,6,9
4.51,2,14,10
4.45,1,7,7
2.23,9,1,7
4.67,14,4,1
4.69,17,10,1
4.39,0,4,7
2.65,10,10,0
3.92,15,8,6
1.79,10,15,2
2.42,11,1,6
2.84,3,16,2
4.43,12,1,5
4.82,0,15,3
3.92,15,16,9
1.9,19,11,11
1.05,0,6,6
2.3,17,16,0
4.61,11,10,7
3.75,8,14,4
3.42,9,6,5
9.72,2,2,10
9.72,18,2,1
7.19,2,10,4
6.95,12,3,7
9.9,4,2,8
7.21,19,14,9
9.59,12,3,11
6.75,20,15,6
9.09,13,5,8
5.71,2,8,7
6.26,12,12,4
6.04,11,11,3
7.03,19,17,5
6.1,8,15,4
6.37,3,3,8
9.01,3,4,0
9.56,10,2,3
6.19,18,3,9
8.25,1,3,6
6.46,8,15,6
6.76,17,10,1
5.67,19,15,3
5.46,16,4,6
8.36,0,1,0
6.62,0,10,6
5.4,10,11,9
5.05,17,13,9
6.99,3,12,7
5.1,3,9,10
7.35,20,8,2
8.22,8,8,11
6.9,14,14,10
5.6,17,16,9
9.4,5,7,10
6.96,7,6,6
7.3,2,4,4
8.05,7,14,3
6.13,10,10,0
9.26,9,7,5
5.73,0,12,8
6.39,17,17,9
7.41,18,7,11
5.17,1,15,3
7.25,18,11,4
7.51,6,15,2
6.12,3,12,0
5.33,20,7,0
5.88,14,8,9
6.23,2,5,4
5.32,3,6,2
5.19,18,12,1
6.33,13,17,2
9.51,10,3,7
9.72,12,2,8
9.93,16,5,10
6.68,9,12,1
9.12,6,17,11
5.1,10,16,10
7.86,17,17,5
7.05,7,4,7
6.84,11,7,3
6.68,6,16,8
5.57,18,12,5
9.41,4,15,10
5.71,3,7,9
5.65,13,14,4
6.76,17,14,2
5.87,1,15,11
6.06,10,17,1
8.65,2,17,7
9.16,4,8,2
7.87,15,3,11
9.92,1,15,2
9.41,17,16,7
8.25,4,10,2
8.49,3,4,11
7.32,12,8,8
8.03,2,4,0
6.88,5,13,8
8.23,19,8,2
9.65,11,2,0
7.39,19,4,3
9.25,12,4,10
5.79,7,6,1
8.6,1,15,10
6.23,7,12,8
7.54,16,12,7
6.48,1,11,7
11.09,17,8,8
10.4,15,3,10
12.59,4,1,6
14.27,11,10,6
14.22,3,16,11
10.83,19,4,11
14.32,18,1,2
13.9,20,14,8
12.76,5,3,0
10.52,16,8,7
10.2,0,6,5
12.72,14,16,1
13.16,3,13,2
14.09,10,8,5
14.07,8,11,7
13.57,4,3,6
10.86,14,5,9
14.18,14,13,6
12.48,4,17,11
12.06,4,1,9
14.6,18,13,1
13.91,3,15,6
14.09,19,0,9
13.94,6,17,3
11.99,14,7,1
11.83,4,12,8
12.67,9,1,7
11.25,5,8,6
11.8,20,10,8
11.33,20,9,8
12.84,9,8,8
12.38,8,14,11
12.5,15,15,2
13.49,1,16,8
14.08,6,4,4
13.95,14,11,1
11.95,15,17,1
